,Time,Elapsed Time,Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve Position,Heater Power,Heater Current
0,1644865124.7297657,0,111.48,23.64,22.75,23.75,31.0,53.5,-44.3847656,6.3476562,5.6640625,5.859375,90,50,-0.08
