,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Pressure,Valve Position
0,1638824769.9848127,99.65,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
1,1638824770.1498177,99.44,23.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
2,1638824770.28881,99.37,23.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
3,1638824770.4078162,99.12,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,39.75
4,1638824770.5278099,99.51,23.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
5,1638824770.6729631,98.88,23.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
6,1638824770.844966,98.99,23.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
7,1638824770.9729943,99.08,23.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
8,1638824771.097999,99.14,23.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
9,1638824771.228978,99.07,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
10,1638824771.3541942,99.24,23.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
11,1638824771.4981983,99.32,23.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
12,1638824771.6711965,98.81,23.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
13,1638824771.7991953,99.33,23.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
14,1638824771.9216745,98.47,23.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
15,1638824772.048669,98.27,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
16,1638824772.1786737,98.79,23.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
17,1638824772.3216634,99.23,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
18,1638824772.4916894,98.67,23.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
19,1638824772.6176412,98.85,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
20,1638824772.7516468,98.79,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
21,1638824772.879641,99.46,23.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
22,1638824773.0056093,98.79,23.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
23,1638824773.144612,98.12,23.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
24,1638824773.2836425,98.26,23.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
25,1638824773.4519668,99.32,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
26,1638824773.5713964,98.76,23.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
27,1638824773.6944263,98.46,23.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
28,1638824773.8364458,98.63,23.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
29,1638824774.002015,98.95,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
30,1638824774.1371474,98.46,23.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
31,1638824774.262143,97.89,23.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
32,1638824774.391311,98.44,23.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
33,1638824774.5213413,98.54,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
34,1638824774.7063444,98.06,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
35,1638824774.8323195,98.56,23.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
36,1638824774.9523418,98.07,23.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
37,1638824775.0773084,98.69,23.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
38,1638824775.2043087,98.26,23.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
39,1638824775.3453083,98.22,23.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
40,1638824775.5173366,97.71,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
41,1638824775.647308,98.94,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
42,1638824775.7863352,97.89,23.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
43,1638824775.9193413,97.8,23.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
44,1638824776.048309,98.56,23.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
45,1638824776.1798756,98.64,23.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
46,1638824776.3108916,98.25,23.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
47,1638824776.4408915,98.25,23.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
48,1638824776.582878,98.02,23.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
49,1638824776.747909,97.99,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
50,1638824776.8749087,98.16,23.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
51,1638824777.0001106,98.01,23.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
52,1638824777.1250682,97.97,23.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
53,1638824777.267504,98.78,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
54,1638824777.4415064,98.35,23.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
55,1638824777.5705218,98.33,23.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,39.75
56,1638824777.702542,98.42,23.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
57,1638824777.8295114,97.95,23.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
58,1638824777.9605072,98.46,23.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
59,1638824778.0885394,97.59,23.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
60,1638824778.2725046,98.37,23.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
61,1638824778.3945043,97.91,23.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
62,1638824778.5195098,98.01,23.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
63,1638824778.6467884,98.35,23.76,0.0,0.0,0.0,0.0,0.0,0.0,0.1953125,39.75
64,1638824778.7747614,97.92,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
65,1638824778.9357607,97.9,23.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
66,1638824779.0677884,97.96,23.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
67,1638824779.2017593,98.3,23.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
68,1638824779.3337615,98.14,23.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
69,1638824779.4755123,97.94,23.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
70,1638824779.6015122,97.79,23.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
71,1638824779.7655125,97.12,23.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
72,1638824779.894513,97.51,23.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
73,1638824780.021531,97.84,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
74,1638824780.1995206,97.76,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
75,1638824780.331528,97.55,23.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
76,1638824780.517513,97.81,23.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
77,1638824780.5915139,97.99,23.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
78,1638824780.7373528,97.32,23.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
79,1638824780.8823857,98.18,23.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
80,1638824780.9773543,97.66,23.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
81,1638824781.149111,97.88,23.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
82,1638824781.29111,97.4,23.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
83,1638824781.4321108,97.05,23.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
84,1638824781.5241113,97.73,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
85,1638824781.7061172,97.84,23.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
86,1638824781.8991098,97.57,23.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
87,1638824781.9751434,97.88,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
88,1638824782.1071231,97.86,23.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75
