,Time,Elapsed Time,Mass Flow,Target Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve Position,Heater Power,Heater Current
57,1644534069.272955,9.664923667907715,154.28,0.0,24.31,23.0,30.75,56.75,229.0,17.1386718,16.8945312,10.7421875,0.0,0.0,300.0,0.0
58,1644534069.428584,9.883881092071533,152.86,0.0,24.41,22.75,31.0,56.5,229.25,17.1386718,16.796875,10.7421875,0.0,0.0,300.0,0.03
59,1644534069.6062238,9.991102695465088,152.49,0.0,24.45,22.75,30.0,56.25,229.0,17.1386718,16.8945312,10.7421875,0.0,0.0,300.0,0.0
60,1644534069.7757928,10.204598188400269,153.69,0.0,24.37,22.75,29.5,57.0,228.75,17.1386718,16.796875,10.8398437,0.0,0.0,300.0,0.03
61,1644534069.9627998,10.424267530441284,154.09,0.0,24.36,23.0,29.75,56.5,229.0,16.8945312,16.6015625,10.9375,0.1953125,0.0,300.0,-0.03
62,1644534070.1192229,10.534877061843872,154.22,0.0,24.41,23.0,31.5,55.75,228.75,17.1386718,16.796875,10.546875,0.0,0.0,300.0,0.03
63,1644534070.2755916,10.751061201095581,153.56,0.0,24.41,23.0,32.25,56.0,228.75,17.1386718,16.796875,10.6445312,0.0,0.0,300.0,0.03
64,1644534070.482073,10.859487295150757,153.61,0.0,24.37,22.75,30.5,56.0,228.25,17.1386718,16.796875,10.8398437,0.1953125,0.0,300.0,0.03
65,1644534070.6301978,11.07681679725647,153.94,0.0,24.42,22.75,32.25,56.5,228.75,17.1386718,16.9921875,10.7421875,0.0,0.0,300.0,0.05
66,1644534070.8006012,11.183109521865845,153.29,0.0,24.43,22.75,32.0,56.5,228.5,17.1386718,16.796875,10.9375,0.1953125,0.0,300.0,0.11
67,1644534070.9696581,11.399906635284424,153.31,0.0,24.42,23.5,30.75,56.25,228.75,17.1386718,16.9921875,11.0351562,0.0,0.0,300.0,0.19
68,1644534071.1450806,11.615549087524414,153.35,0.0,24.36,22.75,32.25,56.25,228.5,17.1386718,16.6992187,10.8398437,0.0,0.0,300.0,0.03
69,1644534071.315714,11.725613832473755,153.28,0.0,24.39,23.0,30.5,56.25,229.25,17.1386718,16.6992187,10.9375,0.0,0.0,300.0,0.05
70,1644534071.48133,11.94178581237793,152.96,0.0,24.37,23.25,29.25,56.5,229.25,17.1386718,16.796875,10.9375,0.0,0.0,300.0,-0.08
71,1644534071.6561344,12.050464868545532,153.73,0.0,24.35,22.75,30.75,56.25,228.5,17.1386718,16.9921875,10.9375,0.0976563,0.0,300.0,0.03
72,1644534071.83797,12.268962621688843,152.53,0.0,24.35,23.0,30.5,55.75,228.75,17.1386718,16.796875,10.9375,0.0976563,0.0,300.0,0.03
73,1644534071.9797592,12.37667989730835,153.87,0.0,24.39,23.75,29.0,56.5,229.0,17.3828125,16.8945312,10.8398437,0.0976563,0.0,300.0,5.0
74,1644534072.1499693,12.59442925453186,153.21,0.0,24.38,23.5,29.25,56.0,228.5,17.1386718,17.0898437,10.9375,0.0,0.0,300.0,1.84
75,1644534072.3390229,12.811490535736084,154.41,0.0,24.37,23.0,31.0,56.0,229.25,17.1386718,16.796875,10.8398437,0.0976563,0.0,300.0,-4.31
76,1644534072.5204031,12.92078447341919,154.68,0.0,24.38,22.75,32.0,56.25,228.75,17.1386718,16.6992187,10.9375,0.0,0.0,300.0,-1.7
77,1644534072.6760838,13.137121200561523,153.78,0.0,24.42,22.75,30.0,56.5,228.75,17.1386718,17.1875,10.9375,0.0976563,0.0,300.0,5.13
78,1644534072.8540826,13.244460582733154,153.78,0.0,24.4,23.25,30.75,56.0,229.25,17.1386718,16.8945312,10.8398437,0.1953125,0.0,300.0,1.52
79,1644534073.0182714,13.463728666305542,154.56,0.0,24.38,23.0,31.25,56.25,228.5,17.3828125,16.6992187,11.1328125,0.0,0.0,300.0,-4.5
80,1644534073.2044137,13.680882453918457,152.39,0.0,24.42,22.75,30.75,56.25,229.0,17.1386718,16.9921875,10.9375,0.0,0.0,300.0,-1.41
81,1644534073.3729773,13.78700566291809,154.86,0.0,24.42,23.0,29.5,55.75,228.5,17.1386718,16.796875,10.8398437,0.0,0.0,300.0,5.19
82,1644534073.5264606,14.002929449081421,154.87,0.0,24.46,22.75,29.5,55.75,229.0,16.8945312,16.6992187,11.0351562,0.0,0.0,300.0,1.28
83,1644534073.6958284,14.111437559127808,153.32,0.0,24.38,22.75,30.75,55.75,229.25,17.1386718,16.8945312,10.9375,0.0,0.0,300.0,-4.79
84,1644534073.876057,14.327523946762085,154.44,0.0,24.38,23.0,32.25,56.75,228.75,17.1386718,16.8945312,10.8398437,0.0976563,0.0,300.0,-1.12
85,1644534074.0384517,14.43583869934082,153.71,0.0,24.36,23.0,30.5,56.5,228.75,17.1386718,16.6992187,11.0351562,0.0,0.0,300.0,5.27
86,1644534074.2083704,14.654853105545044,152.13,0.0,24.48,23.0,32.5,56.0,228.5,17.1386718,16.6992187,10.7421875,0.0,0.0,300.0,1.06
87,1644534074.3859227,14.763178825378418,153.41,0.0,24.36,22.75,29.5,56.25,228.25,17.1386718,16.8945312,10.9375,0.0,0.0,300.0,-4.76
88,1644534074.5531278,14.980579614639282,153.38,0.0,24.41,22.75,30.25,56.0,228.75,17.1386718,16.796875,10.8398437,0.0,0.0,300.0,-0.93
89,1644534074.726072,15.19654107093811,153.75,0.0,24.44,22.75,30.25,56.5,228.5,17.1386718,16.9921875,10.7421875,0.0,0.0,300.0,5.05
90,1644534074.8963826,15.305469989776611,152.76,0.0,24.36,23.0,30.25,55.75,229.5,17.1386718,16.9921875,11.0351562,0.0,0.0,300.0,0.77
91,1644534075.0618074,15.523368835449219,153.45,0.0,24.48,23.75,31.75,55.75,228.5,16.8945312,16.8945312,10.546875,0.0976563,0.0,300.0,0.05
92,1644534075.2490544,15.631484031677246,153.54,0.0,24.38,23.25,29.25,56.0,228.75,17.1386718,16.8945312,10.8398437,0.0,0.0,300.0,-0.05
93,1644534075.413919,15.849563598632812,153.31,0.0,24.41,23.0,29.25,56.5,229.0,17.1386718,16.9921875,10.6445312,0.0976563,0.0,300.0,0.11
94,1644534075.5760224,15.959416389465332,153.29,0.0,24.42,23.0,31.5,55.75,228.75,16.8945312,16.8945312,10.9375,0.0976563,0.0,300.0,0.11
95,1644534075.748705,16.177154541015625,152.9,0.0,24.37,23.0,30.5,56.75,229.25,17.1386718,16.8945312,10.7421875,0.1953125,0.0,300.0,0.03
96,1644534075.938557,16.396021127700806,153.36,0.0,24.35,23.0,29.25,56.5,228.25,17.1386718,16.796875,10.9375,0.0,0.0,300.0,0.08
97,1644534076.0963788,16.50378394126892,153.24,0.0,24.4,23.25,29.5,56.25,228.25,16.8945312,16.8945312,10.8398437,0.0,0.0,300.0,0.0
98,1644534076.2454922,16.72196102142334,153.79,0.0,24.35,23.5,32.0,56.75,228.75,16.8945312,16.8945312,11.0351562,0.0,0.0,300.0,0.05
99,1644534076.4316316,16.830066919326782,154.13,0.0,24.39,22.75,31.25,55.75,228.75,17.1386718,16.9921875,11.1328125,0.0,0.0,300.0,-0.03
100,1644534076.6105359,17.048625469207764,155.22,0.0,24.41,23.25,30.25,56.25,228.25,17.1386718,16.8945312,10.9375,0.0,0.0,300.0,0.03
101,1644534076.7719197,17.15700340270996,154.02,0.0,24.41,22.75,30.0,55.75,228.75,17.1386718,16.8945312,10.9375,0.0,0.0,300.0,-0.03
102,1644534076.941677,17.37319540977478,153.75,0.0,24.43,22.75,29.75,56.25,229.0,17.1386718,16.796875,11.0351562,0.0,0.0,300.0,0.03
103,1644534077.1167922,17.589261054992676,153.74,0.0,24.35,23.0,31.0,55.75,229.0,17.1386718,16.6992187,10.8398437,0.0,0.0,300.0,0.05
104,1644534077.299381,17.696815729141235,153.86,0.0,24.37,23.0,29.25,56.25,228.25,17.1386718,17.1875,10.9375,0.0,0.0,300.0,0.11
105,1644534077.4547334,17.91582417488098,153.04,0.0,24.31,23.0,30.0,55.75,229.0,17.1386718,16.9921875,10.7421875,0.0,0.0,300.0,0.13
106,1644534077.6101882,18.025216579437256,153.42,0.0,24.42,22.75,29.75,56.5,229.25,16.8945312,16.8945312,10.7421875,0.1953125,0.0,300.0,0.05
107,1644534077.7896285,18.24609613418579,153.85,0.0,24.43,22.75,29.0,55.75,229.0,17.1386718,16.6992187,10.9375,0.0,0.0,300.0,0.0
108,1644534077.9674156,18.349801540374756,155.37,0.0,24.38,23.0,29.25,55.75,229.25,17.1386718,16.6992187,10.7421875,0.0,0.0,300.0,0.03
109,1644534078.1213431,18.56832718849182,152.56,0.0,24.38,22.75,29.5,56.5,228.0,17.1386718,16.6992187,10.7421875,0.0,0.0,300.0,-3.62
110,1644534078.3173335,18.7848002910614,153.26,0.0,24.45,23.0,29.25,56.75,228.5,17.1386718,16.796875,10.7421875,0.0976563,0.0,300.0,4.47
111,1644534078.47868,18.89184260368347,154.11,0.0,24.42,23.0,30.5,56.75,228.5,17.1386718,16.8945312,10.546875,0.0976563,0.0,300.0,3.64
112,1644534078.633469,19.10993790626526,154.05,0.0,24.41,23.25,29.25,56.5,228.5,17.1386718,16.8945312,10.7421875,0.0,0.0,300.0,-3.3
113,1644534078.805961,19.22048568725586,154.06,0.0,24.41,23.25,29.75,56.5,228.5,17.1386718,16.8945312,10.6445312,0.0,0.0,300.0,-3.35
114,1644534078.9833653,19.44065523147583,153.26,0.0,24.41,23.0,29.5,56.5,228.5,16.8945312,16.6015625,10.9375,0.1953125,0.0,300.0,4.71
115,1644534079.1660182,19.548015356063843,152.55,0.0,24.33,23.0,29.5,55.75,228.5,16.8945312,16.796875,10.8398437,0.0,0.0,300.0,3.22
116,1644534079.3209462,19.76641321182251,153.8,0.0,24.35,23.0,29.5,56.25,228.75,17.1386718,16.796875,10.9375,0.0,0.0,300.0,-3.56
117,1644534079.4976559,19.87843894958496,154.82,0.0,24.4,23.5,29.5,56.75,228.25,17.1386718,16.796875,10.6445312,0.0,0.0,300.0,-2.82
118,1644534079.6623535,20.092642545700073,153.61,0.0,24.28,23.25,29.5,56.25,228.25,17.1386718,16.9921875,11.0351562,0.0976563,0.0,300.0,4.71
119,1644534079.832589,20.30905771255493,153.67,0.0,24.35,23.25,30.0,56.5,228.5,17.1386718,16.6992187,10.9375,0.0976563,0.0,300.0,2.74
120,1644534080.0219066,20.41538143157959,153.7,0.0,24.31,23.0,29.75,56.25,229.0,17.1386718,16.796875,10.8398437,0.0,0.0,300.0,-3.94
121,1644534080.187705,20.633464336395264,154.11,0.0,24.42,23.25,29.5,56.75,228.25,16.8945312,16.8945312,11.0351562,0.0,0.0,300.0,-2.53
122,1644534080.3583121,20.741575479507446,153.69,0.0,24.36,23.25,29.0,56.75,228.5,17.1386718,16.9921875,10.546875,0.0,0.0,300.0,4.84
123,1644534080.5131202,20.958575963974,154.37,0.0,24.33,23.5,29.25,56.75,228.75,17.1386718,16.8945312,10.9375,0.0,0.0,300.0,2.45
124,1644534080.7057986,21.173267602920532,152.38,0.0,24.32,23.25,29.75,56.25,228.5,17.1386718,16.6992187,10.8398437,0.0,0.0,300.0,-4.04
125,1644534080.8721764,21.28061008453369,154.55,0.0,24.35,23.0,29.25,55.75,228.5,17.1386718,16.6992187,10.8398437,0.0,0.0,300.0,-2.18
