,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Pressure,Valve Position
0,1638549657.666809,2.46,24.92,0.0,0.0,0.0,0.0,0.0,0.0,6.4453125,9.0
1,1638549658.6907399,0.73,24.9,0.0,0.0,0.0,0.0,0.0,0.0,6.3476562,18.0
2,1638549659.7405975,0.43,24.93,0.0,0.0,0.0,0.0,0.0,0.0,6.640625,28.0
3,1638549660.7723353,0.38,24.95,0.0,0.0,0.0,0.0,0.0,0.0,6.4453125,37.0
4,1638549661.7995164,0.36,24.96,0.0,0.0,0.0,0.0,0.0,0.0,6.25,46.0
5,1638549662.8385174,0.35,24.94,0.0,0.0,0.0,0.0,0.0,0.0,6.25,56.0
6,1638549663.8814752,0.35,24.97,0.0,0.0,0.0,0.0,0.0,0.0,6.25,65.0
7,1638549664.9093015,0.34,24.93,0.0,0.0,0.0,0.0,0.0,0.0,6.25,75.0
8,1638549665.9577303,0.34,24.97,0.0,0.0,0.0,0.0,0.0,0.0,6.1523437,84.0
9,1638549666.9731414,0.32,25.03,0.0,0.0,0.0,0.0,0.0,0.0,6.1523437,87.0
10,1638549668.0104127,0.32,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0546875,78.0
11,1638549669.0554976,0.53,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0546875,68.0
12,1638549670.0833356,0.34,25.02,0.0,0.0,0.0,0.0,0.0,0.0,6.0546875,59.0
13,1638549671.1340103,0.34,24.93,0.0,0.0,0.0,0.0,0.0,0.0,5.9570312,49.0
14,1638549672.1659229,0.34,24.97,0.0,0.0,0.0,0.0,0.0,0.0,6.0546875,40.0
15,1638549673.2012424,0.34,25.01,0.0,0.0,0.0,0.0,0.0,0.0,5.9570312,30.0
16,1638549674.2306156,0.34,24.96,0.0,0.0,0.0,0.0,0.0,0.0,5.9570312,21.0
17,1638549675.257352,0.34,24.95,0.0,0.0,0.0,0.0,0.0,0.0,5.859375,11.0
18,1638549676.3082087,0.35,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9570312,2.0
19,1638549677.3438184,0.34,25.02,0.0,0.0,0.0,0.0,0.0,0.0,5.859375,0.0
20,1638549678.3784251,0.35,24.99,0.0,0.0,0.0,0.0,0.0,0.0,5.859375,0.0
21,1638549679.4146845,0.34,24.93,0.0,0.0,0.0,0.0,0.0,0.0,5.9570312,0.0
22,1638549680.4527164,0.34,24.96,0.0,0.0,0.0,0.0,0.0,0.0,6.1523437,0.0
23,1638549681.4818642,0.33,25.03,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0
24,1638549682.5128074,0.34,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7617187,0.0
25,1638549683.5571601,0.32,25.04,0.0,0.0,0.0,0.0,0.0,0.0,5.6640625,0.0
26,1638549684.59205,0.35,24.97,0.0,0.0,0.0,0.0,0.0,0.0,5.7617187,0.0
27,1638549685.6188562,0.34,24.95,0.0,0.0,0.0,0.0,0.0,0.0,5.7617187,0.0
28,1638549686.6503677,0.38,25.05,0.0,0.0,0.0,0.0,0.0,0.0,5.7617187,0.0
29,1638549687.725362,0.34,24.98,0.0,0.0,0.0,0.0,0.0,0.0,5.859375,0.0
30,1638549688.7288086,0.33,24.98,0.0,0.0,0.0,0.0,0.0,0.0,5.7617187,0.0
31,1638549689.764516,0.34,24.95,0.0,0.0,0.0,0.0,0.0,0.0,5.859375,0.0
32,1638549690.796674,0.33,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.859375,0.0
