,Time,Elapsed Time,Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve Position,Heater Power,Heater Current
40,1644868422.3345053,6.819594144821167,102.2,23.8,22.5,27.25,49.75,145.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.11
41,1644868422.4972713,7.035563230514526,102.61,23.79,22.25,27.0,49.5,145.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.03
42,1644868422.6666222,7.141905784606934,102.51,23.77,22.25,27.75,49.5,144.25,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.13
43,1644868422.854019,7.355264186859131,102.89,23.75,22.25,26.5,50.0,144.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.11
44,1644868423.017455,7.4704320430755615,102.6,23.7,22.75,26.75,49.25,144.25,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.0
45,1644868423.182474,7.689519882202148,100.82,23.69,22.0,27.0,49.75,144.25,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.03
46,1644868423.3515599,7.805314064025879,102.68,23.75,23.0,27.25,49.5,143.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.11
47,1644868423.5177512,8.024793863296509,101.79,23.7,22.25,27.25,49.5,144.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.11
48,1644868423.6835544,8.137178182601929,101.86,23.76,22.0,27.25,49.75,143.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.05
49,1644868423.871615,8.340482234954834,101.41,23.82,22.25,27.0,49.5,143.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.03
50,1644868424.0342178,8.54126238822937,102.19,23.83,22.0,27.5,49.5,144.0,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.03
51,1644868424.2000315,8.653648138046265,103.52,23.78,21.75,26.75,49.25,144.5,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.03
52,1644868424.3689747,8.85738205909729,103.32,23.76,22.0,26.5,49.25,143.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.0
53,1644868424.5349236,9.07321548461914,102.93,23.7,22.0,26.75,49.75,144.0,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,0.0
54,1644868424.7033517,9.191613912582397,103.22,23.8,22.0,26.75,49.5,144.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.03
55,1644868424.8871047,9.422324419021606,102.81,23.75,22.0,27.25,49.75,143.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.53
56,1644868425.0534654,9.523149251937866,102.71,23.82,22.0,26.75,49.25,143.0,-44.140625,6.3476562,5.46875,5.7617187,90.0,200.0,5.0
57,1644868425.2191987,9.741865396499634,102.68,23.78,22.25,26.5,49.25,143.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,4.6
58,1644868425.3850634,9.854536771774292,102.24,23.79,22.0,27.0,49.25,144.0,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,0.05
59,1644868425.5543275,10.073477506637573,103.15,23.75,22.0,27.0,49.0,143.0,-44.140625,6.3476562,5.5664062,5.859375,90.0,200.0,-4.47
60,1644868425.7200665,10.192878723144531,102.94,23.8,22.0,27.0,49.25,143.25,-44.140625,6.3476562,5.5664062,5.859375,90.0,200.0,-3.72
61,1644868425.9043818,10.408586025238037,101.23,23.75,22.25,28.0,49.5,144.25,-44.140625,6.3476562,5.46875,5.7617187,90.0,200.0,3.11
62,1644868426.0766048,10.52431035041809,102.31,23.75,22.0,27.25,49.5,143.5,-44.140625,6.25,5.46875,5.7617187,90.0,200.0,5.21
63,1644868426.2362685,10.743311882019043,101.44,23.78,23.0,27.0,49.25,143.25,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,3.06
64,1644868426.402552,10.856196880340576,101.53,23.76,22.5,26.75,49.0,143.75,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,-1.78
65,1644868426.5721538,11.07113265991211,102.42,23.75,22.25,26.25,49.5,142.75,-44.140625,6.3476562,5.5664062,5.859375,90.0,200.0,-5.03
66,1644868426.7413528,11.27263331413269,102.47,23.68,22.5,26.5,49.5,144.0,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.32
67,1644868426.93638,11.395411968231201,102.99,23.78,22.25,26.5,49.25,144.75,-44.140625,6.3476562,5.46875,5.7617187,90.0,200.0,5.11
68,1644868427.0885901,11.611258268356323,103.35,23.76,22.25,26.5,49.75,143.75,-44.140625,6.3476562,5.46875,5.7617187,90.0,200.0,4.2
69,1644868427.2576573,11.717595338821411,102.06,23.8,22.25,26.75,49.75,144.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.13
70,1644868427.423417,11.930459260940552,102.63,23.8,22.0,27.25,49.5,143.75,-44.140625,6.3476562,5.5664062,5.859375,90.0,200.0,-5.21
71,1644868427.5937386,12.043350219726562,102.34,23.73,23.0,26.0,48.0,143.0,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,-1.33
72,1644868427.7589126,12.262945652008057,102.64,23.72,22.25,27.75,49.5,142.25,-44.140625,6.3476562,5.46875,5.7617187,90.0,200.0,4.68
73,1644868427.9433832,12.481675148010254,102.54,23.81,22.5,26.75,48.75,144.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.08
74,1644868428.106037,12.59745454788208,102.62,23.75,22.5,26.75,49.75,145.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.03
75,1644868428.2750967,12.813388586044312,101.75,23.77,22.25,27.0,48.5,144.5,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.05
76,1644868428.4414043,12.91364860534668,102.41,23.77,22.5,27.0,49.25,145.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.03
77,1644868428.6101608,13.148452758789062,101.78,23.81,22.5,26.5,49.75,145.25,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.03
78,1644868428.7912498,13.264509677886963,102.16,23.82,22.5,27.0,49.75,145.0,-44.140625,6.25,5.5664062,5.7617187,90.0,200.0,0.0
79,1644868428.9695992,13.477208614349365,101.94,23.79,22.5,27.0,49.75,144.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.03
80,1644868429.1266627,13.599026441574097,102.37,23.72,22.25,27.25,49.75,144.75,-44.3847656,6.3476562,5.46875,5.7617187,90.0,200.0,-0.11
81,1644868429.292206,13.814872980117798,101.81,23.81,22.25,27.5,49.75,145.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.0
82,1644868429.461301,13.91513204574585,102.36,23.79,22.75,26.75,49.75,145.25,-44.140625,6.3476562,5.46875,5.7617187,90.0,200.0,0.0
83,1644868429.6338277,14.140862703323364,102.25,23.74,22.5,27.0,49.75,144.25,-44.3847656,6.3476562,5.5664062,5.6640625,90.0,200.0,0.0
84,1644868429.8084426,14.246632099151611,102.13,23.72,22.5,27.25,50.0,144.5,-44.3847656,6.25,5.5664062,5.7617187,90.0,200.0,0.11
85,1644868429.9705567,14.47226619720459,102.87,23.87,22.25,26.75,50.0,144.5,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.03
86,1644868430.1466627,14.600502967834473,101.99,23.81,22.75,27.25,50.0,144.75,-44.140625,6.3476562,5.46875,5.7617187,90.0,200.0,-0.11
87,1644868430.309222,14.831889152526855,102.52,23.78,22.25,27.25,49.75,142.5,-44.140625,6.3476562,5.46875,5.7617187,90.0,200.0,0.05
88,1644868430.478178,14.932153701782227,101.79,23.79,22.25,27.0,49.75,144.75,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.03
89,1644868430.663048,15.150954484939575,103.25,23.68,23.75,27.0,49.25,144.5,-44.140625,6.3476562,5.46875,5.7617187,90.0,200.0,0.03
90,1644868430.8292625,15.367554426193237,103.46,23.79,22.5,26.5,50.0,144.5,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.05
91,1644868430.9862008,15.48287057876587,101.29,23.72,22.75,26.5,50.0,144.5,-44.6289062,6.3476562,5.5664062,5.7617187,90.0,200.0,0.08
92,1644868431.163862,15.602014064788818,102.87,23.73,22.0,27.5,50.0,144.0,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,0.0
93,1644868431.3317165,15.823136329650879,102.44,23.8,22.25,26.75,50.0,144.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.08
94,1644868431.4952266,15.933520555496216,102.44,23.76,22.25,26.75,50.0,144.5,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.11
95,1644868431.6645055,16.15291404724121,101.8,23.8,22.0,27.0,50.25,144.5,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,0.03
96,1644868431.8301353,16.368427276611328,103.75,23.75,22.25,27.0,49.75,143.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.11
97,1644868432.0040915,16.484211444854736,102.98,23.75,22.0,27.5,50.0,144.5,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,0.03
98,1644868432.1806612,16.718953132629395,102.15,23.8,22.75,27.0,49.5,144.25,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.0
99,1644868432.3496068,16.822393894195557,102.36,23.76,22.25,27.0,49.75,144.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.08
100,1644868432.51205,17.050341844558716,102.5,23.78,22.0,27.25,50.0,143.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.03
101,1644868432.6813731,17.158275842666626,101.82,23.8,22.0,27.0,50.0,144.25,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,0.0
102,1644868432.8470469,17.369714498519897,101.35,23.78,22.5,27.0,49.75,144.5,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.03
103,1644868433.019564,17.482601642608643,101.6,23.78,22.25,27.25,49.75,144.0,-44.140625,6.3476562,5.46875,5.7617187,90.0,200.0,0.05
104,1644868433.1822987,17.704962491989136,102.49,23.75,22.5,27.25,50.0,143.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.03
105,1644868433.3666232,17.820675134658813,102.36,23.82,22.75,27.25,49.5,143.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.05
106,1644868433.5289383,18.051605463027954,103.16,23.8,22.25,26.75,49.25,141.5,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.05
107,1644868433.6980839,18.15186643600464,102.52,23.8,22.5,27.25,49.75,142.25,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.0
108,1644868433.867347,18.38351535797119,102.65,23.79,23.0,26.75,49.5,141.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,2.9
109,1644868434.0369124,18.483760118484497,101.66,23.77,23.0,26.75,49.5,142.25,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-1.73
110,1644868434.2146437,18.706061601638794,101.43,23.78,22.25,26.5,49.5,141.5,-44.140625,6.3476562,5.5664062,5.859375,90.0,200.0,-5.11
111,1644868434.3868575,18.906578540802002,102.21,23.78,22.0,26.5,49.5,141.75,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.27
112,1644868434.5528462,19.006790161132812,101.51,23.81,22.5,26.75,49.5,142.0,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,5.03
113,1644868434.715566,19.22261142730713,103.94,23.72,22.25,26.5,49.5,142.0,-44.3847656,6.3476562,5.46875,5.7617187,90.0,200.0,4.2
114,1644868434.8846474,19.322875261306763,102.52,23.73,22.5,26.5,49.5,141.5,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.16
115,1644868435.0534215,19.538822174072266,102.29,23.76,22.0,27.25,49.5,142.0,-44.140625,6.3476562,5.5664062,5.859375,90.0,200.0,-5.11
116,1644868435.2346394,19.755032062530518,102.28,23.72,23.0,26.75,49.5,141.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-1.28
117,1644868435.4201674,19.87069082260132,102.56,23.74,22.5,26.5,49.25,141.75,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,4.73
118,1644868435.5700595,20.08971858024597,103.11,23.75,23.25,26.25,49.25,141.5,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,4.76
119,1644868435.7359552,20.208613872528076,102.52,23.79,22.25,26.5,49.75,141.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.72
120,1644868435.9013243,20.439616203308105,102.13,23.81,22.5,26.25,49.75,141.5,-44.140625,6.3476562,5.5664062,5.859375,90.0,200.0,-3.94
121,1644868436.086165,20.543036222457886,102.68,23.75,22.5,26.25,49.75,141.75,-44.140625,6.3476562,5.5664062,5.859375,90.0,200.0,-4.55
122,1644868436.255302,20.759336709976196,102.46,23.74,22.5,27.0,50.25,141.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,1.81
123,1644868436.4214373,20.87171959877014,102.68,23.76,22.5,26.5,50.0,141.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,5.16
124,1644868436.5868385,21.075737237930298,102.24,23.78,22.5,27.25,49.0,142.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,4.02
125,1644868436.7713315,21.30962347984314,103.5,23.79,22.75,27.25,50.0,142.5,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.59
126,1644868436.9217055,21.428750038146973,102.38,23.78,22.5,27.25,49.5,142.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.03
127,1644868437.102703,21.541134119033813,102.82,23.77,22.25,27.0,49.75,142.5,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.05
128,1644868437.2716463,21.76013994216919,103.48,23.78,22.75,26.75,49.25,142.25,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.11
129,1644868437.4369526,21.975244522094727,102.05,23.8,22.75,27.0,50.0,142.25,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,0.0
130,1644868437.6033292,22.086733102798462,102.62,23.8,22.5,27.5,49.25,142.75,-44.140625,6.25,5.5664062,5.7617187,90.0,200.0,0.05
131,1644868437.7725995,22.29175043106079,102.54,23.8,22.75,27.25,49.25,142.25,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.16
132,1644868437.938477,22.41115689277649,102.61,23.76,22.75,27.75,49.75,143.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.03
133,1644868438.1103325,22.633002042770386,103.6,23.8,22.5,27.5,50.0,143.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.08
134,1644868438.2884722,22.742260932922363,101.83,23.82,22.5,26.75,50.0,143.25,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.05
135,1644868438.453754,22.960814237594604,103.08,23.81,22.75,27.0,49.5,143.0,-44.3847656,6.3476562,5.46875,5.7617187,90.0,200.0,0.03
136,1644868438.6215498,23.074211359024048,102.1,23.75,22.25,27.25,49.5,143.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.05
137,1644868438.7891016,23.292588472366333,102.28,23.76,23.0,27.25,49.25,143.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.05
138,1644868438.9541073,23.41205382347107,102.39,23.81,22.25,27.5,49.5,143.5,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,0.05
139,1644868439.1327543,23.639796495437622,102.64,23.78,22.75,27.25,49.75,143.5,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,0.11
140,1644868439.305065,23.84335684776306,102.23,23.72,23.25,27.75,49.75,143.5,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.11
141,1644868439.474308,23.94698476791382,103.96,23.78,22.25,27.0,49.75,143.75,-44.3847656,6.3476562,5.46875,5.7617187,90.0,200.0,0.0
142,1644868439.6401973,24.162864923477173,102.31,23.78,22.5,27.5,49.75,143.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.05
143,1644868439.805921,24.27524423599243,102.59,23.75,22.5,27.0,49.25,143.0,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,0.11
144,1644868439.9751322,24.494287729263306,102.36,23.75,23.0,27.25,50.0,143.25,-44.140625,6.4453125,5.5664062,5.859375,90.0,200.0,-5.13
145,1644868440.1494873,24.60830855369568,103.02,23.78,22.5,27.0,49.25,143.25,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.32
146,1644868440.3383682,24.814162969589233,102.69,23.82,22.75,27.5,49.75,143.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,5.08
147,1644868440.4918392,25.030131101608276,102.17,23.72,23.0,27.75,49.75,143.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,4.23
148,1644868440.6570542,25.132850170135498,102.38,23.76,22.75,27.0,49.75,143.25,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.11
149,1644868440.829123,25.35178852081299,102.71,23.79,22.25,27.5,49.25,143.5,-44.140625,6.3476562,5.5664062,5.859375,90.0,200.0,-5.08
150,1644868441.0086021,25.462198972702026,103.49,23.82,23.0,26.75,50.0,143.0,-44.140625,6.3476562,5.5664062,5.859375,90.0,200.0,-1.41
151,1644868441.1779537,25.691606998443604,102.25,23.82,22.5,27.25,49.75,143.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,4.52
152,1644868441.3285604,25.79663896560669,102.61,23.76,22.75,27.0,50.0,143.5,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,4.92
153,1644868441.5093856,26.016428232192993,102.4,23.75,22.25,27.5,49.75,143.0,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,0.8
154,1644868441.6785798,26.11669397354126,102.25,23.82,23.25,26.75,49.5,142.5,-44.140625,6.3476562,5.5664062,5.859375,90.0,200.0,-3.94
155,1644868441.8450282,26.33644700050354,102.91,23.78,22.75,26.75,49.75,143.25,-44.140625,6.4453125,5.5664062,5.859375,90.0,200.0,-4.6
156,1644868442.0102212,26.448334455490112,102.39,23.73,23.0,27.0,49.75,142.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,2.05
157,1644868442.1792426,26.67453670501709,103.12,23.77,22.75,27.25,49.75,142.5,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,5.13
158,1644868442.3612132,26.88387966156006,102.58,23.8,22.75,27.25,50.0,142.0,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,3.88
159,1644868442.54251,26.99966788291931,102.82,23.75,23.0,27.0,50.0,142.5,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.66
160,1644868442.695918,27.23421001434326,103.35,23.79,23.0,27.25,49.75,142.25,-44.140625,6.5429687,5.6640625,5.859375,90.0,200.0,-5.11
161,1644868442.8621817,27.337974548339844,102.94,23.8,22.5,27.5,49.75,142.0,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,-1.04
162,1644868443.0275652,27.56585717201233,102.47,23.76,22.75,27.25,49.75,142.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,4.81
163,1644868443.196748,27.67514729499817,102.75,23.78,23.25,27.25,49.5,141.75,-44.3847656,6.25,5.5664062,5.7617187,90.0,200.0,0.11
164,1644868443.381374,27.885411500930786,102.81,23.77,23.0,27.0,49.5,142.5,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.05
165,1644868443.5501988,27.99779200553894,102.47,23.77,23.0,27.0,49.5,141.75,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,-0.08
166,1644868443.712855,28.21989393234253,102.81,23.76,23.0,27.0,49.5,142.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.08
167,1644868443.8818836,28.33548331260681,102.11,23.8,22.5,27.25,49.75,141.5,-44.3847656,5.9570312,5.5664062,5.7617187,90.0,200.0,0.0
168,1644868444.0482237,28.53964138031006,102.05,23.78,22.5,28.0,49.5,141.75,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,200.0,0.05
169,1644868444.2287037,28.766995668411255,102.81,23.8,22.5,27.0,49.5,141.5,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.0
170,1644868444.3979275,28.871209859848022,102.73,23.73,22.25,27.0,49.5,142.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.11
171,1644868444.5641313,29.086795568466187,103.13,23.76,23.75,27.5,49.75,142.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.03
172,1644868444.7298539,29.19919490814209,102.77,23.76,23.25,27.25,49.5,142.0,-44.140625,6.3476562,5.5664062,5.7617187,90.0,200.0,0.0
