,Time,Elapsed Time,Mass Flow,Target Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve PositionHeater Power,Heater Current
12,1644263545.5490074,2.129633665084839,16.36,0.0,25.17,47.0,35.25,23.75,143.5,-0.6835937,0.1953125,0.0,0.0,0.0,200.0
13,1644263545.7234507,2.2392446994781494,16.32,0.0,25.33,46.75,34.75,23.0,142.75,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
14,1644263545.8915544,2.457118034362793,16.32,0.0,25.33,47.0,35.0,22.75,143.75,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
15,1644263546.067174,2.5658774375915527,16.38,0.0,25.32,46.5,35.0,23.25,142.75,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
16,1644263546.2228942,2.7846946716308594,16.21,0.0,25.26,46.5,34.5,23.5,143.25,-0.9277344,0.0,0.0,0.0,0.0,200.0
17,1644263546.3887095,2.8937082290649414,16.36,0.0,25.28,46.75,35.0,23.25,143.0,-0.9277344,0.0,0.0,0.0,0.0,200.0
18,1644263546.5676484,3.1110477447509766,16.36,0.0,25.28,47.0,34.75,23.25,143.25,-0.9277344,0.390625,0.0,0.0,0.0,200.0
19,1644263546.7388716,3.3296029567718506,16.39,0.0,25.28,46.75,35.0,23.0,143.0,-0.6835937,0.1953125,0.0,0.0,0.0,200.0
20,1644263546.9060767,3.4411253929138184,16.36,0.0,25.27,47.0,35.75,24.0,143.5,-0.9277344,0.0976563,0.1953125,0.0,0.0,200.0
21,1644263547.0628142,3.657484531402588,16.4,0.0,25.28,47.25,35.25,23.25,143.25,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
22,1644263547.2398481,3.768484115600586,16.46,0.0,25.31,47.0,34.75,23.25,143.25,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
23,1644263547.3915372,3.988179922103882,16.36,0.0,25.25,47.75,36.75,23.5,143.5,-0.6835937,0.1953125,0.0,0.0,0.0,200.0
24,1644263547.5626106,4.0964720249176025,16.42,0.0,25.26,47.0,35.75,24.5,143.0,-0.6835937,0.1953125,0.0976563,0.0,0.0,200.0
25,1644263547.7402709,4.31733250617981,16.31,0.0,25.35,47.0,34.75,23.5,143.5,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
26,1644263547.9071074,4.42663311958313,16.38,0.0,25.29,47.0,35.0,23.5,143.0,-0.9277344,0.2929687,0.0976563,0.0,0.0,200.0
27,1644263548.0675437,4.643627405166626,16.32,0.0,25.27,47.0,36.5,24.0,143.0,-0.6835937,0.1953125,0.0,0.0,0.0,200.0
28,1644263548.232907,4.752538204193115,16.34,0.0,25.33,46.75,34.5,24.0,144.25,-0.6835937,0.1953125,0.0,0.0,0.0,200.0
29,1644263548.4081042,4.968912839889526,16.33,0.0,25.25,47.0,36.5,23.5,143.0,-0.9277344,0.390625,0.0,0.0,0.0,200.0
30,1644263548.5740466,5.0784971714019775,16.35,0.0,25.25,46.75,37.0,23.25,143.25,-0.9277344,0.1953125,0.0976563,0.0,0.0,200.0
31,1644263548.7296424,5.295581579208374,16.42,0.0,25.35,47.0,34.75,22.5,143.75,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
32,1644263548.9024212,5.405039310455322,16.31,0.0,25.25,46.5,37.0,24.0,143.25,-0.9277344,0.0,0.0,0.0,0.0,200.0
33,1644263549.0790834,5.623133897781372,16.31,0.0,25.3,47.0,34.5,23.25,143.25,-0.6835937,0.0976563,0.0,0.0,0.0,200.0
34,1644263549.2496827,5.842466115951538,16.4,0.0,25.3,47.0,34.25,24.0,142.75,-0.9277344,0.0,0.0,0.0,0.0,200.0
35,1644263549.4137356,5.965364217758179,16.25,0.0,25.3,47.0,36.75,23.5,144.0,-0.9277344,0.0,0.0,0.0,0.0,200.0
36,1644263549.5695083,6.073000192642212,16.28,0.0,25.28,47.0,35.0,24.25,143.75,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
37,1644263549.744479,6.2886435985565186,16.44,0.0,25.27,47.5,34.5,23.5,144.25,-0.6835937,0.2929687,0.0,0.0,0.0,200.0
38,1644263549.9106898,6.5064311027526855,16.36,0.0,25.26,47.25,34.0,23.5,144.75,-0.9277344,0.0,0.0,0.0,0.0,200.0
39,1644263550.0813513,6.616441249847412,16.38,0.0,25.27,47.25,34.5,23.5,145.25,-0.9277344,0.0,0.0,0.0,0.0,200.0
40,1644263550.255217,6.833635568618774,16.39,0.0,25.25,47.0,34.5,23.75,143.25,-0.9277344,0.0,0.0,0.0,0.0,200.0
41,1644263550.408362,6.942640781402588,16.39,0.0,25.3,47.0,34.75,23.75,145.25,-0.6835937,0.390625,0.0,0.0,0.0,200.0
42,1644263550.5792956,7.160417079925537,16.38,0.0,25.3,46.75,34.5,24.25,144.0,-0.9277344,0.4882812,0.0976563,0.0,0.0,200.0
43,1644263550.749953,7.269615173339844,16.36,0.0,25.31,47.25,35.75,24.25,145.75,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
44,1644263550.9118867,7.487803220748901,16.39,0.0,25.32,47.5,35.0,23.25,144.0,-0.6835937,0.1953125,0.0,0.0,0.0,200.0
45,1644263551.0776026,7.5956501960754395,16.44,0.0,25.31,47.25,36.5,23.25,145.75,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
46,1644263551.2491226,7.8153393268585205,16.37,0.0,25.27,46.75,34.75,24.5,145.75,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
47,1644263551.425746,7.923079490661621,16.38,0.0,25.29,47.5,34.5,22.75,145.0,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
48,1644263551.5774703,8.143049716949463,16.39,0.0,25.25,47.0,35.75,24.5,145.25,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
49,1644263551.7500453,8.251824378967285,16.41,0.0,25.24,47.0,36.75,23.0,145.5,-0.9277344,0.0,0.0,0.0,0.0,200.0
50,1644263551.9304035,8.4719877243042,16.44,0.0,25.25,47.25,34.25,23.0,145.5,-0.9277344,0.2929687,0.0976563,0.0,0.0,200.0
51,1644263552.0797324,8.582258701324463,16.41,0.0,25.28,47.5,36.25,23.25,146.0,-0.6835937,0.1953125,0.0,0.0,0.0,200.0
52,1644263552.251703,8.80159330368042,16.37,0.0,25.26,46.75,34.75,24.0,145.5,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
53,1644263552.4330518,9.018661737442017,16.28,0.0,25.25,47.25,34.75,23.25,146.0,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
54,1644263552.5773084,9.12755560874939,16.31,0.0,25.32,47.25,36.0,24.0,146.0,-0.9277344,0.0,0.0,0.0,0.0,200.0
55,1644263552.7497187,9.3463613986969,16.34,0.0,25.25,47.25,34.75,25.25,145.5,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
56,1644263552.9196713,9.454863548278809,16.33,0.0,25.27,47.25,34.5,23.75,145.75,-0.9277344,0.0,0.0,0.0,0.0,200.0
57,1644263553.0963538,9.673991918563843,16.36,0.0,25.34,47.25,35.5,22.75,145.25,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
58,1644263553.2493744,9.783639669418335,16.36,0.0,25.23,47.25,34.75,23.5,145.25,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
59,1644263553.421654,10.002813816070557,16.36,0.0,25.32,47.25,35.0,23.0,146.0,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
60,1644263553.5918534,10.111426591873169,16.41,0.0,25.3,47.25,35.75,24.0,145.25,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
61,1644263553.7699597,10.330345869064331,16.36,0.0,25.33,47.0,35.0,23.5,144.75,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
62,1644263553.9250987,10.439723014831543,16.44,0.0,25.26,47.0,34.75,23.5,144.5,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
63,1644263554.091664,10.657020092010498,16.39,0.0,25.24,47.0,35.25,23.0,145.0,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
64,1644263554.2633164,10.767421960830688,16.31,0.0,25.29,47.5,34.5,23.0,144.5,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
65,1644263554.4393587,10.983639478683472,16.38,0.0,25.3,47.0,35.25,22.75,144.75,-0.6835937,0.1953125,0.0,0.0,0.0,200.0
66,1644263554.590781,11.093599319458008,16.36,0.0,25.22,47.0,35.25,24.0,144.25,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
67,1644263554.7605925,11.312296152114868,16.27,0.0,25.39,46.75,34.75,23.5,145.25,-0.9277344,0.0,0.0,0.0,0.0,200.0
68,1644263554.9328012,11.529443979263306,16.27,0.0,25.28,47.0,34.75,23.75,144.25,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
69,1644263555.1137347,11.636907577514648,16.32,0.0,25.29,47.0,35.0,23.5,145.75,-0.9277344,0.1953125,0.0976563,0.0,0.0,200.0
70,1644263555.260982,11.857624769210815,16.38,0.0,25.28,46.75,34.5,24.25,144.75,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
71,1644263555.4483476,11.968023777008057,16.41,0.0,25.25,47.25,36.25,23.25,145.0,-0.6835937,0.2929687,0.0,0.0,0.0,200.0
72,1644263555.603463,12.184669494628906,16.29,0.0,25.3,47.0,34.25,23.0,145.0,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
73,1644263555.7770858,12.292940855026245,16.36,0.0,25.28,47.25,34.0,24.25,144.25,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
74,1644263555.9292982,12.509759187698364,16.39,0.0,25.28,47.25,35.0,23.25,145.0,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
75,1644263556.1039844,12.61813473701477,16.38,0.0,25.3,47.5,37.0,24.25,145.75,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
76,1644263556.2710896,12.835888147354126,16.34,0.0,25.25,47.25,37.0,23.25,144.75,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
77,1644263556.4462428,12.944598913192749,16.34,0.0,25.35,47.25,35.5,24.0,144.25,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
78,1644263556.6041532,13.164189100265503,16.39,0.0,25.32,47.25,35.0,23.75,144.5,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
79,1644263556.7698376,13.27341628074646,16.44,0.0,25.3,47.25,35.5,24.5,144.25,-0.9277344,0.0,0.0,0.0,0.0,200.0
80,1644263556.9478889,13.49326777458191,16.29,0.0,25.33,47.25,37.0,24.0,144.25,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
81,1644263557.0992699,13.600905656814575,16.25,0.0,25.27,47.5,36.5,24.0,144.5,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
82,1644263557.2722704,13.820915699005127,16.36,0.0,25.3,47.5,34.25,23.75,145.0,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
83,1644263557.4501116,14.041899919509888,16.36,0.0,25.33,47.5,35.0,24.75,144.25,-0.6835937,0.0976563,0.0,0.0,0.0,200.0
84,1644263557.6081476,14.168055534362793,16.34,0.0,25.32,47.5,37.0,23.75,145.75,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
85,1644263557.7749987,14.27772331237793,16.36,0.0,25.3,47.25,35.75,23.5,146.25,-0.6835937,0.390625,0.0,0.0,0.0,200.0
86,1644263557.9546175,14.498214721679688,16.3,0.0,25.37,47.5,37.0,23.75,145.75,-0.6835937,0.0,0.0,0.0,0.0,200.0
87,1644263558.1077561,14.607381105422974,16.43,0.0,25.3,47.5,36.75,24.25,145.75,-0.6835937,0.2929687,0.0,0.0,0.0,200.0
88,1644263558.2753606,14.825485706329346,16.34,0.0,25.25,47.5,37.0,23.25,145.75,-0.9277344,0.0,0.0,0.0,0.0,200.0
89,1644263558.4470248,15.043667554855347,16.33,0.0,25.33,47.25,36.25,23.5,145.75,-0.6835937,0.4882812,0.0,0.0,0.0,200.0
90,1644263558.6215127,15.15238094329834,16.41,0.0,25.32,47.25,37.25,23.25,145.5,-0.9277344,0.0,0.0,0.0,0.0,200.0
91,1644263558.7746208,15.37126350402832,16.28,0.0,25.35,47.25,36.5,24.25,145.75,-0.9277344,0.1953125,0.0976563,0.0,0.0,200.0
92,1644263558.946063,15.48088812828064,16.35,0.0,25.33,47.25,34.75,24.5,146.5,-0.9277344,0.390625,0.0,0.0,0.0,200.0
93,1644263559.1171052,15.697842597961426,16.36,0.0,25.27,47.75,36.75,24.25,145.75,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
94,1644263559.2980864,15.807618618011475,16.38,0.0,25.34,47.5,35.0,23.25,146.5,-0.9277344,0.0976563,0.0976563,0.0,0.0,200.0
95,1644263559.4449403,16.025665521621704,16.36,0.0,25.33,47.5,35.75,23.75,146.0,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
96,1644263559.6160717,16.134963989257812,16.35,0.0,25.33,47.5,37.0,24.25,146.25,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
97,1644263559.7879138,16.35250735282898,16.42,0.0,25.27,47.25,37.0,24.25,146.25,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
98,1644263559.9656494,16.464073181152344,16.28,0.0,25.26,47.25,36.25,24.75,145.75,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
99,1644263560.118361,16.681946516036987,16.44,0.0,25.28,47.0,37.0,23.5,146.0,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
100,1644263560.2931566,16.792591094970703,16.41,0.0,25.31,47.25,36.5,25.0,146.0,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
101,1644263560.4649482,17.009498119354248,16.4,0.0,25.25,47.5,37.0,24.0,146.0,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
102,1644263560.6322935,17.228936195373535,16.34,0.0,25.3,47.5,35.0,23.25,146.25,-0.6835937,0.0976563,0.0,0.0,0.0,200.0
103,1644263560.7891166,17.33845281600952,16.42,0.0,25.3,47.5,35.0,23.75,145.75,-0.9277344,0.0976563,0.0976563,0.0,0.0,200.0
104,1644263560.9606135,17.55725622177124,16.34,0.0,25.22,47.5,36.5,24.0,146.0,-0.9277344,0.0,0.0,0.0,0.0,200.0
105,1644263561.1353369,17.66510581970215,16.44,0.0,25.27,47.75,36.25,24.0,145.5,-0.6835937,0.0,0.0,0.0,0.0,200.0
106,1644263561.288253,17.883041858673096,16.36,0.0,25.23,47.5,37.25,24.75,145.75,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
107,1644263561.459156,17.9925217628479,16.38,0.0,25.33,47.5,36.75,23.5,146.25,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
108,1644263561.6282876,18.209612369537354,16.33,0.0,25.25,47.25,37.25,24.5,145.0,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
109,1644263561.8041403,18.31713557243347,16.31,0.0,25.25,47.5,35.75,23.5,145.5,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
110,1644263561.9709144,18.536436796188354,16.35,0.0,25.29,47.5,34.5,24.0,145.25,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
111,1644263562.126202,18.645318031311035,16.4,0.0,25.31,47.5,36.0,23.5,145.25,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
112,1644263562.2984421,18.86404514312744,16.39,0.0,25.33,47.5,36.25,22.75,145.75,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
113,1644263562.4729626,18.971389055252075,16.44,0.0,25.31,47.5,36.0,24.75,145.25,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
114,1644263562.6372945,19.18653702735901,16.38,0.0,25.26,47.75,37.0,23.5,146.25,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
115,1644263562.793731,19.295915126800537,16.38,0.0,25.31,47.5,35.25,23.25,145.75,-0.6835937,0.0976563,0.0,0.0,0.0,200.0
116,1644263562.9722116,19.5155291557312,16.31,0.0,25.3,47.75,35.25,22.75,146.0,-0.6835937,0.1953125,0.0,0.0,0.0,200.0
117,1644263563.1373606,19.73400330543518,16.41,0.0,25.29,47.25,36.5,24.25,145.5,-0.9277344,0.0,0.0,0.0,0.0,200.0
118,1644263563.310121,19.844727277755737,16.35,0.0,25.34,47.5,36.5,23.25,145.0,-0.6835937,0.2929687,0.2929687,0.0,0.0,200.0
119,1644263563.476317,20.061951398849487,16.39,0.0,25.29,47.5,35.75,23.25,145.75,-0.9277344,0.390625,0.0976563,0.0,0.0,200.0
120,1644263563.6362238,20.18637704849243,16.35,0.0,25.31,47.25,34.5,23.25,145.0,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
121,1644263563.8072736,20.403916358947754,16.34,0.0,25.34,47.75,37.25,24.5,145.25,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
122,1644263563.9820309,20.513084650039673,16.4,0.0,25.3,47.75,35.75,23.0,145.0,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
123,1644263564.133367,20.73000979423523,16.4,0.0,25.29,47.25,35.75,24.25,144.75,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
124,1644263564.3048093,20.84014630317688,16.33,0.0,25.29,47.25,36.25,24.0,146.25,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
125,1644263564.4757137,21.05621337890625,16.39,0.0,25.25,47.25,36.75,23.0,146.0,-0.9277344,0.0976563,0.0976563,0.0,0.0,200.0
126,1644263564.6359406,21.165828466415405,16.41,0.0,25.28,47.75,35.5,23.25,145.75,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
127,1644263564.8045614,21.385156631469727,16.41,0.0,25.29,47.5,36.0,23.25,145.5,-0.9277344,0.0,0.0,0.0,0.0,200.0
128,1644263564.9747648,21.493513107299805,16.42,0.0,25.26,47.0,35.0,23.25,145.25,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
129,1644263565.1523068,21.711575746536255,16.37,0.0,25.29,47.5,36.75,23.5,144.25,-0.9277344,0.0,0.0,0.0,0.0,200.0
130,1644263565.3185787,21.82115364074707,16.42,0.0,25.35,47.5,37.0,23.5,146.0,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
131,1644263565.4897356,22.039225578308105,16.28,0.0,25.27,47.5,36.75,24.0,145.75,-0.6835937,0.1953125,0.2929687,0.0,0.0,200.0
132,1644263565.6472678,22.14751100540161,16.28,0.0,25.28,47.5,37.25,24.25,145.75,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
133,1644263565.8060367,22.368136882781982,16.41,0.0,25.27,47.0,37.0,23.5,146.25,-0.9277344,0.0976563,0.0976563,0.0,0.0,200.0
134,1644263565.9731598,22.475467443466187,16.39,0.0,25.23,47.25,36.5,23.5,145.75,-0.9277344,0.1953125,0.0976563,0.0,0.0,200.0
135,1644263566.1486492,22.693546772003174,16.36,0.0,25.27,48.0,36.5,23.75,145.75,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
136,1644263566.3192515,22.911010026931763,16.38,0.0,25.29,47.25,36.75,23.5,146.5,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
137,1644263566.485166,23.035771131515503,16.34,0.0,25.28,47.25,35.75,23.25,145.5,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
138,1644263566.6455972,23.144227266311646,16.39,0.0,25.33,47.0,36.75,23.25,145.75,-0.9277344,0.0,0.0,0.0,0.0,200.0
139,1644263566.8122754,23.36127281188965,16.41,0.0,25.27,47.75,36.5,24.0,145.75,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
140,1644263566.9874961,23.578289270401,16.39,0.0,25.3,47.75,36.25,24.0,145.5,-0.6835937,0.2929687,0.0976563,0.0,0.0,200.0
141,1644263567.1538544,23.703490734100342,16.38,0.0,25.27,47.5,35.5,23.5,145.25,-0.9277344,0.0,0.0,0.0,0.0,200.0
142,1644263567.3118083,23.81346559524536,16.39,0.0,25.32,47.25,36.0,24.5,145.75,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
143,1644263567.4877691,24.034008264541626,16.38,0.0,25.31,48.0,36.5,23.75,145.75,-0.9277344,0.390625,0.1953125,0.0,0.0,200.0
144,1644263567.6532729,24.141388177871704,16.39,0.0,25.33,47.5,36.25,24.0,145.25,-0.9277344,0.0,0.0,0.0,0.0,200.0
145,1644263567.8296585,24.36064386367798,16.45,0.0,25.25,48.0,36.0,24.0,145.5,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
146,1644263567.9826987,24.579341411590576,16.41,0.0,25.27,47.0,36.25,24.25,145.75,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
147,1644263568.1752098,24.689001321792603,16.32,0.0,25.29,47.5,37.5,24.75,145.75,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
148,1644263568.3265593,24.90834951400757,16.29,0.0,25.32,47.25,36.75,24.25,145.75,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
149,1644263568.4978151,25.017406702041626,16.45,0.0,25.27,47.25,37.25,24.25,145.75,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
150,1644263568.6555922,25.23618745803833,16.43,0.0,25.26,47.5,37.0,23.5,145.5,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
151,1644263568.8336732,25.345787286758423,16.37,0.0,25.31,47.25,35.75,23.25,144.25,-0.6835937,0.0976563,0.0,0.0,0.0,200.0
152,1644263568.9987614,25.563992023468018,16.37,0.0,25.3,47.75,36.25,23.25,145.25,-0.9277344,0.0,0.0,0.0,0.0,200.0
153,1644263569.1679468,25.67173480987549,16.46,0.0,25.25,47.25,37.0,23.75,145.0,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
154,1644263569.3606417,25.888694524765015,16.32,0.0,25.32,47.25,36.0,23.75,146.25,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
155,1644263569.4956214,25.99815320968628,16.36,0.0,25.29,47.5,36.75,23.25,144.25,-0.6835937,0.0,0.0,0.0,0.0,200.0
156,1644263569.6675797,26.216999292373657,16.41,0.0,25.25,47.75,36.75,23.25,145.75,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
157,1644263569.83939,26.435099363327026,16.39,0.0,25.27,47.5,36.25,23.25,145.25,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
158,1644263570.0006626,26.544557332992554,16.38,0.0,25.26,47.5,37.0,22.75,145.25,-0.6835937,0.1953125,0.0976563,0.0,0.0,200.0
159,1644263570.1660788,26.7627215385437,16.41,0.0,25.3,47.25,36.75,23.0,146.0,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
160,1644263570.3536952,26.871607542037964,16.39,0.0,25.27,47.25,36.25,23.5,145.5,-0.6835937,0.0976563,0.0,0.0,0.0,200.0
161,1644263570.5125577,27.089306592941284,16.41,0.0,25.28,47.5,35.75,23.5,145.0,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
162,1644263570.664399,27.198877096176147,16.39,0.0,25.25,47.0,37.0,24.25,145.0,-0.9277344,0.0976563,0.0,0.0,0.0,200.0
163,1644263570.835355,27.41614055633545,16.31,0.0,25.31,47.75,36.75,23.25,145.75,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
164,1644263571.007062,27.524627447128296,16.34,0.0,25.25,47.5,36.25,23.25,145.25,-0.9277344,0.1953125,0.0976563,0.0,0.0,200.0
165,1644263571.1809356,27.742892026901245,16.39,0.0,25.33,47.75,36.75,23.75,146.25,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
166,1644263571.3323612,27.850353002548218,16.39,0.0,25.29,47.5,36.25,23.25,144.5,-0.6835937,0.0,0.0976563,0.0,0.0,200.0
167,1644263571.5113702,28.07016348838806,16.36,0.0,25.28,47.5,36.25,23.75,145.5,-0.9277344,0.1953125,0.0976563,0.0,0.0,200.0
168,1644263571.6747818,28.178905487060547,16.43,0.0,25.34,47.25,36.75,23.75,145.25,-0.9277344,0.390625,0.0,0.0,0.0,200.0
169,1644263571.8509219,28.397012948989868,16.37,0.0,25.29,47.5,36.75,24.0,144.5,-0.9277344,0.0,0.0,0.0,0.0,200.0
170,1644263572.0059571,28.50470757484436,16.26,0.0,25.28,47.75,35.75,23.75,144.25,-0.9277344,0.1953125,0.0,0.0,0.0,200.0
171,1644263572.1735744,28.722713232040405,16.42,0.0,25.32,47.5,36.75,24.5,144.25,-0.6835937,0.4882812,0.0,0.0,0.0,200.0
172,1644263572.3439646,28.832362174987793,16.4,0.0,25.31,47.25,36.25,23.25,143.75,-0.9277344,0.390625,0.0,0.0,0.0,200.0
173,1644263572.5066738,29.049781322479248,16.39,0.0,25.31,48.0,36.5,23.0,143.75,-0.9277344,0.0976563,0.1953125,0.0,0.0,200.0
174,1644263572.6675265,29.264169216156006,16.28,0.0,25.27,47.75,35.5,24.75,144.0,-0.9277344,0.2929687,0.0,0.0,0.0,200.0
175,1644263572.839612,29.3742516040802,16.38,0.0,25.34,47.25,36.25,23.5,144.5,-0.9277344,0.0,0.0,0.0,0.0,200.0
176,1644263573.0153644,29.594117641448975,16.45,0.0,25.29,47.75,36.75,24.0,144.0,-0.6835937,0.0,0.0,0.0,0.0,200.0
177,1644263573.1878605,29.702504634857178,16.39,0.0,25.26,47.5,36.5,24.0,144.75,-0.6835937,0.2929687,0.0,0.0,0.0,200.0
178,1644263573.3420713,29.922462701797485,16.36,0.0,25.36,47.5,37.25,24.25,144.5,-0.9277344,0.390625,0.0,0.0,0.0,200.0
179,1644263573.5319219,30.032564878463745,16.35,0.0,25.36,47.5,35.75,22.75,144.25,-0.6835937,0.2929687,0.1953125,0.0,0.0,200.0
180,1644263573.672985,30.268606424331665,16.42,0.0,25.26,47.25,37.5,23.5,144.25,-0.9277344,0.0976563,0.0976563,0.0,0.0,200.0
