,Time,Elapsed Time,Mass Flow,Target Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve PositionHeater Power,Heater Current
57,1644261142.4066877,9.618526458740234,16.12,0.0,24.6,22.0,21.75,22.25,23.5,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
58,1644261142.5706973,9.727917671203613,16.09,0.0,24.58,21.25,22.0,23.5,22.5,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
59,1644261142.7259843,9.948164939880371,16.15,0.0,24.62,22.0,21.5,23.5,22.75,-0.9277344,0.0,0.0976563,0.0,0.0,0.0
60,1644261142.9121614,10.058603286743164,16.08,0.0,24.63,21.75,21.5,22.0,23.25,-0.9277344,0.0,0.0,0.0,0.0,0.0
61,1644261143.072149,10.278377056121826,16.13,0.0,24.59,22.25,21.5,22.5,23.75,-0.9277344,0.2929687,0.0,0.0,0.0,0.0
62,1644261143.2280252,10.387995481491089,15.99,0.0,24.56,21.75,21.75,22.25,21.75,-0.9277344,0.0,0.0,0.0,0.0,0.0
63,1644261143.40085,10.606675863265991,16.09,0.0,24.58,21.5,21.5,22.0,23.75,-0.9277344,0.0,0.0,0.0,0.0,0.0
64,1644261143.5588536,10.714793682098389,16.08,0.0,24.61,22.0,21.75,22.0,23.0,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
65,1644261143.7300675,10.93613314628601,16.14,0.0,24.6,21.75,21.5,22.75,23.25,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
66,1644261143.8863218,11.045843601226807,16.08,0.0,24.58,21.5,21.25,22.5,22.5,-0.9277344,0.2929687,0.0,0.0,0.0,0.0
67,1644261144.0609257,11.264959335327148,16.05,0.0,24.6,21.5,22.0,23.25,22.5,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
68,1644261144.2465525,11.484785556793213,16.15,0.0,24.62,22.0,22.0,22.0,23.75,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
69,1644261144.404481,11.594787359237671,16.08,0.0,24.6,21.75,22.0,21.25,24.0,-0.9277344,0.0,0.0,0.0,0.0,0.0
70,1644261144.5642734,11.705817461013794,16.06,0.0,24.58,22.0,21.25,21.75,22.75,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
71,1644261144.7336931,11.924625635147095,16.05,0.0,24.56,21.0,21.75,21.75,23.0,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
72,1644261144.902616,12.140665769577026,16.13,0.0,24.55,21.75,21.75,23.0,23.0,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
73,1644261145.056665,12.248048782348633,16.01,0.0,24.64,21.75,22.0,22.0,22.5,-1.171875,0.1953125,0.0,0.0,0.0,0.0
74,1644261145.2349124,12.467165470123291,16.06,0.0,24.59,21.0,21.5,23.5,23.0,-0.9277344,0.0,0.0,0.0,0.0,0.0
75,1644261145.405919,12.591164588928223,16.08,0.0,24.57,21.5,21.25,22.0,24.75,-0.9277344,0.0,0.0,0.0,0.0,0.0
76,1644261145.5535407,12.700100660324097,16.05,0.0,24.58,21.5,21.75,21.75,22.75,-0.6835937,0.1953125,0.0,0.0,0.0,0.0
77,1644261145.7239194,12.915676832199097,16.01,0.0,24.61,22.25,21.5,21.75,23.75,-1.171875,0.0,0.0,0.0,0.0,0.0
78,1644261145.9098957,13.135186672210693,16.05,0.0,24.67,21.75,21.5,21.75,24.5,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
79,1644261146.054017,13.261171102523804,16.18,0.0,24.62,21.5,22.0,21.75,23.0,-0.9277344,0.1953125,0.1953125,0.0,0.0,0.0
80,1644261146.2256832,13.369849443435669,16.12,0.0,24.58,22.0,21.5,23.5,24.5,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
81,1644261146.3950906,13.586278915405273,16.07,0.0,24.64,22.0,22.0,22.0,23.75,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
82,1644261146.5700672,13.69567608833313,16.04,0.0,24.69,21.75,21.25,23.75,23.25,-0.9277344,0.0,0.0,0.0,0.0,0.0
83,1644261146.7210453,13.92917275428772,16.04,0.0,24.65,22.0,22.5,22.25,24.75,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
84,1644261146.8979177,14.037820100784302,16.19,0.0,24.56,21.5,21.75,22.0,23.75,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
85,1644261147.0653224,14.258012056350708,16.06,0.0,24.56,21.5,21.75,22.0,23.25,-0.9277344,0.0,0.0,0.0,0.0,0.0
86,1644261147.2265716,14.366575479507446,16.09,0.0,24.62,21.5,22.25,21.5,23.25,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
87,1644261147.3944654,14.585678577423096,16.15,0.0,24.56,21.75,21.5,22.75,23.25,-0.9277344,0.390625,0.0,0.0,0.0,0.0
88,1644261147.550293,14.695162057876587,16.12,0.0,24.63,21.25,21.5,23.0,23.0,-0.9277344,0.2929687,0.0,0.0,0.0,0.0
89,1644261147.7209008,14.913306951522827,16.11,0.0,24.57,22.0,22.25,22.5,23.5,-0.9277344,0.390625,0.0,0.0,0.0,0.0
90,1644261147.9011335,15.129356861114502,16.04,0.0,24.6,22.0,21.5,22.5,24.25,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
91,1644261148.0470343,15.238796472549438,16.1,0.0,24.54,21.75,22.0,22.75,22.25,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
92,1644261148.2178202,15.456053256988525,16.05,0.0,24.58,21.0,22.0,22.0,24.25,-0.9277344,0.0,0.0,0.0,0.0,0.0
93,1644261148.3894758,15.564404726028442,16.05,0.0,24.54,21.25,21.5,21.75,23.5,-0.9277344,0.390625,0.0,0.0,0.0,0.0
94,1644261148.5522516,15.785489320755005,16.15,0.0,24.57,21.75,21.75,22.25,23.25,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
95,1644261148.71704,15.909437656402588,16.08,0.0,24.61,21.5,22.0,23.5,23.0,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
96,1644261148.8925729,16.1268150806427,16.1,0.0,24.61,21.75,21.75,21.75,22.5,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
97,1644261149.066412,16.23505973815918,16.09,0.0,24.58,21.25,21.0,22.0,23.25,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
98,1644261149.2151597,16.45339274406433,16.11,0.0,24.59,21.5,22.25,22.75,22.5,-0.9277344,0.0,0.0,0.0,0.0,0.0
99,1644261149.3908148,16.56199860572815,16.12,0.0,24.62,21.25,21.5,22.5,23.0,-0.9277344,0.0,0.0,0.0,0.0,0.0
100,1644261149.5587003,16.781002521514893,16.17,0.0,24.6,21.75,21.25,22.25,22.5,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
101,1644261149.7180455,16.889798402786255,16.05,0.0,24.55,21.75,21.75,21.5,22.75,-0.9277344,0.0,0.0,0.0,0.0,0.0
102,1644261149.8845103,17.10757541656494,16.19,0.0,24.64,21.25,21.75,21.5,22.25,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
103,1644261150.0422504,17.217087507247925,16.12,0.0,24.54,22.25,21.25,22.75,23.0,-0.9277344,0.2929687,0.0,0.0,0.0,0.0
104,1644261150.212481,17.43567419052124,16.11,0.0,24.58,21.75,22.0,22.25,23.75,-0.9277344,0.390625,0.0,0.0,0.0,0.0
105,1644261150.3934417,17.544702291488647,16.07,0.0,24.67,21.5,21.25,23.0,23.25,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
106,1644261150.5561333,17.762956857681274,16.11,0.0,24.6,21.5,21.75,22.25,23.5,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
107,1644261150.7246137,17.871222257614136,16.09,0.0,24.56,21.25,22.0,22.25,22.75,-0.9277344,0.4882812,0.0,0.0,0.0,0.0
108,1644261150.8816555,18.08794927597046,16.06,0.0,24.62,22.0,21.25,22.5,22.5,-0.9277344,0.0,0.0976563,0.0,0.0,0.0
109,1644261151.0581038,18.198471784591675,16.03,0.0,24.61,22.0,21.75,21.5,23.25,-0.9277344,0.0,0.0,0.0,0.0,0.0
110,1644261151.2108417,18.417117595672607,16.06,0.0,24.57,21.25,21.75,22.5,23.75,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
111,1644261151.380759,18.525593280792236,16.07,0.0,24.62,21.75,21.75,21.5,23.5,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
112,1644261151.5524423,18.744025230407715,16.14,0.0,24.55,22.25,21.75,23.25,23.25,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
113,1644261151.7130675,18.853130102157593,16.18,0.0,24.65,22.0,22.5,21.25,24.25,-0.9277344,0.2929687,0.0,0.0,0.0,0.0
114,1644261151.8845544,19.07333207130432,16.05,0.0,24.61,21.25,22.0,21.5,23.25,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
115,1644261152.0545385,19.292771577835083,16.11,0.0,24.64,21.5,21.25,22.25,23.25,-0.9277344,0.0,0.0,0.0,0.0,0.0
116,1644261152.2154422,19.401432752609253,16.13,0.0,24.55,21.5,22.0,23.25,24.25,-0.9277344,0.0,0.0,0.0,0.0,0.0
117,1644261152.3831027,19.621335744857788,16.05,0.0,24.56,22.25,22.0,22.5,22.5,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
118,1644261152.552806,19.728968143463135,16.08,0.0,24.67,21.5,22.25,22.25,23.5,-0.9277344,0.0,0.0,0.0,0.0,0.0
119,1644261152.7094753,19.83717393875122,16.09,0.0,24.56,21.5,21.5,22.5,22.0,-0.9277344,0.2929687,0.0,0.0,0.0,0.0
120,1644261152.882432,20.054670810699463,16.11,0.0,24.64,22.0,21.5,21.75,23.25,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
121,1644261153.0518482,20.274430751800537,16.14,0.0,24.63,21.5,21.25,23.25,23.0,-0.9277344,0.0,0.0,0.0,0.0,0.0
122,1644261153.208298,20.382911682128906,16.06,0.0,24.63,22.25,21.75,22.5,23.25,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
123,1644261153.3777745,20.59999966621399,16.11,0.0,24.6,21.75,22.5,21.75,24.25,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
124,1644261153.5507019,20.708644151687622,16.06,0.0,24.59,22.0,21.75,22.5,23.0,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
125,1644261153.7194653,20.925983428955078,16.18,0.0,24.62,21.5,22.0,22.75,23.75,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
126,1644261153.8765342,21.035396814346313,16.15,0.0,24.57,21.25,22.0,22.0,23.75,-0.9277344,0.0,0.0,0.0,0.0,0.0
127,1644261154.0461206,21.252624034881592,16.03,0.0,24.58,22.0,21.5,22.25,24.5,-0.9277344,0.0,0.0,0.0,0.0,0.0
128,1644261154.2093797,21.362755060195923,16.11,0.0,24.55,22.0,21.75,21.75,24.25,-0.9277344,0.0,0.0,0.0,0.0,0.0
129,1644261154.3791642,21.580546617507935,16.14,0.0,24.67,21.25,22.5,22.75,24.75,-0.9277344,0.0,0.0,0.0,0.0,0.0
130,1644261154.5453367,21.690250396728516,16.09,0.0,24.61,21.75,21.5,22.5,23.5,-0.9277344,0.0976563,0.0976563,0.0,0.0,0.0
131,1644261154.719193,21.907881498336792,16.18,0.0,24.65,22.0,22.0,23.0,23.0,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
132,1644261154.877057,22.017444610595703,16.17,0.0,24.56,21.75,22.0,22.5,23.25,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
133,1644261155.0451434,22.23758029937744,16.04,0.0,24.58,21.25,21.5,22.0,24.0,-0.9277344,0.0976563,0.0976563,0.0,0.0,0.0
134,1644261155.2159271,22.45416021347046,16.07,0.0,24.6,21.5,21.5,21.75,24.75,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
135,1644261155.3948991,22.564162254333496,16.11,0.0,24.6,21.5,22.5,22.0,23.25,-0.9277344,0.2929687,0.0,0.0,0.0,0.0
136,1644261155.54422,22.782453060150146,16.1,0.0,24.64,21.5,22.25,22.0,23.25,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
137,1644261155.7159896,22.89220929145813,16.08,0.0,24.62,21.25,21.25,22.25,24.0,-1.171875,0.1953125,0.0,0.0,0.0,0.0
138,1644261155.872419,23.110652208328247,16.06,0.0,24.58,21.75,21.5,23.0,23.25,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
139,1644261156.047881,23.21966314315796,16.08,0.0,24.67,22.0,21.5,23.5,23.75,-0.9277344,0.0976563,0.0976563,0.0,0.0,0.0
140,1644261156.2158504,23.438825130462646,16.14,0.0,24.63,22.25,21.75,21.75,22.75,-0.9277344,0.0,0.0,0.0,0.0,0.0
141,1644261156.3782759,23.547309398651123,16.11,0.0,24.61,22.0,21.5,22.25,23.5,-0.9277344,0.0,0.0976563,0.0,0.0,0.0
142,1644261156.5432212,23.76548933982849,16.05,0.0,24.56,21.5,21.75,22.5,24.25,-0.9277344,0.2929687,0.0,0.0,0.0,0.0
143,1644261156.717217,23.874436140060425,16.12,0.0,24.62,22.0,22.25,23.25,24.25,-0.9277344,0.2929687,0.0,0.0,0.0,0.0
144,1644261156.877433,24.093589782714844,16.12,0.0,24.54,22.25,22.0,23.25,23.0,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
145,1644261157.0443254,24.203455448150635,16.06,0.0,24.6,21.5,21.75,21.75,24.25,-0.9277344,0.0,0.0,0.0,0.0,0.0
146,1644261157.2142336,24.42180585861206,16.13,0.0,24.61,21.5,22.0,21.75,24.0,-0.9277344,0.2929687,0.0,0.0,0.0,0.0
147,1644261157.3798187,24.52922296524048,16.15,0.0,24.58,21.75,22.25,22.0,24.25,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
148,1644261157.540836,24.748491525650024,16.16,0.0,24.58,22.25,22.0,22.0,23.5,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
149,1644261157.7116692,24.856923580169678,16.16,0.0,24.57,20.75,22.0,22.75,22.75,-0.9277344,0.0,0.0,0.0,0.0,0.0
150,1644261157.8665454,25.073903799057007,16.06,0.0,24.52,22.0,21.5,22.25,24.0,-1.171875,0.4882812,0.0,0.0,0.0,0.0
151,1644261158.044723,25.183674097061157,16.16,0.0,24.61,21.75,21.75,21.75,24.5,-0.9277344,0.0976563,0.0976563,0.0,0.0,0.0
152,1644261158.211229,25.40256953239441,16.09,0.0,24.6,22.25,20.75,22.25,24.0,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
153,1644261158.3730543,25.511091947555542,16.11,0.0,24.58,21.75,21.5,22.0,23.75,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
154,1644261158.5383668,25.73037815093994,16.11,0.0,24.61,21.5,21.75,22.75,22.25,-0.9277344,0.0,0.0,0.0,0.0,0.0
155,1644261158.698762,25.840563774108887,16.13,0.0,24.65,21.75,21.5,23.75,23.75,-0.9277344,0.2929687,0.0,0.0,0.0,0.0
156,1644261158.8748207,26.060293912887573,16.22,0.0,24.62,21.75,22.0,22.5,24.5,-0.9277344,0.0,0.0,0.0,0.0,0.0
157,1644261159.040565,26.27879810333252,16.08,0.0,24.55,21.25,21.5,23.0,22.5,-0.9277344,0.1953125,0.1953125,0.0,0.0,0.0
158,1644261159.2018607,26.389628410339355,16.12,0.0,24.59,21.5,21.75,23.0,23.0,-1.171875,0.1953125,0.0,0.0,0.0,0.0
159,1644261159.376231,26.610466718673706,16.11,0.0,24.58,22.0,21.5,22.0,22.5,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
160,1644261159.5423157,26.71856188774109,16.13,0.0,24.62,21.75,22.0,22.25,23.75,-1.171875,0.0,0.0,0.0,0.0,0.0
161,1644261159.720307,26.937527179718018,16.11,0.0,24.58,21.75,21.75,21.75,22.75,-0.9277344,0.2929687,0.0,0.0,0.0,0.0
162,1644261159.8860154,27.045140504837036,16.14,0.0,24.64,21.5,22.5,21.75,24.25,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
163,1644261160.4092293,27.629470348358154,16.07,0.0,24.67,22.0,22.0,22.25,24.5,-0.9277344,0.1953125,0.0976563,0.0,0.0,0.0
164,1644261160.61122,27.81846523284912,16.22,0.0,24.56,21.75,21.5,21.5,24.75,-0.9277344,0.0,0.0,0.0,0.0,0.0
165,1644261160.7065449,27.81846523284912,16.06,0.0,24.6,22.0,22.25,22.0,22.75,-0.9277344,0.0,0.0,0.0,0.0,0.0
166,1644261160.8915172,28.038766145706177,16.19,0.0,24.61,22.0,21.5,22.25,23.5,-0.9277344,0.0,0.0976563,0.0,0.0,0.0
167,1644261160.9105344,28.038766145706177,16.19,0.0,24.6,22.0,22.0,22.25,24.75,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
168,1644261160.9125333,28.038766145706177,16.09,0.0,24.63,22.0,21.75,21.5,22.0,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
169,1644261161.0365336,28.243765830993652,16.14,0.0,24.67,21.5,21.75,22.75,22.5,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
170,1644261161.2087793,28.353736400604248,16.2,0.0,24.59,21.75,21.75,21.75,22.75,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
171,1644261161.3730574,28.573214530944824,16.12,0.0,24.56,21.75,22.5,22.0,24.5,-0.9277344,0.0,0.0,0.0,0.0,0.0
172,1644261161.5374346,28.681310892105103,16.05,0.0,24.64,21.75,22.0,23.25,24.5,-0.9277344,0.0,0.0,0.0,0.0,0.0
173,1644261161.6946602,28.901564836502075,16.1,0.0,24.63,21.5,21.75,23.0,23.0,-1.171875,0.1953125,0.0,0.0,0.0,0.0
174,1644261161.8652306,29.011477947235107,16.13,0.0,24.6,21.75,21.75,22.5,23.0,-0.9277344,0.2929687,0.0,0.0,0.0,0.0
175,1644261162.040849,29.227190256118774,16.13,0.0,24.69,22.0,21.5,21.75,24.5,-0.9277344,0.0,0.0,0.0,0.0,0.0
176,1644261162.2060227,29.444255828857422,16.13,0.0,24.62,21.75,22.25,22.0,22.75,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
177,1644261162.376381,29.552472591400146,16.18,0.0,24.55,22.0,22.0,23.0,22.0,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
178,1644261162.530575,29.768808126449585,16.21,0.0,24.67,21.25,21.5,23.25,22.75,-0.9277344,0.0,0.0,0.0,0.0,0.0
179,1644261162.7072523,29.878308534622192,16.11,0.0,24.62,22.0,21.75,22.25,22.5,-0.9277344,0.0976563,0.0,0.0,0.0,0.0
180,1644261162.8725235,30.094974756240845,16.19,0.0,24.64,22.0,21.75,22.25,24.0,-0.9277344,0.1953125,0.0,0.0,0.0,0.0
181,1644261163.0294366,30.204840898513794,16.18,0.0,24.62,21.75,21.5,22.5,24.5,-0.9277344,0.0,0.0,0.0,0.0,0.0
