,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Tank Pressure,Inlet Pressure,Valve Position,Heater Current
19,1643231012.526352,0.27,0.0,28.25,0.0,28.5,0.0,28.0,0.0,69.3847656,53.515625,90.0,566.0
20,1643231012.701867,0.26,0.0,28.25,0.0,29.0,0.0,28.0,0.0,69.3847656,53.2226562,90.0,567.0
21,1643231012.8521912,0.26,0.0,28.5,0.0,28.75,0.0,28.0,0.0,69.140625,53.3203125,90.0,567.0
22,1643231013.0245788,0.26,0.0,28.5,0.0,28.5,0.0,27.75,0.0,69.3847656,53.6132812,90.0,570.0
23,1643231013.200555,0.27,0.0,28.25,0.0,29.0,0.0,27.75,0.0,69.3847656,53.4179687,90.0,568.0
24,1643231013.3533409,0.26,0.0,28.75,0.0,28.25,0.0,28.0,0.0,69.6289062,53.6132812,90.0,569.0
25,1643231013.5248737,0.26,0.0,28.0,0.0,28.25,0.0,27.5,0.0,69.6289062,53.4179687,90.0,569.0
26,1643231013.6951535,0.26,0.0,28.25,0.0,28.75,0.0,28.0,0.0,69.6289062,53.6132812,90.0,567.0
27,1643231013.8684359,0.26,0.0,28.5,0.0,28.75,0.0,28.0,0.0,69.6289062,53.3203125,90.0,569.0
28,1643231014.0366783,0.26,0.0,28.75,0.0,28.25,0.0,28.0,0.0,69.3847656,53.4179687,90.0,568.0
29,1643231014.1929128,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,69.3847656,53.515625,90.0,570.0
30,1643231014.3687456,0.28,0.0,28.75,0.0,28.25,0.0,28.0,0.0,69.6289062,53.515625,90.0,568.0
31,1643231014.534703,0.26,0.0,28.75,0.0,28.5,0.0,28.25,0.0,69.3847656,53.515625,90.0,566.0
32,1643231014.7067175,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,69.3847656,53.4179687,90.0,570.0
33,1643231014.864595,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,69.140625,53.2226562,90.0,560.0
34,1643231015.0424008,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,69.3847656,53.3203125,90.0,569.0
35,1643231015.1967027,0.28,0.0,28.75,0.0,28.25,0.0,27.75,0.0,69.3847656,53.3203125,90.0,565.0
36,1643231015.367109,0.27,0.0,28.75,0.0,28.25,0.0,27.75,0.0,69.3847656,53.515625,90.0,566.0
37,1643231015.5468943,0.26,0.0,28.75,0.0,28.0,0.0,27.25,0.0,69.6289062,53.515625,90.0,568.0
38,1643231015.6950443,0.26,0.0,28.75,0.0,27.75,0.0,27.25,0.0,69.6289062,53.4179687,90.0,565.0
39,1643231015.866701,0.27,0.0,28.75,0.0,27.75,0.0,27.75,0.0,69.6289062,53.6132812,90.0,566.0
40,1643231016.0405874,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,69.6289062,53.515625,90.0,569.0
41,1643231016.2127693,0.26,0.0,28.5,0.0,28.25,0.0,27.75,0.0,69.3847656,53.4179687,90.0,564.0
42,1643231016.3654315,0.26,0.0,28.75,0.0,28.5,0.0,27.75,0.0,69.3847656,53.2226562,90.0,567.0
43,1643231016.5383072,0.26,0.0,29.0,0.0,28.25,0.0,28.0,0.0,69.3847656,53.2226562,90.0,566.0
44,1643231016.707445,0.26,0.0,28.5,0.0,28.5,0.0,27.75,0.0,69.140625,53.3203125,90.0,569.0
45,1643231016.881327,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,69.3847656,53.3203125,90.0,565.0
46,1643231017.0371325,0.26,0.0,28.75,0.0,28.5,0.0,27.75,0.0,69.3847656,53.4179687,90.0,567.0
47,1643231017.2051759,0.27,0.0,28.75,0.0,28.25,0.0,27.75,0.0,69.3847656,53.3203125,90.0,569.0
48,1643231017.3824441,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,69.140625,53.3203125,90.0,564.0
49,1643231017.5345683,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,69.140625,53.3203125,90.0,566.0
50,1643231017.7053535,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,69.3847656,53.3203125,90.0,566.0
51,1643231017.8774161,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,69.3847656,53.3203125,90.0,570.0
52,1643231018.0523942,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,69.140625,53.3203125,90.0,566.0
53,1643231018.2175748,0.26,0.0,28.5,0.0,28.5,0.0,28.0,0.0,69.3847656,53.515625,90.0,561.0
54,1643231018.3722363,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,69.140625,53.125,90.0,569.0
55,1643231018.546084,0.28,0.0,28.75,0.0,28.5,0.0,28.0,0.0,69.140625,53.3203125,90.0,567.0
56,1643231018.706911,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,69.140625,53.3203125,90.0,564.0
57,1643231018.8738227,0.26,0.0,28.5,0.0,28.5,0.0,27.75,0.0,69.3847656,53.4179687,90.0,567.0
58,1643231019.0451922,0.26,0.0,28.5,0.0,28.5,0.0,28.0,0.0,69.140625,53.125,90.0,566.0
59,1643231019.2234955,0.26,0.0,28.75,0.0,28.5,0.0,27.75,0.0,68.8964843,53.0273437,90.0,571.0
