,Time,Elapsed Time,Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve Position,Heater Power,Heater Current
12,1644865653.404742,2.0794198513031006,106.74,23.9,21.75,22.75,29.5,57.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,-0.05
13,1644865653.558283,2.316380262374878,107.48,23.86,22.0,22.5,28.75,57.75,-44.140625,6.3476562,5.6640625,5.7617187,90.0,50.0,0.0
14,1644865653.7275434,2.420621156692505,107.04,23.9,22.0,22.25,29.5,57.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,-0.03
15,1644865653.905888,2.6327385902404785,107.01,23.81,22.0,21.0,30.25,57.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.0
16,1644865654.0749545,2.733001470565796,107.89,23.76,22.0,21.75,29.75,57.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,-0.03
17,1644865654.2440279,2.9588611125946045,107.63,23.82,22.75,23.25,30.0,57.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.08
18,1644865654.412392,3.1704890727996826,105.98,23.87,22.25,21.75,30.0,57.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,0.05
19,1644865654.575434,3.283639669418335,107.59,23.86,21.75,21.5,29.75,57.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,4.95
20,1644865654.7442284,3.5023255348205566,106.42,23.83,22.25,22.25,29.25,57.0,-44.140625,6.3476562,5.6640625,5.7617187,90.0,50.0,5.32
21,1644865654.911734,3.6025888919830322,107.17,23.86,20.25,23.25,29.0,57.75,-44.140625,6.3476562,5.6640625,5.7617187,90.0,50.0,4.47
22,1644865655.0758648,3.8339619636535645,107.86,23.8,21.75,20.75,29.75,57.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,1.46
23,1644865655.2446132,3.937398910522461,107.62,23.9,21.0,23.0,30.75,57.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,-1.3
24,1644865655.4111593,4.153630971908569,107.92,23.9,22.5,20.5,30.5,57.0,-44.3847656,6.3476562,5.7617187,5.859375,90.0,50.0,-5.0
25,1644865655.582864,4.265542507171631,106.24,23.84,21.75,20.75,30.0,57.25,-44.140625,6.3476562,5.7617187,5.859375,90.0,50.0,-4.79
26,1644865655.7611227,4.485957622528076,105.75,23.87,22.0,21.75,31.0,57.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,-0.13
27,1644865655.926341,4.603928804397583,108.13,23.85,22.5,22.0,30.25,57.0,-44.140625,6.3476562,5.6640625,5.7617187,90.0,50.0,4.55
28,1644865656.0927627,4.835235357284546,106.63,23.88,22.75,23.0,30.0,57.75,-44.3847656,6.3476562,5.46875,5.7617187,90.0,50.0,5.32
29,1644865656.2654881,4.935501337051392,106.23,23.86,22.75,23.0,30.0,57.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,4.87
30,1644865656.4284296,5.139651775360107,107.55,23.83,22.5,22.5,30.0,57.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,2.21
31,1644865656.5997488,5.357846021652222,106.77,23.84,22.5,22.5,30.25,57.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,-0.05
32,1644865656.7623568,5.467101812362671,105.88,23.84,22.25,22.25,29.75,57.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,-4.6
33,1644865656.9312801,5.688868284225464,106.18,23.84,22.75,22.5,30.0,57.75,-44.3847656,6.3476562,5.7617187,5.859375,90.0,50.0,-5.0
34,1644865657.1094842,5.805082082748413,106.75,23.93,22.5,22.75,30.0,57.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,-0.93
35,1644865657.293971,6.020817279815674,107.12,23.8,22.5,22.75,30.5,57.0,-44.3847656,6.3476562,5.6640625,5.7617187,90.0,50.0,3.94
36,1644865657.447535,6.136711597442627,106.5,23.89,22.75,22.5,30.25,57.25,-44.140625,6.3476562,5.6640625,5.7617187,90.0,50.0,5.21
37,1644865657.6141074,6.355020046234131,107.62,23.85,23.0,22.75,30.5,57.25,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,0.08
38,1644865657.779302,6.468434810638428,108.06,23.89,22.0,22.75,30.25,57.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,0.0
39,1644865657.9483123,6.687772989273071,106.88,23.81,22.75,22.25,30.25,57.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.08
40,1644865658.1146543,6.80643630027771,107.11,23.81,22.25,22.5,30.0,56.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,0.03
41,1644865658.285814,7.0439112186431885,108.04,23.88,22.25,22.5,29.75,57.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,-0.05
42,1644865658.448917,7.157135725021362,106.34,23.86,22.5,23.25,30.5,57.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.0
43,1644865658.6149888,7.373085975646973,106.82,23.82,22.5,22.5,30.25,57.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,0.13
44,1644865658.7961054,7.481860160827637,106.41,23.81,22.25,22.75,30.25,57.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,-0.11
45,1644865658.9650064,7.688843250274658,106.14,23.8,22.25,22.75,30.0,57.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,0.08
46,1644865659.1313403,7.807735919952393,106.82,23.89,22.5,22.25,30.5,58.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,-0.08
47,1644865659.2973018,8.008523225784302,106.3,23.76,22.5,22.5,30.25,57.25,-44.140625,6.25,5.6640625,5.859375,90.0,50.0,-0.13
48,1644865659.4656734,8.123912572860718,107.19,23.83,22.5,22.75,30.0,57.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.11
49,1644865659.6316755,8.343302726745605,106.19,23.83,22.5,22.75,30.25,57.0,-44.6289062,6.3476562,5.6640625,5.859375,90.0,50.0,0.03
50,1644865659.7973044,8.55540156364441,106.65,23.86,22.5,23.25,30.0,57.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,-0.08
51,1644865659.966585,8.671289682388306,106.48,23.92,22.25,23.0,30.0,57.25,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,0.03
52,1644865660.1327162,8.87518835067749,107.29,23.84,23.0,23.5,30.0,57.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,-0.03
53,1644865660.3140378,8.988437414169312,107.68,23.84,22.5,22.5,30.5,57.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.0
54,1644865660.4829664,9.225421667098999,107.74,23.84,22.25,22.5,30.25,58.0,-44.3847656,6.3476562,5.6640625,5.7617187,90.0,50.0,-0.03
55,1644865660.6461074,9.325743913650513,106.76,23.85,22.5,23.0,30.0,57.25,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,-0.08
56,1644865660.8177953,9.544647216796875,106.35,23.82,23.0,23.0,30.5,57.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.0
57,1644865660.9834697,9.657032251358032,107.13,23.81,22.25,22.25,30.5,57.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.05
58,1644865661.1521115,9.891533374786377,107.72,23.83,22.5,23.25,30.0,57.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,0.0
59,1644865661.3174343,10.010332345962524,107.83,23.83,22.75,23.0,30.25,57.0,-44.140625,6.4453125,5.6640625,5.859375,90.0,50.0,0.08
60,1644865661.484262,10.226735830307007,107.5,23.86,22.75,23.5,30.25,56.75,-44.140625,6.3476562,5.7617187,5.859375,90.0,50.0,-0.03
61,1644865661.653518,10.328451871871948,107.36,23.87,23.0,22.5,30.0,57.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,-0.03
62,1644865661.8201718,10.562642097473145,107.03,23.84,22.5,22.75,30.25,57.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,0.13
63,1644865662.0005252,10.674020767211914,106.34,23.89,22.5,23.25,30.25,57.25,-43.6523437,6.4453125,5.6640625,5.859375,90.0,50.0,0.11
64,1644865662.1694424,10.877650499343872,107.46,23.92,22.5,22.5,30.25,58.25,-44.140625,6.3476562,5.7617187,5.859375,90.0,50.0,0.0
65,1644865662.3386636,11.09375,107.85,23.87,22.75,23.75,30.25,57.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,0.0
66,1644865662.5046573,11.196593523025513,106.1,23.75,22.5,22.5,30.25,58.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,0.03
67,1644865662.6698503,11.412321329116821,106.83,23.9,22.25,23.0,30.25,57.25,-44.140625,6.5429687,5.6640625,5.859375,90.0,50.0,0.08
68,1644865662.8359265,11.528000354766846,106.22,23.84,22.5,23.25,30.25,57.5,-44.3847656,6.5429687,5.6640625,5.859375,90.0,50.0,0.08
69,1644865663.0017204,11.728567600250244,107.81,23.84,22.25,23.0,30.25,57.75,-44.140625,6.4453125,5.7617187,6.0546875,90.0,50.0,-0.03
70,1644865663.1707766,11.828824758529663,107.66,23.86,23.25,22.75,30.5,57.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,0.16
71,1644865663.336844,12.048069715499878,106.9,23.8,22.5,23.0,30.0,57.75,-44.140625,6.4453125,5.6640625,5.859375,90.0,50.0,0.03
72,1644865663.5018532,12.159953355789185,107.0,23.88,22.75,22.5,30.25,58.0,-44.3847656,6.4453125,5.7617187,5.859375,90.0,50.0,0.08
73,1644865663.6814208,12.375831604003906,106.91,23.85,22.75,22.75,30.0,58.0,-44.3847656,6.4453125,5.6640625,5.859375,90.0,50.0,0.08
74,1644865663.855548,12.595013856887817,107.33,23.85,22.25,23.0,30.0,57.5,-44.140625,6.4453125,5.6640625,5.859375,90.0,50.0,0.0
75,1644865664.0181367,12.713733196258545,107.24,23.86,22.5,22.75,30.25,58.0,-44.3847656,6.4453125,5.6640625,5.859375,90.0,50.0,-0.03
76,1644865664.1873558,12.914202451705933,107.15,23.9,22.25,22.75,30.0,58.5,-44.140625,6.4453125,5.6640625,5.859375,90.0,50.0,-0.13
77,1644865664.3566337,13.114730834960938,107.45,23.88,22.5,22.5,30.5,58.0,-44.140625,6.4453125,5.6640625,5.859375,90.0,50.0,0.0
78,1644865664.5193636,13.214984893798828,106.82,23.89,22.25,22.75,30.0,57.75,-44.140625,6.4453125,5.7617187,5.859375,90.0,50.0,0.03
79,1644865664.6886446,13.415493965148926,106.03,23.9,22.75,22.5,30.0,57.5,-44.140625,6.4453125,5.7617187,5.859375,90.0,50.0,-0.08
80,1644865664.8577244,13.531151294708252,107.34,23.81,22.5,23.25,30.5,58.0,-44.3847656,6.5429687,5.7617187,5.859375,90.0,50.0,0.03
81,1644865665.0361114,13.731712341308594,106.71,23.84,23.0,22.75,30.25,58.25,-44.3847656,6.4453125,5.6640625,5.859375,90.0,50.0,-0.08
82,1644865665.2051957,13.963292837142944,107.22,23.9,22.5,23.75,30.25,58.25,-44.140625,6.4453125,5.6640625,5.859375,90.0,50.0,-0.05
83,1644865665.3586516,14.066863775253296,107.6,23.86,23.0,22.25,30.0,57.75,-44.140625,6.4453125,5.6640625,5.859375,90.0,50.0,0.08
84,1644865665.5406187,14.28309154510498,106.7,23.78,22.25,22.75,30.5,58.0,-44.140625,6.4453125,5.6640625,5.7617187,90.0,50.0,0.08
85,1644865665.7061348,14.399214506149292,106.55,23.87,23.0,22.75,30.25,58.0,-44.3847656,6.4453125,5.6640625,5.859375,90.0,50.0,0.03
86,1644865665.8752153,14.61768627166748,106.11,23.9,22.25,22.75,30.0,57.5,-44.140625,6.4453125,5.6640625,5.859375,90.0,50.0,-0.08
87,1644865666.0409536,14.717949628829956,107.29,23.86,22.75,23.0,30.25,57.5,-44.3847656,6.4453125,5.6640625,5.5664062,90.0,50.0,-0.08
88,1644865666.2072146,14.918451309204102,107.22,23.86,22.25,22.75,30.25,57.5,-44.140625,6.4453125,5.6640625,5.859375,90.0,50.0,-0.05
89,1644865666.376538,15.119009494781494,107.66,23.8,22.5,23.0,30.0,57.25,-44.140625,6.0546875,5.6640625,5.859375,90.0,50.0,0.08
90,1644865666.5424547,15.219180822372437,107.24,23.86,22.75,22.5,30.5,57.5,-44.3847656,6.4453125,5.6640625,5.859375,90.0,50.0,0.03
91,1644865666.7082386,15.43509554862976,107.09,23.87,22.75,22.75,30.0,58.0,-44.3847656,6.3476562,5.7617187,5.859375,90.0,50.0,0.0
92,1644865666.8773391,15.550997018814087,105.9,23.88,22.75,22.5,30.0,57.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.03
93,1644865667.0617502,15.782361030578613,107.09,23.89,23.0,22.0,30.25,57.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.05
94,1644865667.21737,15.89797329902649,107.38,23.85,22.5,22.5,30.25,57.0,-44.3847656,6.3476562,5.6640625,5.7617187,90.0,50.0,0.0
95,1644865667.3933213,16.135794162750244,107.66,23.83,22.75,22.25,30.25,57.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.03
96,1644865667.5627432,16.237494230270386,107.28,23.83,23.0,23.0,30.0,57.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,-0.05
97,1644865667.7253828,16.46785306930542,106.41,23.84,22.75,22.5,30.25,57.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,-0.05
98,1644865667.894024,16.588704347610474,107.48,23.92,22.5,22.25,30.5,57.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.0
99,1644865668.0629632,16.799283027648926,106.15,23.89,23.0,22.25,30.5,57.5,-43.4082031,6.3476562,5.6640625,5.7617187,90.0,50.0,-0.11
100,1644865668.2285693,16.92136240005493,107.08,23.86,23.0,22.75,30.25,57.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,-0.05
101,1644865668.3944297,17.15252685546875,106.95,23.85,23.0,22.75,30.25,57.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.03
102,1644865668.5697925,17.25517725944519,106.73,23.84,22.75,23.0,30.5,57.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.05
103,1644865668.7294526,17.47192931175232,107.09,23.88,22.25,23.5,30.5,57.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.03
104,1644865668.9102046,17.583959817886353,106.3,23.88,22.75,22.75,30.25,57.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,-0.05
105,1644865669.0830116,17.799815893173218,107.36,23.84,22.75,22.0,30.25,57.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,-0.03
106,1644865669.2487855,18.006882667541504,106.64,23.82,23.0,22.75,30.5,57.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.08
107,1644865669.4145439,18.122775316238403,108.06,23.88,22.5,22.5,30.0,57.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,50.0,0.03
108,1644865669.5848525,18.323294401168823,107.07,23.86,23.25,22.25,30.5,58.0,-44.140625,6.25,5.6640625,5.7617187,90.0,50.0,0.05
109,1644865669.7469578,18.42358684539795,106.74,23.89,23.0,22.25,30.0,57.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.03
110,1644865669.912582,18.639429330825806,106.59,23.8,22.75,22.75,30.25,57.5,-44.3847656,6.3476562,5.7617187,5.859375,90.0,50.0,0.03
111,1644865670.081802,18.75532078742981,108.38,23.82,23.0,22.0,30.25,57.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.03
112,1644865670.2482066,18.959431171417236,106.8,23.8,22.5,22.25,30.25,57.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.08
113,1644865670.4291573,19.171626567840576,106.21,23.86,22.5,22.25,30.5,57.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,-0.03
114,1644865670.598055,19.271892070770264,106.48,23.85,22.75,22.5,30.25,57.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.05
115,1644865670.7678826,19.48766016960144,107.48,23.81,22.5,22.5,30.5,58.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.03
116,1644865670.9327862,19.60313391685486,106.99,23.85,22.75,22.5,30.25,57.5,-44.3847656,6.3476562,5.6640625,5.7617187,90.0,50.0,0.13
117,1644865671.0985265,19.82537055015564,106.74,23.87,22.5,22.25,30.25,57.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,-0.08
118,1644865671.2676122,19.925639629364014,106.62,23.84,22.25,22.75,30.25,57.5,-44.3847656,6.25,5.6640625,5.859375,90.0,50.0,-0.05
119,1644865671.4368749,20.148098468780518,107.81,23.82,22.75,22.5,30.5,57.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,-0.03
120,1644865671.599047,20.357144117355347,106.97,23.86,22.75,22.5,30.5,58.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.0
121,1644865671.7681048,20.4574031829834,106.62,23.8,22.5,22.25,30.25,57.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,-0.05
122,1644865671.9441724,20.676166772842407,107.28,23.81,22.75,22.0,30.25,57.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.0
123,1644865672.1097567,20.776408433914185,107.59,23.82,22.75,22.25,30.0,58.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.03
124,1644865672.2742224,20.97660493850708,107.04,23.85,22.25,22.25,30.25,57.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,-0.03
125,1644865672.4692497,21.181081295013428,107.29,23.82,22.25,22.5,30.25,57.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.08
126,1644865672.6186538,21.289846181869507,106.39,23.84,22.5,23.0,30.0,57.5,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,0.05
127,1644865672.7891757,21.505756855010986,107.26,23.84,22.5,22.5,30.25,58.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,0.03
128,1644865672.954324,21.631269216537476,107.44,23.85,22.5,22.25,30.0,57.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,50.0,-0.05
129,1644865673.1170802,21.84392809867859,106.42,23.88,23.0,23.0,30.25,57.5,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,0.05
130,1644865673.2896402,22.04773736000061,106.56,23.86,22.25,23.0,30.5,57.25,-44.3847656,6.25,5.5664062,5.7617187,90.0,50.0,-0.03
131,1644865673.451417,22.162647485733032,107.46,23.84,22.75,23.25,30.0,57.5,-44.3847656,6.3476562,5.5664062,5.859375,90.0,50.0,0.03
132,1644865673.6487775,22.391247749328613,106.36,23.84,22.5,22.5,30.0,57.75,-44.3847656,6.3476562,5.5664062,5.859375,90.0,50.0,0.03
133,1644865673.8023307,22.491513967514038,106.79,23.88,22.75,22.75,30.0,58.0,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,50.0,0.08
134,1644865673.9708972,22.711358308792114,107.07,23.77,22.75,23.0,30.0,57.25,-44.3847656,6.25,5.5664062,5.7617187,90.0,50.0,-0.03
135,1644865674.1372132,22.82926082611084,106.0,23.84,22.25,23.0,30.0,57.75,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,0.03
136,1644865674.3028762,23.045349597930908,106.72,23.85,22.75,23.0,30.25,58.0,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,0.0
137,1644865674.472172,23.16426134109497,106.71,23.86,22.5,22.75,30.25,57.25,-44.3847656,6.3476562,5.5664062,5.859375,90.0,50.0,0.05
138,1644865674.6384015,23.38087296485901,107.54,23.85,22.5,22.75,30.0,57.0,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,0.0
139,1644865674.8093612,23.490259885787964,106.65,23.81,23.0,23.0,30.5,57.5,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,0.0
140,1644865674.9743686,23.691316843032837,106.45,23.85,22.75,23.0,30.0,57.5,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,-0.05
141,1644865675.137421,23.8955180644989,106.59,23.89,22.5,22.25,30.0,57.25,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,-0.03
142,1644865675.3156343,24.01220965385437,106.68,23.94,22.25,22.25,30.0,57.75,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,-0.11
143,1644865675.482956,24.226786851882935,107.52,23.88,22.75,22.5,29.75,57.0,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,0.05
144,1644865675.6452863,24.327267169952393,107.19,23.8,22.5,22.5,30.25,57.5,-44.3847656,6.25,5.5664062,5.7617187,90.0,50.0,0.03
145,1644865675.81972,24.530943155288696,106.94,23.81,22.5,23.0,30.5,57.75,-44.3847656,6.25,5.6640625,5.859375,90.0,50.0,-0.03
146,1644865675.988276,24.746373176574707,106.86,23.88,22.5,22.75,30.0,57.75,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,-0.03
147,1644865676.1540687,24.865291595458984,106.58,23.87,22.75,23.0,30.0,57.75,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,0.0
148,1644865676.3197262,24.97767734527588,106.67,23.84,22.25,22.5,30.0,57.5,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,-0.11
149,1644865676.4890294,25.19723916053772,106.38,23.85,22.5,22.0,30.0,58.0,-44.3847656,6.25,5.5664062,5.7617187,90.0,50.0,0.05
150,1644865676.655397,25.409496545791626,106.64,23.86,22.75,23.5,30.25,58.0,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,-0.03
151,1644865676.8270679,25.50957155227661,106.29,23.8,22.5,23.25,30.0,58.25,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,-0.05
152,1644865677.005458,25.732306957244873,106.07,23.94,22.5,22.0,30.5,58.0,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,0.03
153,1644865677.1747382,25.932835340499878,106.82,23.84,22.5,23.25,30.5,58.0,-44.3847656,6.25,5.5664062,5.7617187,90.0,50.0,0.0
154,1644865677.3403873,26.05161166191101,105.65,23.87,22.75,23.0,30.5,57.75,-44.3847656,6.25,5.5664062,5.7617187,90.0,50.0,0.08
155,1644865677.505958,26.16399049758911,106.6,23.88,22.25,23.0,30.25,57.75,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,0.03
156,1644865677.6748307,26.383044958114624,105.86,23.86,22.5,23.0,30.25,58.0,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,0.03
157,1644865677.8422267,26.600323915481567,106.25,23.83,22.5,22.75,30.25,58.0,-44.3847656,6.25,5.5664062,5.46875,90.0,50.0,0.05
158,1644865678.0075858,26.715931177139282,105.32,23.86,22.75,23.0,30.25,58.0,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,0.0
159,1644865678.1752152,26.93331241607666,106.5,23.87,22.75,22.5,30.25,57.75,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,0.05
160,1644865678.3420014,27.05322289466858,106.73,23.85,22.5,22.5,30.25,57.25,-44.3847656,6.25,5.5664062,5.7617187,90.0,50.0,0.0
161,1644865678.5068986,27.165107250213623,107.12,23.88,22.5,22.25,30.25,57.5,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,0.08
162,1644865678.6916351,27.384222269058228,107.12,23.87,22.75,22.75,30.0,57.75,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,50.0,0.0
163,1644865678.8574295,27.59990119934082,106.85,23.84,22.5,22.5,30.5,58.0,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,0.05
164,1644865679.0230734,27.70197033882141,106.55,23.83,22.75,22.25,30.25,56.75,-44.3847656,6.3476562,5.5664062,5.859375,90.0,50.0,-0.03
165,1644865679.1960945,27.91268301010132,107.37,23.89,22.75,23.0,30.25,58.0,-44.3847656,6.25,5.5664062,5.7617187,90.0,50.0,0.03
166,1644865679.35845,28.01904606819153,106.44,23.82,22.5,22.25,30.5,58.0,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,0.03
167,1644865679.5235329,28.250380039215088,106.55,23.84,22.75,22.75,30.25,57.25,-44.3847656,6.3476562,5.2734375,5.859375,90.0,50.0,0.0
168,1644865679.6928453,28.366262435913086,107.0,23.84,22.5,23.75,30.25,57.75,-44.3847656,6.3476562,5.5664062,5.859375,90.0,50.0,0.05
169,1644865679.8586109,28.566831588745117,108.15,23.86,22.5,23.0,29.75,58.25,-44.3847656,6.3476562,5.5664062,5.859375,90.0,50.0,-0.03
170,1644865680.0348415,28.7677481174469,107.61,23.88,22.5,22.5,30.0,57.75,-44.3847656,6.3476562,5.5664062,5.859375,90.0,50.0,-0.08
171,1644865680.1941893,28.867949962615967,107.39,23.92,22.25,23.0,30.0,58.0,-44.3847656,6.3476562,5.5664062,5.859375,90.0,50.0,0.03
172,1644865680.3605504,29.08739972114563,107.03,23.87,22.5,23.0,30.5,58.0,-44.3847656,6.25,5.5664062,5.859375,90.0,50.0,0.13
173,1644865680.5295703,29.199292182922363,106.82,23.82,22.75,22.75,30.0,57.0,-44.3847656,6.3476562,5.5664062,5.7617187,90.0,50.0,0.05
174,1644865680.710421,29.41862916946411,106.71,23.89,22.5,23.25,30.25,57.25,-44.3847656,6.3476562,5.5664062,5.859375,90.0,50.0,0.03
