,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Pressure,Valve Position
0,1638825949.4386623,139.48,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2929687,0.25
1,1638825949.7134082,143.72,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
2,1638825950.0189474,141.14,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
3,1638825950.3101852,140.63,24.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25
4,1638825950.5892212,140.72,24.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75
5,1638825950.8738225,140.39,24.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
6,1638825951.164959,140.99,23.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
7,1638825951.4555664,140.07,24.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75
8,1638825951.7501624,140.52,23.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
9,1638825952.0331542,140.26,24.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
10,1638825952.318536,138.51,24.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,6.75
11,1638825952.604191,139.61,24.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,7.25
12,1638825952.8889399,139.63,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
13,1638825953.1804578,139.86,24.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75
14,1638825953.4666572,138.98,24.09,0.0,0.0,0.0,0.0,0.0,0.0,0.1953125,9.25
15,1638825953.7517886,139.04,24.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,10.0
16,1638825954.0443335,138.77,23.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5
17,1638825954.3309858,139.01,24.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25
18,1638825954.616403,138.53,23.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75
19,1638825954.914987,138.49,24.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
20,1638825955.2031238,137.81,24.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,13.0
21,1638825955.4953313,138.34,24.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75
22,1638825955.786329,137.63,24.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5
23,1638825956.0597403,137.44,24.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
24,1638825956.357554,136.78,24.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75
25,1638825956.6371312,136.98,24.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25
26,1638825956.9276905,137.32,24.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
27,1638825957.2179587,136.45,24.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5
28,1638825957.5099058,136.78,24.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25
29,1638825957.7944596,136.52,23.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
30,1638825958.0795605,136.33,24.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5
31,1638825958.3656769,135.81,24.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25
32,1638825958.6667068,136.09,23.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
33,1638825958.951619,134.95,24.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5
34,1638825959.2368755,135.31,24.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,22.25
35,1638825959.5286741,135.85,24.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75
36,1638825959.818853,135.47,24.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5
37,1638825960.0963123,134.61,24.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
38,1638825960.3890522,134.98,24.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75
39,1638825960.674257,134.71,24.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25
40,1638825960.9665413,135.16,24.07,0.0,0.0,0.0,0.0,0.0,0.0,0.1953125,26.0
41,1638825961.2561083,134.21,24.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5
42,1638825961.543645,134.35,24.06,0.0,0.0,0.0,0.0,0.0,0.0,0.1953125,27.25
43,1638825961.848454,134.32,24.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
44,1638825962.1288495,134.83,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5
45,1638825962.4061937,134.35,24.04,0.0,0.0,0.0,0.0,0.0,0.0,0.1953125,29.25
46,1638825962.700135,133.62,24.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,29.75
47,1638825962.980802,133.51,24.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5
48,1638825963.2918317,133.31,24.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25
49,1638825963.56228,133.62,23.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75
50,1638825963.8464782,133.85,24.02,0.0,0.0,0.0,0.0,0.0,0.0,0.1953125,32.5
51,1638825964.1442876,132.75,24.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
52,1638825964.4320986,133.99,24.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75
53,1638825964.71668,133.58,24.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25
54,1638825965.0050712,132.93,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
