,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Pressure,Valve Position
0,1638823978.610816,0.72,24.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1638823978.7499845,0.67,24.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1638823978.8881853,127.34,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2929687,0.0
3,1638823979.027978,336.99,24.27,0.0,0.0,0.0,0.0,0.0,0.0,4.1992187,0.0
4,1638823979.1669102,319.19,24.29,0.0,0.0,0.0,0.0,0.0,0.0,2.2460937,0.25
5,1638823979.3109944,301.64,24.33,0.0,0.0,0.0,0.0,0.0,0.0,1.953125,0.5
6,1638823979.448924,297.16,24.36,0.0,0.0,0.0,0.0,0.0,0.0,2.0507812,0.75
7,1638823979.5738697,298.72,24.31,0.0,0.0,0.0,0.0,0.0,0.0,1.6601562,1.0
8,1638823979.7149832,295.51,24.38,0.0,0.0,0.0,0.0,0.0,0.0,1.7578125,1.5
9,1638823979.8539798,297.11,24.29,0.0,0.0,0.0,0.0,0.0,0.0,1.6601562,1.75
10,1638823979.9958882,296.77,24.29,0.0,0.0,0.0,0.0,0.0,0.0,1.4648437,2.0
11,1638823980.1348517,295.9,24.38,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,2.5
12,1638823980.2788737,295.88,24.25,0.0,0.0,0.0,0.0,0.0,0.0,1.6601562,2.75
13,1638823980.420847,296.01,24.37,0.0,0.0,0.0,0.0,0.0,0.0,1.7578125,3.0
14,1638823980.546873,296.72,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,3.25
15,1638823980.6881034,296.65,24.37,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,3.75
16,1638823980.8304353,295.59,24.33,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,4.0
17,1638823980.9702828,293.32,24.29,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,4.25
18,1638823981.1090674,294.53,24.25,0.0,0.0,0.0,0.0,0.0,0.0,1.6601562,4.75
19,1638823981.248641,292.39,24.37,0.0,0.0,0.0,0.0,0.0,0.0,1.3671875,5.0
20,1638823981.389697,293.55,24.37,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,5.25
21,1638823981.5306237,292.86,24.37,0.0,0.0,0.0,0.0,0.0,0.0,1.4648437,5.5
22,1638823981.6550086,291.71,24.36,0.0,0.0,0.0,0.0,0.0,0.0,1.8554687,5.75
23,1638823981.7969034,290.64,24.33,0.0,0.0,0.0,0.0,0.0,0.0,1.4648437,6.25
24,1638823981.9362285,292.32,24.33,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,6.5
25,1638823982.0767446,290.42,24.25,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,6.75
26,1638823982.2160943,289.85,24.35,0.0,0.0,0.0,0.0,0.0,0.0,1.4648437,7.25
27,1638823982.356066,289.15,24.31,0.0,0.0,0.0,0.0,0.0,0.0,1.171875,7.5
28,1638823982.4964411,288.8,24.35,0.0,0.0,0.0,0.0,0.0,0.0,1.3671875,7.75
29,1638823982.6225598,288.35,24.37,0.0,0.0,0.0,0.0,0.0,0.0,1.4648437,8.0
30,1638823982.7647593,288.88,24.32,0.0,0.0,0.0,0.0,0.0,0.0,1.2695312,8.5
31,1638823982.90476,286.25,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3671875,8.75
32,1638823983.0467575,285.86,24.31,0.0,0.0,0.0,0.0,0.0,0.0,1.4648437,9.0
33,1638823983.1887567,285.84,24.28,0.0,0.0,0.0,0.0,0.0,0.0,1.4648437,9.5
34,1638823983.3133993,286.11,24.31,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,9.75
35,1638823983.457401,282.81,24.31,0.0,0.0,0.0,0.0,0.0,0.0,1.4648437,10.0
36,1638823983.5994039,285.66,24.33,0.0,0.0,0.0,0.0,0.0,0.0,1.2695312,10.25
37,1638823983.74118,283.28,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.2695312,10.5
38,1638823983.8858395,282.93,24.31,0.0,0.0,0.0,0.0,0.0,0.0,1.4648437,11.0
39,1638823984.0244532,282.77,24.28,0.0,0.0,0.0,0.0,0.0,0.0,1.4648437,11.25
