,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Tank Pressure,Inlet Pressure,Valve Position,Heater Current
0,1643231175.3790982,0.27,0.0,28.75,0.0,28.75,0.0,28.0,0.0,82.3242187,59.765625,90.0,642.0
1,1643231175.5324438,0.26,0.0,28.75,0.0,28.75,0.0,28.0,0.0,82.8125,59.9609375,90.0,640.0
2,1643231175.7035167,0.27,0.0,28.5,0.0,28.5,0.0,28.0,0.0,82.5683593,59.8632812,90.0,638.0
3,1643231175.883788,0.26,0.0,28.5,0.0,28.5,0.0,28.0,0.0,82.5683593,59.8632812,90.0,642.0
4,1643231176.0343087,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,82.3242187,59.6679687,90.0,642.0
5,1643231176.2034194,0.27,0.0,28.5,0.0,28.5,0.0,28.0,0.0,82.3242187,59.6679687,90.0,644.0
6,1643231176.3765895,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,82.3242187,59.765625,90.0,642.0
7,1643231176.5514867,0.25,0.0,28.5,0.0,28.5,0.0,28.0,0.0,82.3242187,59.8632812,90.0,643.0
8,1643231176.7048693,0.25,0.0,28.75,0.0,28.5,0.0,28.0,0.0,82.5683593,59.8632812,90.0,638.0
9,1643231176.875845,0.26,0.0,28.5,0.0,28.5,0.0,28.0,0.0,82.8125,59.8632812,90.0,638.0
10,1643231177.0525532,0.26,0.0,28.5,0.0,28.75,0.0,28.0,0.0,82.8125,59.765625,90.0,642.0
11,1643231177.209159,0.26,0.0,28.5,0.0,28.5,0.0,28.0,0.0,82.8125,59.9609375,90.0,638.0
12,1643231177.381601,0.26,0.0,28.25,0.0,28.5,0.0,28.0,0.0,82.8125,59.9609375,90.0,641.0
13,1643231177.5559049,0.26,0.0,28.5,0.0,28.75,0.0,28.0,0.0,82.8125,59.765625,90.0,637.0
14,1643231177.7097,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,82.5683593,59.765625,90.0,640.0
15,1643231177.8807173,0.26,0.0,28.75,0.0,28.75,0.0,28.0,0.0,82.5683593,59.8632812,90.0,642.0
16,1643231178.050617,0.26,0.0,28.5,0.0,28.5,0.0,28.0,0.0,82.5683593,59.765625,90.0,640.0
17,1643231178.2237961,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,82.5683593,59.765625,90.0,643.0
18,1643231178.3779023,0.26,0.0,28.5,0.0,28.5,0.0,28.0,0.0,82.5683593,59.5703125,90.0,638.0
19,1643231178.5482829,0.25,0.0,28.75,0.0,28.75,0.0,27.75,0.0,82.5683593,59.8632812,90.0,643.0
20,1643231178.7196903,0.26,0.0,28.5,0.0,28.5,0.0,27.75,0.0,82.5683593,59.8632812,90.0,644.0
21,1643231178.8820453,0.25,0.0,28.5,0.0,28.5,0.0,27.75,0.0,82.5683593,59.765625,90.0,638.0
22,1643231179.050849,0.26,0.0,28.5,0.0,28.5,0.0,28.0,0.0,82.5683593,59.6679687,90.0,642.0
23,1643231179.2208467,0.26,0.0,28.75,0.0,28.5,0.0,27.75,0.0,82.5683593,59.5703125,90.0,639.0
24,1643231179.3939474,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,82.3242187,59.765625,90.0,640.0
25,1643231179.5466192,0.26,0.0,28.5,0.0,28.5,0.0,28.0,0.0,82.3242187,59.765625,90.0,641.0
26,1643231179.7166836,0.26,0.0,28.5,0.0,28.75,0.0,27.75,0.0,82.3242187,59.5703125,90.0,642.0
27,1643231179.8888273,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,82.3242187,59.6679687,90.0,640.0
28,1643231180.0482714,0.27,0.0,28.75,0.0,28.75,0.0,27.75,0.0,82.3242187,59.5703125,90.0,644.0
29,1643231180.216682,0.26,0.0,28.75,0.0,28.75,0.0,27.75,0.0,82.3242187,59.6679687,90.0,642.0
30,1643231180.3873525,0.26,0.0,28.5,0.0,28.75,0.0,27.75,0.0,82.3242187,59.5703125,90.0,645.0
