,Time,Elapsed Time,Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve Position,Heater Power,Heater Current
409,1644866468.4850154,68.97385668754578,101.14,23.61,21.5,23.75,33.75,80.25,-44.3847656,6.3476562,5.6640625,5.7617187,90.0,100.0,0.0
410,1644866468.6512947,69.18957662582397,101.78,23.66,22.25,24.0,34.0,80.25,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.05
411,1644866468.8168418,69.28986382484436,101.61,23.59,22.0,23.0,33.75,80.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,-0.05
412,1644866468.9860682,69.50973272323608,102.75,23.64,21.5,23.75,34.0,80.0,-44.140625,6.4453125,5.6640625,5.859375,90.0,100.0,0.05
413,1644866469.1523464,69.6281328201294,101.9,23.63,22.25,22.25,33.0,79.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,-0.08
414,1644866469.3217611,69.84793949127197,101.81,23.61,22.75,24.0,33.5,79.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.08
415,1644866469.4868665,69.95983386039734,102.48,23.61,22.25,23.75,33.0,79.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-0.05
416,1644866469.6717668,70.17580723762512,102.18,23.59,22.0,24.0,33.25,79.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.08
417,1644866469.834198,70.39162731170654,102.11,23.65,21.5,22.25,33.75,79.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.05
418,1644866470.003691,70.49250721931458,101.04,23.63,22.75,24.0,33.5,79.5,-44.140625,6.3476562,5.5664062,5.859375,90.0,100.0,0.03
419,1644866470.1727262,70.73015546798706,102.26,23.57,22.0,22.25,33.25,79.75,-44.3847656,6.3476562,5.6640625,5.7617187,90.0,100.0,0.05
420,1644866470.335494,70.83042120933533,101.54,23.63,22.5,23.5,33.75,79.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.13
421,1644866470.5045588,71.04636764526367,102.05,23.59,22.25,23.5,33.75,79.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
422,1644866470.673475,71.16212010383606,101.46,23.65,22.5,24.0,33.5,79.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
423,1644866470.842464,71.38425898551941,101.54,23.63,22.0,23.75,33.5,79.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.05
424,1644866471.0050762,71.49252104759216,101.84,23.65,22.25,23.25,33.5,79.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.05
425,1644866471.174335,71.73176431655884,101.29,23.61,22.25,23.75,33.5,79.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.03
426,1644866471.339307,71.84986782073975,101.45,23.62,22.5,23.5,33.5,79.75,-44.3847656,6.25,5.7617187,5.859375,90.0,100.0,0.0
427,1644866471.506508,72.0639374256134,102.03,23.67,22.25,23.0,33.25,80.75,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,0.05
428,1644866471.6753507,72.16672253608704,101.66,23.65,22.75,23.75,33.75,80.25,-44.3847656,6.3476562,5.6640625,5.7617187,90.0,100.0,0.08
429,1644866471.8564436,72.38262939453125,101.81,23.65,22.5,22.25,34.0,80.75,-44.3847656,6.3476562,5.6640625,5.7617187,90.0,100.0,0.05
430,1644866472.0230088,72.49292707443237,101.56,23.62,22.25,24.0,33.5,81.25,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.03
431,1644866472.180012,72.71765160560608,100.87,23.56,22.75,23.75,33.5,80.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.03
432,1644866472.354721,72.83404326438904,101.76,23.68,22.25,23.0,34.0,81.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.03
433,1644866472.5238354,73.06563639640808,100.92,23.59,22.25,23.5,33.75,79.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.0
434,1644866472.6930263,73.16590237617493,101.17,23.61,22.0,24.0,33.75,80.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,-0.05
435,1644866472.8589916,73.36955070495605,102.41,23.67,22.25,23.75,33.75,81.0,-44.140625,6.3476562,5.7617187,5.859375,90.0,100.0,0.11
436,1644866473.0279365,73.58536577224731,101.2,23.65,22.25,24.5,33.75,78.75,-44.140625,6.4453125,5.6640625,5.859375,90.0,100.0,0.0
437,1644866473.2088199,73.70074224472046,101.64,23.64,22.25,23.5,34.0,80.5,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,0.08
438,1644866473.3587654,73.9161946773529,101.2,23.65,22.5,24.25,34.0,79.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.05
439,1644866473.530187,74.01906991004944,101.64,23.69,22.5,23.75,33.75,78.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.0
440,1644866473.6930687,74.25049805641174,101.98,23.68,22.25,22.75,33.75,78.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
441,1644866473.8779206,74.35076093673706,101.16,23.67,22.5,23.5,33.75,78.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
442,1644866474.0364742,74.57827591896057,101.86,23.63,22.25,23.25,33.75,78.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
443,1644866474.2096925,74.68253827095032,101.47,23.61,22.5,23.5,34.0,78.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.0
444,1644866474.378937,74.886479139328,100.66,23.68,22.5,23.5,33.5,78.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
445,1644866474.5454614,75.10289072990417,102.42,23.59,22.5,23.25,34.25,79.0,-44.3847656,6.3476562,5.7617187,5.7617187,90.0,100.0,0.08
446,1644866474.7107096,75.21875071525574,101.29,23.7,22.25,23.5,33.75,78.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-0.05
447,1644866474.8800135,75.43744277954102,101.28,23.61,22.25,23.5,34.0,79.0,-44.3847656,6.4453125,5.6640625,5.859375,90.0,100.0,0.05
448,1644866475.0456567,75.55621385574341,101.25,23.62,21.75,23.5,33.75,78.5,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,-0.05
449,1644866475.2273922,75.78482151031494,101.89,23.67,22.5,23.5,33.75,78.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.11
450,1644866475.396271,75.90030193328857,102.21,23.67,22.75,23.0,33.75,78.75,-44.3847656,6.3476562,5.7617187,5.859375,90.0,100.0,-0.05
451,1644866475.56516,76.10696315765381,101.68,23.67,22.25,23.25,33.75,78.25,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,0.0
452,1644866475.727638,76.21633553504944,102.65,23.68,22.25,23.0,33.5,78.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.03
453,1644866475.8968873,76.45431661605835,101.79,23.63,22.75,23.0,34.0,79.0,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,0.0
454,1644866476.059538,76.57009625434875,101.53,23.62,22.25,22.75,33.5,79.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
455,1644866476.2315946,76.78585910797119,102.42,23.64,22.25,23.0,34.25,79.25,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.03
456,1644866476.3970394,76.90355038642883,101.61,23.62,22.0,22.5,34.25,79.25,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.05
457,1644866476.566128,77.12104439735413,101.16,23.69,22.0,22.75,34.0,79.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.03
458,1644866476.728559,77.2391152381897,101.88,23.63,22.0,23.0,33.75,80.0,-44.3847656,6.3476562,5.7617187,5.859375,90.0,100.0,0.0
459,1644866476.912824,77.45484352111816,101.85,23.62,22.25,22.75,33.75,79.75,-44.140625,6.3476562,5.7617187,5.859375,90.0,100.0,0.13
460,1644866477.0823278,77.57474780082703,102.05,23.69,22.5,22.75,34.0,79.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.13
461,1644866477.2473419,77.80477118492126,101.48,23.63,21.75,23.25,33.5,79.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.13
462,1644866477.4141169,77.91815996170044,101.96,23.64,22.0,23.25,33.75,79.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.0
463,1644866477.583082,78.11867952346802,100.74,23.61,22.25,23.0,34.0,80.25,-44.140625,6.3476562,5.9570312,5.7617187,90.0,100.0,0.08
464,1644866477.767488,78.22375774383545,101.58,23.67,22.0,23.5,34.0,79.5,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,-0.08
465,1644866477.921235,78.44074964523315,101.65,23.67,22.0,24.0,33.5,79.75,-44.3847656,6.3476562,5.7617187,5.859375,90.0,100.0,0.03
466,1644866478.0835514,78.54098725318909,100.98,23.61,22.25,23.0,34.5,80.0,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,-0.05
467,1644866478.2499352,78.76049089431763,101.42,23.61,22.25,23.0,34.25,79.25,-44.140625,6.3476562,5.859375,5.859375,90.0,100.0,0.05
468,1644866478.4152584,78.97268772125244,102.11,23.63,21.75,23.5,34.5,79.75,-44.3847656,6.3476562,5.7617187,5.859375,90.0,100.0,0.05
469,1644866478.584239,79.07294988632202,100.89,23.64,22.0,23.5,34.0,79.5,-44.140625,6.3476562,5.7617187,5.859375,90.0,100.0,0.0
470,1644866478.7626276,79.28880739212036,102.01,23.68,22.5,23.25,33.0,80.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.0
471,1644866478.919728,79.40469527244568,102.46,23.63,22.0,23.0,34.0,79.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.0
472,1644866479.1007025,79.61437559127808,102.24,23.58,22.5,22.75,33.75,79.25,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,5.13
473,1644866479.269635,79.82706427574158,101.97,23.69,21.75,22.75,33.75,79.0,-44.3847656,6.0546875,5.6640625,5.7617187,90.0,100.0,5.19
474,1644866479.4322717,79.94282960891724,102.15,23.64,22.0,23.0,33.0,78.75,-44.140625,6.4453125,5.6640625,5.7617187,90.0,100.0,3.99
475,1644866479.6012833,80.15871262550354,101.96,23.58,22.25,22.75,33.5,79.25,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,1.01
476,1644866479.7679336,80.26284098625183,101.67,23.58,22.5,22.75,33.5,79.0,-44.140625,6.5429687,5.6640625,5.859375,90.0,100.0,-1.84
477,1644866479.9417875,80.47495198249817,101.4,23.64,22.25,22.75,33.0,79.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-5.16
478,1644866480.1084301,80.57519173622131,100.99,23.64,22.25,23.0,33.75,79.5,-44.140625,6.4453125,5.7617187,5.859375,90.0,100.0,-4.28
479,1644866480.2681315,80.79431867599487,101.77,23.64,22.25,22.75,33.75,79.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.08
480,1644866480.449397,81.00682640075684,101.38,23.66,22.0,22.75,33.75,79.25,-44.3847656,6.3476562,5.6640625,5.7617187,90.0,100.0,3.54
481,1644866480.6030784,81.12673950195312,101.78,23.65,22.0,23.0,33.25,79.5,-44.3847656,6.3476562,5.6640625,5.7617187,90.0,100.0,5.08
482,1644866480.787963,81.34539222717285,101.26,23.63,22.25,23.25,34.0,79.0,-44.3847656,6.3476562,5.6640625,5.7617187,90.0,100.0,5.16
483,1644866480.9624443,81.44565558433533,101.4,23.6,22.0,23.25,34.0,79.5,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,3.78
484,1644866481.1196468,81.6614499092102,101.55,23.64,22.5,22.75,34.25,79.5,-44.3847656,6.3476562,5.6640625,5.7617187,90.0,100.0,0.77
485,1644866481.2887044,81.777339220047,100.41,23.58,22.25,22.75,33.5,79.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-1.86
486,1644866481.4552157,81.99702000617981,101.05,23.65,22.0,22.75,33.5,79.25,-44.140625,6.3476562,5.7617187,5.859375,90.0,100.0,-5.24
487,1644866481.6205387,82.10890555381775,101.71,23.61,22.0,23.0,33.25,79.25,-44.140625,6.3476562,5.7617187,5.859375,90.0,100.0,-3.91
488,1644866481.7898357,82.32262754440308,101.67,23.64,21.75,22.5,33.25,79.0,-44.140625,6.3476562,5.7617187,5.859375,90.0,100.0,0.32
489,1644866481.9615738,82.42539167404175,101.97,23.65,22.0,23.0,33.75,79.0,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,3.59
490,1644866482.1219022,82.62944340705872,101.12,23.62,22.25,23.0,33.5,78.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.05
491,1644866482.2911887,82.74834251403809,101.74,23.63,22.0,22.75,33.25,79.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.08
492,1644866482.475849,82.9677734375,100.93,23.63,22.75,22.75,33.0,79.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.03
493,1644866482.6382885,83.19571781158447,101.54,23.62,22.0,23.5,33.75,79.5,-44.3847656,6.3476562,5.6640625,5.7617187,90.0,100.0,-0.03
494,1644866482.8075073,83.29891991615295,100.94,23.63,22.25,22.75,32.75,79.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.0
495,1644866482.9829037,83.51549291610718,101.85,23.59,22.25,22.75,33.75,79.25,-44.3847656,6.3476562,5.6640625,5.7617187,90.0,100.0,-0.03
496,1644866483.1394567,83.629567861557,101.68,23.67,22.5,23.0,33.25,79.25,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.0
497,1644866483.3119895,83.86941885948181,101.44,23.65,22.25,23.0,33.75,78.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
498,1644866483.4776957,83.9852454662323,101.31,23.68,22.5,22.75,33.0,78.5,-44.140625,6.3476562,5.7617187,5.859375,90.0,100.0,0.11
499,1644866483.6402726,84.0976254940033,101.86,23.67,22.5,22.5,33.5,78.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.05
500,1644866483.809146,84.31668591499329,101.36,23.62,22.75,22.75,33.0,79.25,-44.140625,6.4453125,5.6640625,5.859375,90.0,100.0,0.0
501,1644866483.9830685,84.53249764442444,102.11,23.62,22.25,22.5,32.75,78.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.11
502,1644866484.160172,84.65132093429565,100.49,23.59,22.0,22.5,32.75,79.0,-44.140625,6.3476562,5.7617187,5.859375,90.0,100.0,0.03
503,1644866484.3251197,84.88254904747009,102.34,23.7,22.25,23.5,33.75,78.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
504,1644866484.4942982,84.98822164535522,101.43,23.6,22.0,22.75,32.5,78.5,-44.140625,6.3476562,5.7617187,5.859375,90.0,100.0,0.05
505,1644866484.668258,85.20239210128784,101.97,23.69,22.25,22.5,32.0,78.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.05
506,1644866484.8256829,85.31432175636292,101.81,23.61,21.75,24.0,32.75,78.75,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,0.11
507,1644866484.987657,85.54508638381958,101.25,23.69,22.25,24.0,33.0,78.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
508,1644866485.1636024,85.6522786617279,101.08,23.63,22.25,23.75,32.5,78.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-0.08
509,1644866485.3260753,85.88350462913513,100.6,23.67,22.5,24.0,33.25,78.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-0.08
510,1644866485.4952447,85.98716473579407,102.12,23.64,22.25,23.0,33.25,78.75,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,0.05
511,1644866485.6736326,86.19981455802917,102.21,23.64,22.0,23.25,33.0,79.0,-44.3847656,6.3476562,5.7617187,5.859375,90.0,100.0,0.03
512,1644866485.8455787,86.40300798416138,100.78,23.63,22.25,24.0,33.0,78.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,-0.08
513,1644866486.0057976,86.51588869094849,101.44,23.66,22.0,23.5,32.5,79.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.11
514,1644866486.1810467,86.73546624183655,101.21,23.59,22.5,23.5,32.5,78.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.05
515,1644866486.3472738,86.85436916351318,101.59,23.68,22.25,24.0,33.5,78.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.0
516,1644866486.512851,86.97021102905273,101.83,23.66,22.25,24.0,32.5,78.5,-44.140625,6.3476562,5.7617187,5.859375,90.0,100.0,0.03
517,1644866486.6817813,87.18616127967834,101.85,23.59,22.5,23.25,32.75,78.75,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,0.05
518,1644866486.8478472,87.40527653694153,101.13,23.69,22.5,24.75,32.75,78.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.11
519,1644866487.0123608,87.52137494087219,101.16,23.65,22.25,23.75,33.25,78.75,-44.140625,6.3476562,5.7617187,5.859375,90.0,100.0,-0.03
520,1644866487.1978426,87.7276246547699,101.93,23.65,22.5,23.75,33.5,78.5,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.03
521,1644866487.348407,87.83580994606018,101.3,23.67,22.25,23.75,32.0,78.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
522,1644866487.5297472,88.03729200363159,101.9,23.65,22.5,24.25,32.75,78.75,-44.140625,6.3476562,5.7617187,5.859375,90.0,100.0,0.08
523,1644866487.6988482,88.15618515014648,101.05,23.64,22.0,23.25,32.5,79.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
524,1644866487.8651958,88.37575960159302,101.45,23.67,22.0,24.75,32.25,79.0,-44.3847656,6.3476562,5.7617187,5.7617187,90.0,100.0,-0.03
525,1644866488.0297992,88.4876389503479,101.69,23.66,22.25,23.75,32.75,78.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-0.05
526,1644866488.1989648,88.72263073921204,100.66,23.64,22.5,24.0,32.0,78.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.05
527,1644866488.365463,88.83451890945435,101.39,23.67,22.5,23.75,32.0,78.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-0.05
528,1644866488.5369349,89.04133987426758,100.82,23.66,22.5,24.25,32.0,78.75,-44.140625,6.3476562,5.7617187,5.859375,90.0,100.0,0.05
529,1644866488.699759,89.25718832015991,102.05,23.68,22.25,23.75,32.75,78.5,-44.3847656,6.3476562,5.7617187,5.859375,90.0,100.0,0.08
530,1644866488.8811786,89.3574550151825,102.21,23.68,22.0,24.0,32.25,78.25,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
531,1644866489.0547369,89.57355737686157,101.15,23.64,22.25,23.75,32.0,78.75,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,-0.05
532,1644866489.2163892,89.68917775154114,102.71,23.63,22.0,24.0,32.0,79.25,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
533,1644866489.385293,89.90516877174377,102.05,23.63,22.5,24.0,32.0,79.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.03
534,1644866489.5480785,90.0208489894867,101.99,23.62,22.0,23.75,32.0,79.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.05
535,1644866489.7174122,90.24057745933533,102.34,23.65,22.0,24.25,32.0,79.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.05
536,1644866489.8863747,90.35948085784912,101.59,23.7,22.25,23.75,32.0,79.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.0
537,1644866490.0497098,90.59059238433838,101.26,23.68,21.75,23.0,32.0,79.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.0
538,1644866490.2175143,90.69323658943176,101.68,23.63,21.75,23.75,32.75,78.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.0
539,1644866490.3836846,90.90986180305481,101.63,23.71,22.75,24.75,31.75,78.75,-43.8964843,6.3476562,5.6640625,5.7617187,90.0,100.0,0.0
540,1644866490.5650873,91.12251663208008,102.04,23.61,22.25,23.75,32.0,79.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.0
541,1644866490.7224498,91.22277927398682,101.44,23.63,22.75,24.0,32.25,79.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.08
542,1644866490.9033792,91.4421718120575,100.68,23.61,22.25,23.5,33.0,79.5,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,-0.05
543,1644866491.0869687,91.56107187271118,101.25,23.67,22.0,23.5,32.0,79.0,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,0.08
544,1644866491.2403123,91.79229426383972,101.86,23.58,22.5,23.75,32.25,79.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.08
545,1644866491.4037724,91.91123342514038,101.29,23.62,22.5,24.0,31.75,79.25,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.0
546,1644866491.5701537,92.12758302688599,101.74,23.67,22.0,23.5,32.25,79.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.0
547,1644866491.7353885,92.24292922019958,101.82,23.69,22.25,23.75,32.25,78.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-0.05
548,1644866491.9043276,92.3618266582489,101.52,23.64,22.0,24.0,32.25,79.25,-44.3847656,6.3476562,5.6640625,5.7617187,90.0,100.0,0.0
549,1644866492.0714643,92.5815589427948,101.51,23.61,22.0,23.75,32.0,78.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.13
550,1644866492.2358317,92.6934061050415,101.36,23.56,22.0,23.5,32.0,79.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.03
551,1644866492.4203963,92.91281485557556,101.62,23.64,22.25,23.75,31.75,79.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-0.08
552,1644866492.583153,93.12495851516724,102.19,23.66,23.0,24.25,32.25,78.5,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.03
553,1644866492.752487,93.2313392162323,101.39,23.59,22.75,24.25,33.0,79.25,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.03
554,1644866492.9214056,93.44457077980042,101.74,23.67,22.0,23.75,32.25,79.0,-44.3847656,6.4453125,5.6640625,5.7617187,90.0,100.0,0.05
555,1644866493.0873091,93.56347727775574,101.28,23.72,22.75,23.75,32.0,78.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.0
556,1644866493.2544062,93.77915668487549,102.34,23.67,22.5,23.75,32.0,78.75,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
557,1644866493.4217782,93.8949704170227,101.08,23.63,22.25,24.0,31.75,78.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
558,1644866493.5880036,94.11418914794922,101.51,23.61,22.0,23.75,32.25,78.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.16
559,1644866493.7689595,94.22657036781311,102.55,23.63,22.0,23.5,32.5,79.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.0
560,1644866493.937936,94.46411728858948,101.94,23.67,22.0,23.75,32.25,79.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.08
561,1644866494.1068032,94.57963919639587,101.43,23.56,22.5,23.5,32.25,79.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
562,1644866494.2575953,94.78377628326416,101.67,23.65,22.5,24.0,32.25,78.75,-44.3847656,6.5429687,5.6640625,5.859375,90.0,100.0,0.05
563,1644866494.4384549,94.99588418006897,101.02,23.67,22.25,24.0,32.0,79.0,-44.3847656,6.1523437,5.6640625,5.859375,90.0,100.0,0.11
564,1644866494.6076503,95.09615111351013,102.03,23.64,22.5,23.75,32.25,78.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.05
565,1644866494.7739203,95.30010271072388,101.04,23.67,22.25,23.75,32.25,79.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.05
566,1644866494.9395525,95.41247797012329,103.11,23.65,22.25,23.75,32.0,79.25,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
567,1644866495.1203253,95.63198924064636,102.28,23.63,22.5,24.25,31.75,79.25,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.05
568,1644866495.2779033,95.74669003486633,102.59,23.62,22.5,23.75,32.0,79.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,0.08
569,1644866495.44097,95.96715235710144,101.01,23.68,22.25,23.75,32.25,78.75,-44.3847656,6.3476562,5.7617187,5.859375,90.0,100.0,-0.05
570,1644866495.6100194,96.08424830436707,101.68,23.65,22.25,24.0,32.25,78.75,-44.3847656,6.3476562,5.7617187,5.859375,90.0,100.0,0.05
571,1644866495.7727818,96.31458592414856,102.22,23.68,22.5,23.75,32.25,79.25,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.03
572,1644866495.942,96.41484880447388,101.17,23.7,22.25,24.0,32.25,78.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.08
573,1644866496.120863,96.61573696136475,100.99,23.7,22.0,23.5,32.0,79.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.03
574,1644866496.2932515,96.83505725860596,102.31,23.6,22.5,23.75,32.25,79.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.0
575,1644866496.4585283,96.94694352149963,101.73,23.66,22.25,23.5,32.5,79.0,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.13
576,1644866496.63141,97.16961002349854,101.79,23.63,22.25,23.75,32.25,78.75,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,-0.05
577,1644866496.7969182,97.26993179321289,101.11,23.7,22.25,24.5,32.0,78.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.05
578,1644866496.9597237,97.48589873313904,101.69,23.66,22.5,23.75,32.0,78.75,-44.140625,6.3476562,5.6640625,5.859375,90.0,100.0,0.16
579,1644866497.136979,97.69440841674805,100.88,23.6,22.0,24.25,32.25,78.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,-0.03
580,1644866497.293559,97.80411410331726,101.41,23.72,22.25,23.75,32.0,79.25,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,2.79
581,1644866497.4603426,98.01777195930481,102.16,23.68,22.25,24.25,32.25,78.75,-44.3847656,6.3476562,5.6640625,5.7617187,90.0,100.0,4.92
582,1644866497.6291833,98.12160110473633,102.17,23.63,22.0,23.25,32.0,79.0,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,5.16
583,1644866497.814002,98.33767104148865,102.03,23.63,22.25,23.75,32.5,78.75,-44.140625,6.3476562,5.6640625,5.7617187,90.0,100.0,4.34
584,1644866497.9640102,98.44958019256592,101.31,23.65,22.5,23.75,31.75,79.0,-44.3847656,6.3476562,5.6640625,5.859375,90.0,100.0,1.46
