,Time,Elapsed Time,Mass Flow,Target Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve Position,Heater Power,Heater Current
1509,1644432559.5633254,250.74321103096008,99.41,0.0,25.4,22.25,23.5,22.0,22.0,8.8378906,9.375,6.25,0.0,0.0,0.0,0.0
1510,1644432559.7209322,250.96412181854248,99.38,0.0,25.39,21.5,24.0,23.0,22.75,9.0820312,9.765625,5.7617187,0.0,0.0,0.0,0.0
1511,1644432559.8973377,251.0732901096344,99.9,0.0,25.38,21.75,24.5,22.0,22.25,8.8378906,9.5703125,5.9570312,0.0,0.0,0.0,0.05
1512,1644432560.0539978,251.29405331611633,99.54,0.0,25.36,22.0,23.75,22.25,22.75,8.8378906,9.4726562,6.0546875,0.0,0.0,0.0,0.08
1513,1644432560.2225273,251.40392446517944,100.04,0.0,25.42,21.5,24.25,23.0,23.75,8.8378906,9.6679687,6.1523437,0.0,0.0,0.0,0.0
1514,1644432560.3969362,251.62099480628967,99.87,0.0,25.31,22.75,22.0,21.75,23.0,8.8378906,9.6679687,5.9570312,0.0,0.0,0.0,0.0
1515,1644432560.5517983,251.73228406906128,99.64,0.0,25.37,22.25,22.25,21.75,22.75,9.0820312,9.6679687,5.9570312,0.0,0.0,0.0,-0.05
1516,1644432560.7227812,251.95014572143555,99.3,0.0,25.41,21.75,23.5,22.5,23.25,8.8378906,9.6679687,6.0546875,0.0,0.0,0.0,0.05
1517,1644432560.8808444,252.060240983963,100.29,0.0,25.43,22.25,24.0,21.75,23.25,8.8378906,9.5703125,6.1523437,0.0,0.0,0.0,0.05
1518,1644432561.063458,252.28105854988098,99.53,0.0,25.34,21.75,23.0,22.75,22.5,8.8378906,9.4726562,6.25,0.0,0.0,0.0,0.05
1519,1644432561.2215564,252.49609112739563,99.26,0.0,25.37,22.0,22.75,21.75,23.5,8.8378906,9.4726562,6.1523437,0.0,0.0,0.0,0.0
