,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Tank Pressure,Inlet Pressure,Valve Position,Heater Current
0,1643230815.5450938,0.26,0.0,28.5,0.0,28.25,0.0,28.0,0.0,60.1074218,48.4375,90.0,509.0
1,1643230815.7095416,0.26,0.0,28.5,0.0,28.0,0.0,27.75,0.0,59.8632812,48.2421875,90.0,510.0
2,1643230815.8800552,0.27,0.0,28.5,0.0,28.0,0.0,27.75,0.0,59.6191406,48.2421875,90.0,509.0
3,1643230816.0334463,0.26,0.0,28.5,0.0,28.0,0.0,27.75,0.0,59.6191406,48.4375,90.0,512.0
4,1643230816.2104113,0.26,0.0,28.5,0.0,28.0,0.0,27.75,0.0,59.8632812,48.3398437,90.0,507.0
5,1643230816.3776522,0.28,0.0,28.5,0.0,28.0,0.0,27.75,0.0,59.8632812,48.5351562,90.0,505.0
6,1643230816.5496802,0.26,0.0,28.75,0.0,28.0,0.0,28.0,0.0,59.6191406,48.2421875,90.0,508.0
7,1643230816.7063856,0.26,0.0,28.5,0.0,28.0,0.0,27.75,0.0,59.6191406,48.2421875,90.0,507.0
8,1643230816.8848867,0.27,0.0,28.75,0.0,28.0,0.0,28.0,0.0,59.6191406,48.1445312,90.0,509.0
9,1643230817.051369,0.26,0.0,28.5,0.0,28.0,0.0,27.75,0.0,59.375,48.1445312,90.0,504.0
10,1643230817.206617,0.26,0.0,28.75,0.0,28.0,0.0,28.0,0.0,59.375,48.3398437,90.0,506.0
11,1643230817.3768878,0.26,0.0,28.5,0.0,28.25,0.0,27.75,0.0,59.375,48.2421875,90.0,509.0
12,1643230817.5524657,0.27,0.0,28.75,0.0,28.0,0.0,27.75,0.0,59.6191406,48.2421875,90.0,509.0
13,1643230817.7044547,0.26,0.0,28.75,0.0,28.25,0.0,27.75,0.0,59.6191406,48.3398437,90.0,506.0
14,1643230817.8757942,0.26,0.0,28.75,0.0,28.25,0.0,28.0,0.0,59.8632812,48.3398437,90.0,508.0
15,1643230818.0456,0.26,0.0,28.75,0.0,28.0,0.0,27.75,0.0,59.6191406,48.3398437,90.0,508.0
16,1643230818.2206922,0.26,0.0,28.5,0.0,28.0,0.0,27.75,0.0,59.6191406,48.4375,90.0,511.0
17,1643230818.3866985,0.26,0.0,28.5,0.0,28.25,0.0,27.75,0.0,59.8632812,48.3398437,90.0,508.0
18,1643230818.5423815,0.26,0.0,28.75,0.0,28.0,0.0,28.0,0.0,59.6191406,48.3398437,90.0,512.0
19,1643230818.7142053,0.26,0.0,28.75,0.0,28.0,0.0,28.0,0.0,59.6191406,48.046875,90.0,506.0
20,1643230818.889157,0.26,0.0,28.75,0.0,28.25,0.0,28.0,0.0,59.1308593,48.2421875,90.0,510.0
21,1643230819.0550838,0.26,0.0,28.5,0.0,28.0,0.0,28.0,0.0,59.375,48.3398437,90.0,508.0
22,1643230819.2274647,0.27,0.0,28.75,0.0,28.25,0.0,28.0,0.0,59.375,48.2421875,90.0,506.0
23,1643230819.3838763,0.27,0.0,28.5,0.0,28.0,0.0,28.0,0.0,59.6191406,48.3398437,90.0,508.0
24,1643230819.5598133,0.27,0.0,28.75,0.0,28.25,0.0,28.0,0.0,59.8632812,48.4375,90.0,509.0
25,1643230819.711701,0.26,0.0,28.75,0.0,28.25,0.0,27.75,0.0,59.8632812,48.2421875,90.0,507.0
26,1643230819.8827016,0.26,0.0,28.75,0.0,28.0,0.0,28.0,0.0,59.6191406,48.2421875,90.0,507.0
27,1643230820.0549674,0.27,0.0,28.5,0.0,28.0,0.0,28.0,0.0,59.8632812,48.3398437,90.0,509.0
28,1643230820.230501,0.27,0.0,28.75,0.0,28.0,0.0,28.0,0.0,59.6191406,48.2421875,90.0,513.0
29,1643230820.382011,0.26,0.0,28.75,0.0,28.0,0.0,28.0,0.0,59.6191406,48.3398437,90.0,511.0
30,1643230820.5551836,0.26,0.0,28.5,0.0,28.0,0.0,28.0,0.0,59.6191406,48.4375,90.0,506.0
31,1643230820.7326486,0.27,0.0,28.5,0.0,28.0,0.0,28.0,0.0,59.6191406,48.3398437,90.0,510.0
32,1643230820.8840158,0.26,0.0,28.5,0.0,28.25,0.0,28.0,0.0,59.6191406,48.3398437,90.0,510.0
33,1643230821.0564742,0.26,0.0,28.75,0.0,28.0,0.0,27.75,0.0,59.6191406,48.4375,90.0,511.0
34,1643230821.2276978,0.27,0.0,28.75,0.0,28.0,0.0,28.0,0.0,59.8632812,48.5351562,90.0,510.0
35,1643230821.3996649,0.26,0.0,28.75,0.0,28.25,0.0,27.75,0.0,59.8632812,48.2421875,90.0,506.0
36,1643230821.5601766,0.27,0.0,28.75,0.0,28.0,0.0,27.75,0.0,59.8632812,48.2421875,90.0,510.0
37,1643230821.7322166,0.26,0.0,28.75,0.0,28.0,0.0,27.75,0.0,59.6191406,48.3398437,90.0,507.0
38,1643230821.8891778,0.26,0.0,28.5,0.0,28.0,0.0,28.0,0.0,59.6191406,48.3398437,90.0,508.0
39,1643230822.0642257,0.26,0.0,28.75,0.0,28.0,0.0,28.0,0.0,59.6191406,48.1445312,90.0,509.0
40,1643230822.2198853,0.28,0.0,28.5,0.0,27.75,0.0,27.25,0.0,59.6191406,48.4375,90.0,511.0
41,1643230822.394885,0.26,0.0,28.75,0.0,27.75,0.0,27.25,0.0,59.6191406,48.2421875,90.0,510.0
42,1643230822.5728865,0.25,0.0,28.5,0.0,27.5,0.0,27.25,0.0,59.6191406,48.1445312,90.0,505.0
43,1643230822.7238853,0.26,0.0,28.75,0.0,28.0,0.0,27.75,0.0,59.6191406,48.2421875,90.0,512.0
44,1643230822.894884,0.26,0.0,28.5,0.0,28.0,0.0,28.0,0.0,59.6191406,48.3398437,90.0,508.0
45,1643230823.0728836,0.26,0.0,28.75,0.0,28.25,0.0,27.75,0.0,59.375,48.1445312,90.0,506.0
46,1643230823.2270577,0.26,0.0,28.75,0.0,28.0,0.0,28.0,0.0,59.375,48.1445312,90.0,505.0
47,1643230823.4002533,0.27,0.0,28.75,0.0,28.25,0.0,27.75,0.0,59.6191406,48.2421875,90.0,508.0
48,1643230823.558915,0.26,0.0,28.75,0.0,28.0,0.0,28.0,0.0,59.6191406,48.3398437,90.0,510.0
49,1643230823.7353463,0.25,0.0,28.75,0.0,28.25,0.0,28.0,0.0,59.8632812,48.4375,90.0,505.0
50,1643230823.9028718,0.26,0.0,28.75,0.0,28.25,0.0,27.75,0.0,59.6191406,48.2421875,90.0,507.0
51,1643230824.0618837,0.26,0.0,28.75,0.0,28.25,0.0,28.0,0.0,59.6191406,48.1445312,90.0,506.0
52,1643230824.2373526,0.26,0.0,28.75,0.0,28.25,0.0,27.75,0.0,59.6191406,48.1445312,90.0,507.0
53,1643230824.4054651,0.25,0.0,28.75,0.0,28.25,0.0,28.0,0.0,59.375,48.1445312,90.0,512.0
54,1643230824.5644658,0.26,0.0,28.75,0.0,28.25,0.0,27.75,0.0,59.375,48.1445312,90.0,510.0
55,1643230824.7434635,0.26,0.0,28.75,0.0,28.25,0.0,28.0,0.0,59.6191406,48.3398437,90.0,511.0
56,1643230824.9095001,0.26,0.0,28.75,0.0,28.25,0.0,28.0,0.0,59.8632812,48.5351562,90.0,510.0
57,1643230825.0664682,0.25,0.0,28.75,0.0,28.0,0.0,28.0,0.0,59.8632812,48.4375,90.0,505.0
