,Time,Elapsed Time,Mass Flow,Target Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve PositionHeater Power,Heater Current
20,1644266725.3526773,3.3746962547302246,16.35,0.0,25.54,120.75,73.5,24.75,335.0,-0.6835937,0.4882812,0.0,0.0,0.0,500.0
21,1644266725.5243108,3.5927650928497314,16.36,0.0,25.52,121.0,72.75,24.25,334.75,-0.6835937,0.2929687,0.2929687,0.0,0.0,500.0
22,1644266725.7028253,3.700901508331299,16.36,0.0,25.53,120.75,73.25,24.25,334.75,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
23,1644266725.8656585,3.918658494949341,16.33,0.0,25.52,120.75,73.5,25.0,335.0,-0.6835937,0.0976563,0.0,0.0,0.0,500.0
24,1644266726.0369546,4.02674674987793,16.3,0.0,25.51,120.5,73.25,24.75,335.0,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
25,1644266726.2107658,4.243697881698608,16.34,0.0,25.56,121.0,73.0,24.25,335.0,-0.6835937,0.390625,0.0,0.0,0.0,500.0
26,1644266726.3766978,4.46024227142334,16.3,0.0,25.58,121.0,73.5,24.25,334.75,-0.6835937,0.2929687,0.0976563,0.0,0.0,500.0
27,1644266726.5314093,4.568875789642334,16.34,0.0,25.54,120.75,73.0,24.0,334.75,-0.6835937,0.390625,0.0,0.0,0.0,500.0
28,1644266726.7003372,4.783881664276123,16.39,0.0,25.52,121.0,73.25,24.5,334.75,-0.9277344,0.4882812,0.0,0.0,0.0,500.0
29,1644266726.889716,4.89206075668335,16.32,0.0,25.54,120.25,73.5,24.25,335.25,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
30,1644266727.0401838,5.108407974243164,16.37,0.0,25.52,121.0,73.0,24.75,335.0,-0.6835937,0.1953125,0.0,0.0,0.0,500.0
31,1644266727.2129529,5.217990875244141,16.31,0.0,25.55,120.5,73.0,24.25,335.0,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
32,1644266727.382327,5.434875726699829,16.38,0.0,25.6,120.75,73.0,24.5,335.0,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
33,1644266727.5601377,5.5424134731292725,16.34,0.0,25.56,120.75,73.25,24.5,334.75,-0.6835937,0.390625,0.0,0.0,0.0,500.0
34,1644266727.7242637,5.7647576332092285,16.34,0.0,25.55,120.5,74.0,24.5,334.75,-0.6835937,0.4882812,0.0,0.0,0.0,500.0
35,1644266727.8948758,5.978420257568359,16.35,0.0,25.56,120.5,73.0,24.75,335.0,-0.6835937,0.390625,0.0,0.0,0.0,500.0
36,1644266728.067974,6.086285829544067,16.29,0.0,25.59,121.25,73.0,24.25,334.5,-0.6835937,0.5859375,0.0,0.0,0.0,500.0
37,1644266728.2217262,6.305270671844482,16.33,0.0,25.56,119.5,73.25,24.5,335.0,-0.9277344,0.2929687,0.0976563,0.0,0.0,500.0
38,1644266728.3918679,6.413318872451782,16.35,0.0,25.55,120.75,73.25,24.5,335.0,-0.6835937,0.0976563,0.0,0.0,0.0,500.0
39,1644266728.5615218,6.629058361053467,16.36,0.0,25.58,121.0,73.0,24.25,334.25,-0.6835937,0.390625,0.2929687,0.0,0.0,500.0
40,1644266728.74154,6.741064786911011,16.38,0.0,25.55,121.0,73.5,24.5,335.0,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
41,1644266728.8915281,6.959733247756958,16.38,0.0,25.52,120.75,73.25,24.0,335.0,-0.6835937,0.1953125,0.0976563,0.0,0.0,500.0
42,1644266729.0676115,7.071078300476074,16.35,0.0,25.58,120.75,73.5,24.5,334.75,-0.6835937,0.4882812,0.0976563,0.0,0.0,500.0
43,1644266729.2440865,7.292275428771973,16.32,0.0,25.58,120.75,73.5,24.25,334.75,-0.6835937,0.390625,0.0,0.0,0.0,500.0
44,1644266729.412994,7.401542901992798,16.34,0.0,25.6,120.5,73.0,24.25,334.75,-0.6835937,0.4882812,0.0,0.0,0.0,500.0
45,1644266729.5684848,7.620024681091309,16.37,0.0,25.65,120.75,73.0,24.25,334.0,-0.6835937,0.4882812,0.0,0.0,0.0,500.0
46,1644266729.7474535,7.731024265289307,16.32,0.0,25.55,121.0,73.0,24.0,334.75,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
47,1644266729.9174345,7.952977657318115,16.36,0.0,25.57,120.75,73.25,24.25,334.75,-0.6835937,0.390625,0.2929687,0.0,0.0,500.0
48,1644266730.0750973,8.064030170440674,16.31,0.0,25.5,120.5,73.5,24.75,334.25,-0.6835937,0.390625,0.0976563,0.0,0.0,500.0
49,1644266730.252051,8.282332181930542,16.31,0.0,25.55,120.5,73.25,24.25,334.25,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
50,1644266730.4174917,8.501036167144775,16.29,0.0,25.6,120.75,73.0,24.5,334.75,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
51,1644266730.591541,8.612038612365723,16.39,0.0,25.59,120.75,73.25,23.75,334.25,-0.6835937,0.390625,0.0976563,0.0,0.0,500.0
52,1644266730.7576005,8.832143783569336,16.32,0.0,25.59,120.25,73.0,24.5,334.75,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
53,1644266730.9226477,8.942145109176636,16.35,0.0,25.53,120.25,72.75,24.25,334.5,-0.6835937,0.390625,0.0,0.0,0.0,500.0
54,1644266731.093114,9.161227703094482,16.3,0.0,25.55,120.75,73.25,24.5,335.0,-0.6835937,0.4882812,0.0,0.0,0.0,500.0
55,1644266731.2695167,9.270060300827026,16.35,0.0,25.58,120.75,73.0,24.25,334.5,-0.6835937,0.390625,0.0,0.0,0.0,500.0
56,1644266731.43628,9.488927364349365,16.35,0.0,25.53,120.5,73.0,24.25,334.75,-0.6835937,0.4882812,0.0,0.0,0.0,500.0
57,1644266731.5906122,9.596434354782104,16.38,0.0,25.6,121.0,73.0,24.25,335.25,-0.9277344,0.2929687,0.0,0.0,0.0,500.0
58,1644266731.76268,9.816225290298462,16.35,0.0,25.58,120.75,73.0,24.5,334.75,-0.6835937,0.5859375,0.0,0.0,0.0,500.0
59,1644266731.9437375,9.925272226333618,16.36,0.0,25.68,120.5,73.0,24.5,334.5,-0.6835937,0.0976563,0.1953125,0.0,0.0,500.0
60,1644266732.105802,10.14307951927185,16.36,0.0,25.55,120.5,73.25,24.0,334.5,-0.6835937,0.0976563,0.0,0.0,0.0,500.0
61,1644266732.2769969,10.360541343688965,16.37,0.0,25.59,120.0,73.0,24.0,334.5,-0.9277344,0.390625,0.0,0.0,0.0,500.0
62,1644266732.4340475,10.470541715621948,16.34,0.0,25.51,120.5,73.0,25.0,334.75,-0.6835937,0.5859375,0.0976563,0.0,0.0,500.0
63,1644266732.6078446,10.687350273132324,16.36,0.0,25.55,121.5,73.25,24.25,334.75,-0.6835937,0.390625,0.0,0.0,0.0,500.0
64,1644266732.7752259,10.796242713928223,16.35,0.0,25.5,120.75,73.25,24.5,334.5,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
65,1644266732.9460578,11.013600826263428,16.37,0.0,25.5,119.75,73.75,24.5,334.75,-0.6835937,0.0976563,0.0,0.0,0.0,500.0
66,1644266733.1260946,11.123601913452148,16.35,0.0,25.56,120.25,73.75,24.75,335.0,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
67,1644266733.2894068,11.34126091003418,16.36,0.0,25.59,120.75,73.0,24.25,334.5,-0.9277344,0.2929687,0.0,0.0,0.0,500.0
68,1644266733.445073,11.451642990112305,16.34,0.0,25.56,119.75,73.25,24.25,334.5,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
69,1644266733.6161575,11.668654441833496,16.35,0.0,25.52,120.0,73.5,24.75,334.75,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
70,1644266733.791486,11.778075456619263,16.33,0.0,25.6,120.0,73.25,24.5,334.25,-0.6835937,0.390625,0.0,0.0,0.0,500.0
71,1644266733.9599109,11.99607539176941,16.36,0.0,25.58,120.75,73.5,24.75,334.25,-0.4394531,0.0976563,0.0,0.0,0.0,500.0
72,1644266734.13012,12.213664531707764,16.35,0.0,25.56,120.5,73.0,24.5,334.0,-0.6835937,0.1953125,0.0976563,0.0,0.0,500.0
73,1644266734.3079565,12.32278823852539,16.35,0.0,25.55,120.5,73.0,24.75,334.5,-0.6835937,0.5859375,0.0,0.0,0.0,500.0
74,1644266734.4718883,12.539339065551758,16.39,0.0,25.58,119.75,73.0,24.5,334.0,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
75,1644266734.625713,12.647879600524902,16.34,0.0,25.52,119.75,73.25,24.25,334.75,-0.6835937,0.0976563,0.0,0.0,0.0,500.0
76,1644266734.800768,12.864979028701782,16.35,0.0,25.58,119.5,73.0,24.5,334.0,-0.9277344,0.1953125,0.0,0.0,0.0,500.0
77,1644266734.9727194,12.973879098892212,16.39,0.0,25.56,119.75,73.25,24.25,334.25,-0.9277344,0.4882812,0.0,0.0,0.0,500.0
78,1644266735.1376827,13.190579414367676,16.36,0.0,25.52,119.75,73.25,24.75,334.25,-0.6835937,0.1953125,0.0,0.0,0.0,500.0
79,1644266735.3097112,13.29800534248352,16.37,0.0,25.52,119.75,73.25,24.5,334.25,-0.6835937,0.390625,0.1953125,0.0,0.0,500.0
80,1644266735.4837775,13.516946792602539,16.38,0.0,25.52,119.5,73.5,25.0,334.25,-0.6835937,0.2929687,0.0976563,0.0,0.0,500.0
81,1644266735.6506703,13.734214782714844,16.34,0.0,25.55,119.75,73.0,23.75,334.5,-0.6835937,0.390625,0.0,0.0,0.0,500.0
82,1644266735.8064365,13.843516826629639,16.38,0.0,25.54,119.75,73.0,24.75,334.0,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
83,1644266735.9781842,14.061728715896606,16.33,0.0,25.54,119.5,73.25,23.75,334.5,-0.6835937,0.4882812,0.1953125,0.0,0.0,500.0
84,1644266736.1518908,14.185650110244751,16.38,0.0,25.61,120.25,74.0,24.0,334.75,-0.9277344,0.0,0.0,0.0,0.0,500.0
85,1644266736.320214,14.29474687576294,16.36,0.0,25.55,120.25,72.75,24.75,334.5,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
86,1644266736.4914327,14.512535572052002,16.36,0.0,25.54,119.25,73.25,23.75,334.25,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
87,1644266736.6661046,14.73028826713562,16.41,0.0,25.52,119.5,73.5,24.25,334.0,-0.6835937,0.1953125,0.0,0.0,0.0,500.0
88,1644266736.8340938,14.839983701705933,16.33,0.0,25.56,119.75,73.75,24.5,333.5,-0.6835937,0.0976563,0.0976563,0.0,0.0,500.0
89,1644266736.9890163,15.057263135910034,16.36,0.0,25.56,120.0,73.25,24.5,334.25,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
90,1644266737.1621358,15.167551517486572,16.34,0.0,25.57,119.25,73.0,24.5,334.5,-0.6835937,0.0976563,0.0,0.0,0.0,500.0
91,1644266737.3346314,15.384504556655884,16.39,0.0,25.57,119.25,73.75,24.75,334.25,-0.6835937,0.5859375,0.0,0.0,0.0,500.0
92,1644266737.5018036,15.492432594299316,16.31,0.0,25.55,119.75,73.5,24.25,334.25,-0.6835937,0.5859375,0.0976563,0.0,0.0,500.0
93,1644266737.6723468,15.709318399429321,16.36,0.0,25.63,119.5,73.75,24.5,333.75,-0.6835937,0.1953125,0.0,0.0,0.0,500.0
94,1644266737.8480265,15.927532196044922,16.34,0.0,25.54,119.75,74.0,24.5,334.25,-0.6835937,0.1953125,0.0,0.0,0.0,500.0
95,1644266738.013888,16.05043339729309,16.35,0.0,25.58,119.0,73.75,24.25,334.0,-0.6835937,0.2929687,0.1953125,0.0,0.0,500.0
96,1644266738.1699135,16.159255743026733,16.42,0.0,25.54,120.0,74.25,24.75,334.5,-0.6835937,0.0976563,0.0976563,0.0,0.0,500.0
97,1644266738.348003,16.37808871269226,16.36,0.0,25.53,119.25,74.0,24.5,334.25,-0.6835937,0.390625,0.1953125,0.0,0.0,500.0
98,1644266738.511606,16.595150470733643,16.35,0.0,25.59,119.0,73.25,24.25,334.5,-0.6835937,0.390625,0.0,0.0,0.0,500.0
99,1644266738.681536,16.70362162590027,16.37,0.0,25.55,119.25,73.5,24.25,334.25,-0.6835937,0.1953125,0.0976563,0.0,0.0,500.0
100,1644266738.8555841,16.92087411880493,16.35,0.0,25.5,119.0,73.75,24.5,333.75,-0.6835937,0.390625,0.0,0.0,0.0,500.0
101,1644266739.0255954,17.0283203125,16.35,0.0,25.53,119.25,73.75,24.75,334.75,-0.6835937,0.0,0.0976563,0.0,0.0,500.0
102,1644266739.1945386,17.246269702911377,16.38,0.0,25.6,119.75,73.25,24.5,334.25,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
103,1644266739.3687296,17.35551905632019,16.32,0.0,25.56,119.75,73.75,24.0,334.75,-0.6835937,0.0976563,0.0,0.0,0.0,500.0
104,1644266739.521645,17.57405376434326,16.38,0.0,25.54,119.5,73.25,24.25,334.25,-0.6835937,0.2929687,0.1953125,0.0,0.0,500.0
105,1644266739.693624,17.683173179626465,16.29,0.0,25.61,119.5,73.5,24.25,334.25,-0.6835937,0.1953125,0.0,0.0,0.0,500.0
106,1644266739.8702555,17.903891801834106,16.39,0.0,25.54,119.0,73.75,24.0,334.5,-0.6835937,0.2929687,0.2929687,0.0,0.0,500.0
107,1644266740.0352151,18.118759632110596,16.39,0.0,25.54,119.25,73.5,24.0,334.75,-0.6835937,0.4882812,0.0,0.0,0.0,500.0
108,1644266740.2089748,18.227404832839966,16.38,0.0,25.55,119.25,73.75,24.5,334.75,-0.6835937,0.0976563,0.0,0.0,0.0,500.0
109,1644266740.3617554,18.445299863815308,16.38,0.0,25.5,120.0,73.5,24.75,334.5,-0.9277344,0.1953125,0.0,0.0,0.0,500.0
110,1644266740.5371287,18.55592679977417,16.35,0.0,25.56,119.5,73.5,24.0,334.25,-0.6835937,0.2929687,0.1953125,0.0,0.0,500.0
111,1644266740.7069385,18.771892547607422,16.36,0.0,25.6,119.25,73.5,24.25,334.5,-0.6835937,0.1953125,0.0976563,0.0,0.0,500.0
112,1644266740.8749435,18.88076686859131,16.34,0.0,25.58,119.25,73.75,24.0,334.0,-0.6835937,0.1953125,0.1953125,0.0,0.0,500.0
113,1644266741.0480266,19.10075283050537,16.34,0.0,25.49,119.0,73.5,23.75,334.25,-0.9277344,0.1953125,0.0976563,0.0,0.0,500.0
114,1644266741.2148788,19.206114530563354,16.35,0.0,25.55,119.5,73.75,25.0,334.25,-0.6835937,0.4882812,0.0976563,0.0,0.0,500.0
115,1644266741.3886144,19.42233180999756,16.36,0.0,25.51,119.25,74.0,23.75,334.5,-0.6835937,0.390625,0.0976563,0.0,0.0,500.0
116,1644266741.5422585,19.53291368484497,16.37,0.0,25.56,119.5,73.25,24.5,334.75,-0.6835937,0.390625,0.2929687,0.0,0.0,500.0
117,1644266741.717576,19.75106430053711,16.32,0.0,25.56,119.25,73.75,24.75,334.75,-0.6835937,0.4882812,0.0,0.0,0.0,500.0
118,1644266741.8854928,19.96706485748291,16.38,0.0,25.56,119.5,73.5,24.75,334.5,-0.6835937,0.1953125,0.1953125,0.0,0.0,500.0
119,1644266742.0544484,20.07563018798828,16.36,0.0,25.5,119.5,73.25,24.5,334.25,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
120,1644266742.2294261,20.293647050857544,16.37,0.0,25.54,119.25,73.5,24.5,334.25,-0.6835937,0.2929687,0.0976563,0.0,0.0,500.0
121,1644266742.3951275,20.401527404785156,16.34,0.0,25.54,119.25,73.5,24.5,333.75,-0.6835937,0.5859375,0.1953125,0.0,0.0,500.0
122,1644266742.5655327,20.617247581481934,16.35,0.0,25.58,119.25,73.75,24.5,333.75,-0.6835937,0.390625,0.0,0.0,0.0,500.0
123,1644266742.72212,20.727559089660645,16.39,0.0,25.55,119.75,73.25,24.25,333.5,-0.6835937,0.1953125,0.0,0.0,0.0,500.0
124,1644266742.894065,20.943639278411865,16.39,0.0,25.52,119.5,73.75,24.0,334.25,-0.6835937,0.4882812,0.0976563,0.0,0.0,500.0
125,1644266743.0600317,21.05120873451233,16.4,0.0,25.58,119.75,73.25,24.75,333.5,-0.6835937,0.0976563,0.0,0.0,0.0,500.0
126,1644266743.231099,21.267608165740967,16.38,0.0,25.54,119.5,73.25,24.0,333.75,-0.6835937,0.2929687,0.0976563,0.0,0.0,500.0
127,1644266743.4072165,21.485745429992676,16.41,0.0,25.59,119.5,73.5,24.25,333.75,-0.6835937,0.4882812,0.0,0.0,0.0,500.0
128,1644266743.5721374,21.594090461730957,16.37,0.0,25.57,119.25,73.25,23.75,334.25,-0.6835937,0.390625,0.0,0.0,0.0,500.0
129,1644266743.7419362,21.810189247131348,16.38,0.0,25.59,119.5,73.5,24.5,334.0,-0.6835937,0.1953125,0.0,0.0,0.0,500.0
130,1644266743.9158463,21.918806552886963,16.34,0.0,25.55,120.0,73.25,23.75,333.75,-0.9277344,0.1953125,0.0,0.0,0.0,500.0
131,1644266744.0837493,22.135879516601562,16.35,0.0,25.56,119.75,73.75,24.75,333.5,-0.9277344,0.1953125,0.0976563,0.0,0.0,500.0
132,1644266744.242569,22.244791984558105,16.36,0.0,25.56,119.75,73.75,24.25,333.75,-0.6835937,0.4882812,0.0,0.0,0.0,500.0
133,1644266744.40976,22.462547063827515,16.44,0.0,25.63,119.5,73.75,24.5,334.0,-0.6835937,0.1953125,0.0,0.0,0.0,500.0
134,1644266744.5835285,22.570979595184326,16.34,0.0,25.53,120.0,73.75,24.0,334.0,-0.6835937,0.1953125,0.0,0.0,0.0,500.0
135,1644266744.750301,22.787012338638306,16.35,0.0,25.56,119.25,73.75,24.25,333.5,-0.6835937,0.1953125,0.0,0.0,0.0,500.0
136,1644266744.925653,23.0051691532135,16.4,0.0,25.55,119.5,74.0,24.0,334.0,-0.6835937,0.1953125,0.1953125,0.0,0.0,500.0
137,1644266745.0956247,23.114306688308716,16.39,0.0,25.52,119.75,73.5,24.25,333.0,-0.6835937,0.1953125,0.0,0.0,0.0,500.0
138,1644266745.263483,23.331883430480957,16.38,0.0,25.55,119.5,73.75,24.25,333.75,-0.6835937,0.390625,0.0,0.0,0.0,500.0
139,1644266745.4346154,23.440452575683594,16.35,0.0,25.54,119.75,73.75,24.75,334.5,-0.6835937,0.2929687,0.0976563,0.0,0.0,500.0
140,1644266745.5892828,23.657416582107544,16.38,0.0,25.59,119.5,73.5,23.75,333.5,-0.6835937,0.390625,0.0,0.0,0.0,500.0
141,1644266745.763563,23.766019105911255,16.35,0.0,25.6,119.5,73.75,24.25,333.5,-0.6835937,0.2929687,0.0976563,0.0,0.0,500.0
142,1644266745.9291883,23.982084274291992,16.39,0.0,25.58,120.25,73.75,24.25,333.25,-0.6835937,0.4882812,0.0976563,0.0,0.0,500.0
143,1644266746.103897,24.090386390686035,16.42,0.0,25.55,120.0,73.5,24.5,333.25,-0.6835937,0.390625,0.0,0.0,0.0,500.0
144,1644266746.274284,24.308232307434082,16.38,0.0,25.56,119.5,73.75,24.5,334.5,-0.6835937,0.390625,0.0,0.0,0.0,500.0
145,1644266746.4417896,24.416231632232666,16.37,0.0,25.58,119.75,73.75,24.25,333.75,-0.6835937,0.1953125,0.1953125,0.0,0.0,500.0
146,1644266746.612334,24.6343092918396,16.34,0.0,25.6,119.75,73.25,24.5,334.25,-0.6835937,0.1953125,0.0,0.0,0.0,500.0
147,1644266746.7901864,24.851227283477783,16.36,0.0,25.55,119.5,73.5,24.0,333.5,-0.6835937,0.390625,0.2929687,0.0,0.0,500.0
148,1644266746.9387906,24.9607093334198,16.37,0.0,25.57,119.5,73.5,25.25,334.0,-0.6835937,0.1953125,0.0976563,0.0,0.0,500.0
149,1644266747.1087117,25.176963567733765,16.37,0.0,25.52,119.75,74.0,24.25,333.5,-0.6835937,0.390625,0.0,0.0,0.0,500.0
150,1644266747.2789328,25.285370588302612,16.36,0.0,25.55,120.0,74.25,24.5,334.0,-0.9277344,0.390625,0.0,0.0,0.0,500.0
151,1644266747.4517512,25.501633644104004,16.32,0.0,25.54,119.75,74.25,24.75,334.25,-0.6835937,0.390625,0.0,0.0,0.0,500.0
152,1644266747.6189265,25.610076904296875,16.39,0.0,25.51,120.25,73.75,24.5,334.0,-0.6835937,0.390625,0.0,0.0,0.0,500.0
153,1644266747.787914,25.825005292892456,16.35,0.0,25.51,120.0,73.75,24.5,333.75,-0.9277344,0.2929687,0.0,0.0,0.0,500.0
154,1644266747.9637375,26.04227638244629,16.38,0.0,25.51,120.0,73.75,24.5,334.0,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
155,1644266748.1307647,26.167105436325073,16.36,0.0,25.49,119.75,73.75,24.25,334.25,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
156,1644266748.2874215,26.276551961898804,16.41,0.0,25.57,120.0,73.25,23.5,333.75,-0.6835937,0.390625,0.0,0.0,0.0,500.0
157,1644266748.464495,26.497963905334473,16.37,0.0,25.59,120.0,74.25,23.75,333.25,-0.6835937,0.1953125,0.0,0.0,0.0,500.0
158,1644266748.6320553,26.71559977531433,16.36,0.0,25.64,120.25,73.5,24.25,333.5,-0.6835937,0.1953125,0.0976563,0.0,0.0,500.0
159,1644266748.8020496,26.82331418991089,16.38,0.0,25.55,120.0,74.0,24.25,333.5,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
160,1644266748.9682367,27.04360318183899,16.39,0.0,25.57,119.75,73.5,24.25,333.5,-0.6835937,0.390625,0.0976563,0.0,0.0,500.0
161,1644266749.130864,27.167521953582764,16.39,0.0,25.61,120.5,73.5,24.5,334.25,-0.6835937,0.2929687,0.0976563,0.0,0.0,500.0
162,1644266749.2999835,27.383527994155884,16.43,0.0,25.58,119.5,73.5,23.75,334.25,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
163,1644266749.4741533,27.492743492126465,16.38,0.0,25.58,120.0,74.25,24.25,334.5,-0.6835937,0.390625,0.1953125,0.0,0.0,500.0
164,1644266749.6459875,27.710565328598022,16.38,0.0,25.59,119.75,74.0,24.75,333.75,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
165,1644266749.815065,27.820565223693848,16.37,0.0,25.51,120.25,73.75,24.5,334.5,-0.6835937,0.1953125,0.0,0.0,0.0,500.0
166,1644266749.9886258,28.03688669204712,16.39,0.0,25.6,120.5,73.25,24.0,334.25,-0.6835937,0.390625,0.0,0.0,0.0,500.0
167,1644266750.1541142,28.14537239074707,16.36,0.0,25.6,120.5,74.0,24.25,334.25,-0.6835937,0.2929687,0.1953125,0.0,0.0,500.0
168,1644266750.3095663,28.362430095672607,16.38,0.0,25.49,120.5,74.0,24.0,334.5,-0.6835937,0.390625,0.0,0.0,0.0,500.0
169,1644266750.4806693,28.47158908843994,16.33,0.0,25.6,119.75,73.75,25.0,334.0,-0.6835937,0.390625,0.0976563,0.0,0.0,500.0
170,1644266750.654609,28.68700098991394,16.35,0.0,25.59,120.25,73.75,24.25,334.5,-0.6835937,0.4882812,0.0976563,0.0,0.0,500.0
171,1644266750.8259048,28.905490159988403,16.4,0.0,25.54,120.25,73.25,25.0,334.0,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
172,1644266750.991686,29.01370906829834,16.38,0.0,25.55,120.5,73.75,24.0,334.25,-0.6835937,0.2929687,0.1953125,0.0,0.0,500.0
173,1644266751.1645727,29.229879140853882,16.36,0.0,25.6,120.25,73.5,24.25,334.25,-0.6835937,0.2929687,0.0,0.0,0.0,500.0
174,1644266751.331605,29.33728575706482,16.36,0.0,25.55,120.0,73.5,24.75,334.5,-0.9277344,0.390625,0.1953125,0.0,0.0,500.0
175,1644266751.487302,29.55482316017151,16.35,0.0,25.6,120.25,73.25,24.5,333.75,-0.6835937,0.390625,0.1953125,0.0,0.0,500.0
176,1644266751.659836,29.664586067199707,16.39,0.0,25.6,120.75,74.0,24.5,334.5,-0.6835937,0.390625,0.0976563,0.0,0.0,500.0
177,1644266751.8353136,29.884026288986206,16.39,0.0,25.6,120.0,73.75,24.5,333.75,-0.6835937,0.1953125,0.1953125,0.0,0.0,500.0
178,1644266752.0013375,29.992607831954956,16.42,0.0,25.51,120.25,73.25,24.5,334.25,-0.6835937,0.1953125,0.1953125,0.0,0.0,500.0
179,1644266752.1721356,30.209697008132935,16.39,0.0,25.6,119.75,73.25,24.25,334.5,-0.6835937,0.4882812,0.0,0.0,0.0,500.0
