,Time,Elapsed Time,Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve Position,Heater Power,Heater Current,Desired T_exit
58,1644866938.8359432,9.828675985336304,-0.04,23.74,20.75,23.75,33.25,70.25,-44.140625,6.3476562,5.6640625,5.7617187,0.00011919193652419231,100.0,0.08,[29.0]
59,1644866939.0051289,9.944815635681152,-0.04,23.75,20.0,21.5,32.5,73.75,-44.140625,6.3476562,5.6640625,5.7617187,0.00010131314604556346,100.0,0.16,[29.0]
60,1644866939.1708102,10.175642967224121,-0.03,23.75,19.5,21.0,35.5,73.25,-44.3847656,6.3476562,5.6640625,5.859375,7.319874801791959e-05,100.0,-0.03,[29.0]
61,1644866939.3366024,10.29492712020874,-0.04,23.78,20.5,20.75,35.5,75.5,-44.3847656,6.3476562,5.6640625,5.859375,6.221893581523165e-05,100.0,0.03,[29.0]
62,1644866939.502337,10.526312589645386,-0.03,23.75,20.0,24.5,32.0,72.75,-44.140625,6.3476562,5.6640625,5.7617187,5.288609544294691e-05,100.0,0.05,[29.0]
63,1644866939.674751,10.642372846603394,-0.04,23.72,21.25,25.75,32.75,68.75,-44.140625,6.3476562,5.6640625,5.7617187,3.8210203957529144e-05,100.0,0.05,[29.0]
64,1644866939.8399725,10.84832763671875,-0.03,23.86,19.5,21.25,35.0,77.25,-44.140625,6.3476562,5.6640625,5.859375,2.7606872359314807e-05,100.0,0.05,[29.0]
65,1644866940.0028527,10.95820927619934,-0.03,23.79,19.25,23.0,32.25,65.75,-44.140625,6.3476562,5.6640625,5.859375,2.3465841505417587e-05,100.0,0.08,[29.0]
66,1644866940.1717923,11.176629066467285,-0.04,23.8,21.0,21.5,34.0,74.75,-44.140625,6.3476562,5.6640625,5.859375,1.6954070487664205e-05,100.0,0.11,[29.0]
67,1644866940.3375452,11.296027898788452,-0.04,23.78,22.25,25.5,35.75,77.75,-44.3847656,6.3476562,5.7617187,5.859375,1.4410959914514574e-05,100.0,0.05,[29.0]
68,1644866940.5031276,11.527103185653687,-0.03,23.84,19.5,24.0,35.0,68.25,-44.140625,6.4453125,5.6640625,5.859375,1.2249315927337389e-05,100.0,0.0,[29.0]
69,1644866940.675104,11.640100717544556,-0.04,23.76,19.75,22.25,34.0,76.0,-44.140625,6.4453125,5.7617187,5.859375,8.850130757501264e-06,100.0,-0.03,[29.0]
70,1644866940.8536317,11.858831405639648,-0.03,23.74,19.5,22.25,35.0,72.5,-44.140625,6.3476562,5.6640625,5.859375,6.394219472294663e-06,100.0,0.03,[29.0]
71,1644866941.0193326,11.977295875549316,-0.04,23.77,20.5,23.0,34.5,68.0,-44.140625,6.3476562,5.6640625,5.859375,5.435086551450464e-06,100.0,-0.05,[29.0]
72,1644866941.1944542,12.218429803848267,-0.03,23.76,18.75,24.5,33.25,74.5,-44.140625,6.3476562,5.6640625,5.7617187,4.6198235687328946e-06,100.0,-0.05,[29.0]
73,1644866941.3536146,12.330713033676147,-0.03,23.73,22.25,22.0,33.5,72.0,-44.140625,6.3476562,5.7617187,5.7617187,3.3378225284095167e-06,100.0,0.03,[29.0]
74,1644866941.5228522,12.546827793121338,-0.02,23.75,21.75,23.0,34.75,74.0,-44.140625,6.3476562,5.6640625,5.7617187,2.837149149148089e-06,100.0,-0.05,[29.0]
75,1644866941.6882377,12.659325361251831,-0.03,23.75,19.75,23.5,32.5,73.25,-44.140625,6.3476562,5.6640625,5.859375,2.0498402602594942e-06,100.0,0.16,[29.0]
76,1644866941.857038,12.878002643585205,-0.03,23.84,20.5,20.75,33.25,74.5,-44.140625,6.3476562,5.6640625,5.859375,1.74236422122057e-06,100.0,0.0,[29.0]
77,1644866942.0194304,13.01215934753418,-0.02,23.68,20.5,24.5,36.5,75.5,-44.140625,6.3476562,5.6640625,5.859375,1.2588581498318618e-06,100.0,-0.05,[29.0]
78,1644866942.1918035,13.128003120422363,-0.04,23.78,20.5,18.5,35.25,70.25,-44.140625,6.3476562,5.7617187,5.7617187,1.0700294273570825e-06,100.0,0.05,[29.0]
79,1644866942.3571484,13.346868991851807,-0.03,23.75,22.5,26.75,34.75,77.75,-44.3847656,6.3476562,5.6640625,5.859375,7.73096261265492e-07,100.0,-0.03,[29.0]
80,1644866942.519938,13.462278604507446,-0.02,23.8,21.5,27.0,35.75,77.5,-44.140625,6.3476562,5.6640625,5.7617187,6.571318220756683e-07,100.0,-0.08,[29.0]
81,1644866942.6886857,13.697035312652588,-0.02,23.77,22.0,26.75,35.5,77.75,-44.140625,6.3476562,5.7617187,5.859375,4.7477774144967034e-07,100.0,0.05,[29.0]
82,1644866942.8577325,13.81620168685913,-0.03,23.79,22.25,26.5,34.5,77.75,-44.140625,6.3476562,5.7617187,5.859375,4.035610802322198e-07,100.0,-0.03,[29.0]
83,1644866943.0243564,14.032706260681152,-0.03,23.8,22.0,26.75,35.25,77.75,-44.140625,6.3476562,5.6640625,5.859375,2.915728804677788e-07,100.0,0.0,[29.0]
84,1644866943.1930234,14.144618511199951,-0.03,23.78,22.25,26.25,35.0,77.5,-44.140625,6.3476562,5.6640625,5.859375,2.4783694839761195e-07,100.0,0.0,[29.0]
85,1644866943.3544729,14.36320972442627,-0.03,23.78,22.25,26.75,35.0,77.75,-44.140625,6.3476562,5.6640625,5.859375,1.7906219521727463e-07,100.0,-0.03,[29.0]
86,1644866943.5225697,14.475719928741455,-0.02,23.8,22.0,26.5,36.0,77.5,-44.140625,6.4453125,5.6640625,5.859375,1.5220286593468343e-07,100.0,0.05,[29.0]
87,1644866943.6890135,14.697364091873169,-0.02,23.82,22.25,27.0,35.75,77.5,-44.3847656,6.3476562,5.6640625,5.859375,1.0996657063780879e-07,100.0,-0.03,[29.0]
88,1644866943.873722,14.816174507141113,-0.02,23.82,22.0,26.25,35.75,77.25,-44.140625,6.3476562,5.6640625,5.859375,9.347158504213748e-08,100.0,0.03,[29.0]
89,1644866944.0397472,15.04809832572937,-0.02,23.8,22.25,26.75,35.25,77.25,-44.3847656,6.3476562,5.6640625,5.859375,6.753322019294433e-08,100.0,0.08,[29.0]
90,1644866944.207788,15.160003662109375,-0.03,23.76,22.25,26.25,35.5,77.75,-44.3847656,6.3476562,5.6640625,5.859375,5.740323716400268e-08,100.0,0.03,[29.0]
91,1644866944.3733733,15.377672910690308,-0.04,23.78,22.25,27.25,35.25,77.75,-44.140625,6.3476562,5.5664062,5.859375,4.147383885099194e-08,100.0,0.03,[29.0]
92,1644866944.5266974,15.497594833374023,-0.02,23.78,22.25,26.75,35.0,77.25,-44.140625,6.3476562,5.6640625,5.859375,3.525276302334315e-08,100.0,-0.03,[29.0]
93,1644866944.705029,15.729004621505737,-0.04,23.76,22.25,27.25,36.0,77.5,-44.3847656,6.3476562,5.6640625,5.7617187,2.9964848569841675e-08,100.0,0.05,[29.0]
94,1644866944.874291,15.848382472991943,-0.04,23.79,22.5,26.75,35.75,78.25,-44.140625,6.4453125,5.6640625,5.859375,2.1649603091710608e-08,100.0,-0.03,[29.0]
95,1644866945.0417972,16.065772771835327,-0.02,23.71,22.25,27.25,35.5,77.75,-44.140625,6.3476562,5.6640625,5.859375,1.8402162627954017e-08,100.0,0.08,[29.0]
96,1644866945.205755,16.179848670959473,-0.03,23.8,22.75,27.25,36.0,77.75,-44.140625,6.3476562,5.7617187,5.7617187,1.3295562498696777e-08,100.0,-0.05,[29.0]
97,1644866945.3746252,16.302140951156616,-0.02,23.76,22.0,27.25,36.75,77.75,-44.140625,6.3476562,5.6640625,5.7617187,1.130122812389226e-08,100.0,0.03,[29.0]
98,1644866945.5409684,16.518067359924316,-0.03,23.76,22.25,27.0,36.5,77.5,-44.140625,6.3476562,5.6640625,5.7617187,8.165137319512158e-09,100.0,-0.03,[29.0]
99,1644866945.7094598,16.633753061294556,-0.03,23.82,22.25,27.5,36.5,77.5,-44.140625,6.3476562,5.6640625,5.7617187,6.940366721585334e-09,100.0,-0.03,[29.0]
100,1644866945.8752496,16.864971160888672,-0.02,23.75,22.0,27.5,36.25,77.25,-44.140625,6.3476562,5.7617187,5.859375,5.0144149563454036e-09,100.0,0.11,[29.0]
101,1644866946.0413954,16.98115038871765,-0.03,23.82,22.5,27.25,36.0,77.5,-44.140625,6.3476562,5.6640625,5.7617187,4.262252712893593e-09,100.0,0.03,[29.0]
102,1644866946.2066593,17.21501135826111,-0.03,23.78,22.25,26.75,36.25,77.5,-44.140625,6.3476562,5.6640625,5.859375,3.079477585065621e-09,100.0,-0.08,[29.0]
103,1644866946.3794801,17.334300756454468,-0.02,23.81,22.5,27.0,35.75,77.5,-44.140625,6.3476562,5.7617187,5.859375,2.617555947305778e-09,100.0,-0.11,[29.0]
104,1644866946.5446882,17.55303692817688,-0.02,23.79,22.5,26.75,36.0,77.75,-44.140625,6.3476562,5.7617187,5.859375,1.8911841719284246e-09,100.0,-0.05,[29.0]
105,1644866946.707241,17.662290573120117,-0.03,23.79,22.25,26.5,36.5,77.75,-44.140625,6.3476562,5.6640625,5.859375,1.6075065461391609e-09,100.0,0.08,[29.0]
106,1644866946.8762412,17.88203740119934,-0.02,23.75,22.25,26.5,36.5,77.75,-44.140625,6.3476562,5.6640625,5.7617187,1.1614234795855437e-09,100.0,-0.08,[29.0]
107,1644866947.0602922,18.001131057739258,-0.02,23.75,22.5,26.25,36.75,77.75,-44.3847656,6.3476562,5.6640625,5.9570312,9.872099576477121e-10,100.0,-0.03,[29.0]
108,1644866947.2240045,18.232104301452637,-0.02,23.78,22.5,26.25,37.25,78.0,-44.140625,6.3476562,5.6640625,5.7617187,7.13259194400472e-10,100.0,0.05,[29.0]
109,1644866947.3954048,18.34797739982605,-0.04,23.83,22.5,26.25,36.0,77.75,-44.140625,6.3476562,5.6640625,5.7617187,6.062703152404012e-10,100.0,-0.03,[29.0]
110,1644866947.559707,18.55242896080017,-0.04,23.69,22.5,26.75,37.25,78.0,-44.3847656,6.3476562,5.6640625,5.859375,4.3803030276118987e-10,100.0,0.05,[29.0]
111,1644866947.7182126,18.66481637954712,-0.03,23.76,22.75,26.25,36.5,77.75,-44.140625,6.3476562,5.6640625,5.859375,3.7232575734701136e-10,100.0,-1.12,[29.0]
112,1644866947.8947163,18.88443112373352,-0.03,23.81,22.25,26.75,37.5,77.25,-44.140625,6.3476562,5.6640625,5.859375,2.690053596832157e-10,100.0,-4.02,[29.0]
113,1644866948.0548856,19.0031418800354,-0.04,23.84,22.5,26.25,37.5,77.25,-44.140625,6.3476562,5.7617187,5.859375,2.2865455573073338e-10,100.0,-5.19,[29.0]
114,1644866948.2263036,19.234652042388916,-0.03,23.82,22.5,26.0,37.25,77.5,-44.3847656,6.3476562,5.7617187,5.859375,1.6520291651545487e-10,100.0,-4.92,[29.0]
115,1644866948.395258,19.35421872138977,-0.03,23.76,22.75,26.5,37.0,77.75,-44.140625,6.3476562,5.6640625,5.859375,1.4042247903813665e-10,100.0,-2.39,[29.0]
116,1644866948.5640087,19.469719648361206,-0.03,23.78,22.25,26.75,37.25,77.25,-44.140625,6.3476562,5.7617187,5.7617187,1.1935910718241615e-10,100.0,0.08,[29.0]
117,1644866948.731253,19.7083523273468,-0.02,23.82,22.5,26.75,37.5,77.75,-44.3847656,6.4453125,5.6640625,5.859375,8.623695493929567e-11,100.0,1.68,[29.0]
118,1644866948.8952851,19.819050788879395,-0.03,23.85,22.5,26.75,37.0,77.5,-44.140625,6.3476562,5.6640625,5.7617187,7.330141169840132e-11,100.0,2.85,[29.0]
119,1644866949.0609975,20.038103818893433,-0.04,23.78,22.0,27.0,37.25,77.75,-44.140625,6.3476562,5.6640625,5.859375,5.296026995209496e-11,100.0,3.86,[29.0]
120,1644866949.2338176,20.255491971969604,-0.03,23.77,22.75,27.0,37.25,77.75,-44.3847656,6.3476562,5.6640625,5.7617187,4.501622945928072e-11,100.0,4.5,[29.0]
121,1644866949.3964133,20.38913655281067,-0.04,23.82,22.5,26.75,37.0,77.75,-44.3847656,6.3476562,5.6640625,5.859375,3.252422578433032e-11,100.0,4.95,[29.0]
122,1644866949.5651062,20.5048770904541,-0.02,23.76,22.75,27.0,36.5,77.25,-44.140625,6.3476562,5.6640625,5.7617187,2.7645591916680773e-11,100.0,5.29,[29.0]
123,1644866949.7306943,20.72341823577881,-0.03,23.78,22.5,27.25,37.75,77.75,-44.140625,6.3476562,5.6640625,5.7617187,1.997394015980186e-11,100.0,5.16,[29.0]
124,1644866949.8989978,20.835806131362915,-0.04,23.81,22.5,27.25,37.25,77.5,-44.140625,6.3476562,5.6640625,5.7617187,1.6977849135831582e-11,100.0,5.11,[29.0]
125,1644866950.059236,21.051959991455078,-0.03,23.83,22.5,27.5,37.5,77.25,-44.140625,6.3476562,5.6640625,5.7617187,1.2266496000638317e-11,100.0,5.0,[29.0]
126,1644866950.2321575,21.155936241149902,-0.04,23.84,22.5,29.25,37.25,78.0,-44.140625,6.3476562,5.6640625,5.7617187,1.0426521600542569e-11,100.0,4.42,[29.0]
127,1644866950.397358,21.385807275772095,-0.02,23.86,22.25,28.75,37.25,77.5,-44.3847656,6.4453125,5.6640625,5.7617187,7.533161856392006e-12,100.0,3.46,[29.0]
128,1644866950.5817351,21.505707025527954,-0.04,23.81,22.25,28.5,36.75,78.0,-44.140625,6.3476562,5.6640625,5.859375,6.403187577933205e-12,100.0,2.21,[29.0]
129,1644866950.7383373,21.724589586257935,-0.04,23.86,22.75,27.5,37.25,77.5,-44.140625,6.3476562,5.6640625,5.7617187,4.626303025056741e-12,100.0,-0.08,[29.0]
130,1644866950.900391,21.839962244033813,-0.02,23.83,23.0,27.0,37.0,77.75,-44.6289062,6.3476562,5.6640625,5.859375,3.9323575712982305e-12,100.0,0.0,[29.0]
131,1644866951.0815706,22.071290016174316,-0.02,23.78,22.5,27.0,37.0,78.0,-44.140625,6.3476562,5.6640625,5.7617187,2.8411283452629716e-12,100.0,0.0,[29.0]
132,1644866951.2345362,22.183669328689575,-0.04,23.8,22.5,27.25,37.0,78.0,-44.140625,6.3476562,5.6640625,5.859375,2.414959093473526e-12,100.0,0.0,[29.0]
133,1644866951.3976843,22.40603256225586,-0.04,23.78,22.5,27.25,37.5,77.75,-44.140625,6.3476562,5.6640625,5.859375,1.7448079450346223e-12,100.0,-0.11,[29.0]
134,1644866951.5831635,22.509247303009033,-0.03,23.79,22.75,26.75,37.0,77.75,-44.140625,6.3476562,5.7617187,5.859375,1.483086753279429e-12,100.0,0.05,[29.0]
135,1644866951.7318926,22.74024724960327,-0.03,23.76,22.5,26.75,37.0,77.75,-44.140625,6.3476562,5.6640625,5.7617187,1.0715301792443876e-12,100.0,0.03,[29.0]
136,1644866951.901499,22.85312581062317,-0.04,23.74,22.75,26.5,37.0,77.75,-44.140625,6.3476562,5.6640625,5.859375,9.108006523577294e-13,100.0,-0.03,[29.0]
137,1644866952.085838,23.072044372558594,-0.02,23.79,22.5,26.75,37.25,77.75,-44.140625,6.3476562,5.6640625,5.859375,6.580534713284595e-13,100.0,0.08,[29.0]
138,1644866952.2454815,23.178317070007324,-0.02,23.83,22.5,26.5,37.0,77.75,-44.140625,6.3476562,5.6640625,5.859375,5.593454506291905e-13,100.0,0.03,[29.0]
139,1644866952.4144173,23.407140970230103,-0.02,23.82,22.75,26.75,37.0,77.75,-44.140625,6.3476562,5.6640625,5.859375,4.041270880795901e-13,100.0,0.0,[29.0]
140,1644866952.583454,23.522750854492188,-0.02,23.82,22.5,27.0,37.25,77.75,-44.140625,6.3476562,5.6640625,5.859375,3.435080248676516e-13,100.0,0.08,[29.0]
141,1644866952.7652977,23.758018970489502,-0.03,23.86,22.25,27.25,37.0,78.0,-44.140625,6.3476562,5.6640625,5.7617187,2.4818454796687827e-13,100.0,-0.05,[29.0]
142,1644866952.9154139,23.870410919189453,-0.02,23.83,22.25,27.25,36.5,77.5,-44.140625,6.3476562,5.6640625,5.859375,2.1095686577184652e-13,100.0,0.03,[29.0]
143,1644866953.084595,24.089935302734375,-0.02,23.78,22.5,27.5,37.25,77.5,-44.140625,6.3476562,5.6640625,5.859375,1.524163355201591e-13,100.0,0.08,[29.0]
144,1644866953.2552657,24.20883321762085,-0.04,23.78,21.75,27.25,36.5,77.5,-44.140625,6.4453125,5.6640625,5.859375,1.2955388519213525e-13,100.0,0.03,[29.0]
145,1644866953.4227512,24.43110227584839,-0.03,23.85,22.5,27.25,37.0,77.25,-44.140625,6.3476562,5.7617187,5.859375,9.360268205131772e-14,100.0,0.08,[29.0]
146,1644866953.5853424,24.540499925613403,-0.04,23.78,22.5,27.5,36.5,77.75,-44.140625,6.3476562,5.7617187,5.859375,7.956227974362006e-14,100.0,0.05,[29.0]
147,1644866953.748652,24.756999492645264,-0.03,23.76,22.5,27.75,36.5,77.75,-44.140625,6.4453125,5.6640625,5.859375,5.748374711476549e-14,100.0,-0.05,[29.0]
148,1644866953.9204605,24.871893167495728,-0.04,23.75,22.75,28.0,36.5,77.5,-44.140625,6.3476562,5.6640625,5.859375,4.886118504755067e-14,100.0,0.08,[29.0]
