,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Pressure,Valve Position
0,1638824587.1262097,1.18,24.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1638824587.2651918,1.28,24.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1638824587.4059548,330.62,23.91,0.0,0.0,0.0,0.0,0.0,0.0,4.296875,0.0
3,1638824587.548231,94.93,23.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
4,1638824587.6853569,35.18,24.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1638824587.810289,30.82,24.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1638824587.9499197,29.85,24.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1638824588.091942,29.75,24.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1638824588.2313797,29.75,24.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1638824588.3698785,29.82,24.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1638824588.4942029,29.77,24.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1638824588.6343699,29.67,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1638824588.7758002,29.56,24.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1638824588.9153514,29.68,24.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1638824589.054667,29.62,24.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1638824589.1958847,29.74,24.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1638824589.319784,29.65,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1638824589.460128,29.71,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1638824589.6000018,29.74,24.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1638824589.7403603,29.72,24.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1638824589.8809378,29.59,24.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1638824590.0069,29.59,24.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1638824590.1458995,29.65,24.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1638824590.2857924,29.65,24.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
