,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Pressure,Valve Position
360,1638820401.567479,34.19,24.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5
361,1638820401.7144785,34.26,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25
362,1638820401.8555386,34.19,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
363,1638820401.97853,34.19,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75
364,1638820402.1315312,34.21,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25
365,1638820402.2565312,34.06,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25
366,1638820402.4005306,34.15,24.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75
367,1638820402.524532,34.14,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5
368,1638820402.6685302,34.17,24.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25
369,1638820402.8195314,34.23,24.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
370,1638820402.94753,34.19,24.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75
371,1638820403.0925298,34.36,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5
372,1638820403.2185304,34.24,24.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25
373,1638820403.3625314,34.42,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
374,1638820403.520533,34.66,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5
375,1638820403.641531,38.24,24.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25
376,1638820403.766531,79.74,24.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
377,1638820403.910531,128.93,24.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25
378,1638820404.0545526,133.8,24.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5
379,1638820404.1805296,133.06,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
380,1638820404.33453,133.53,24.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25
381,1638820404.4615326,133.61,24.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5
382,1638820404.6065302,133.42,24.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75
383,1638820404.7345312,132.96,24.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
384,1638820404.8795311,133.38,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25
385,1638820405.0225313,132.52,24.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75
386,1638820405.1575308,131.97,24.61,0.0,0.0,0.0,0.0,0.0,0.0,0.1953125,23.0
387,1638820405.3025315,133.11,24.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25
388,1638820405.4285436,132.35,24.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5
389,1638820405.5735323,132.48,24.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75
390,1638820405.7235303,132.62,24.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25
391,1638820405.8505318,131.59,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25
392,1638820405.99453,132.76,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75
393,1638820406.1205297,132.49,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
394,1638820406.2625313,132.18,24.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25
395,1638820406.4095318,132.06,24.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5
396,1638820406.5415316,131.9,24.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75
397,1638820406.6855311,131.51,24.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25
398,1638820406.8255298,131.27,24.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5
399,1638820406.950535,131.15,24.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75
400,1638820407.1015308,131.82,24.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
401,1638820407.2265303,131.49,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25
402,1638820407.3725302,131.63,24.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,27.5
403,1638820407.5145314,130.86,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
404,1638820407.6655304,131.46,24.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.25
405,1638820407.7925305,131.09,24.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5
406,1638820407.9345317,130.26,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75
407,1638820408.0725312,130.52,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
408,1638820408.201531,130.58,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,29.25
409,1638820408.3515303,129.98,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75
410,1638820408.4765298,129.99,24.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
411,1638820408.6225297,129.37,24.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,30.25
412,1638820408.7645307,130.13,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.75
413,1638820408.9135432,129.66,24.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,31.0
414,1638820409.0415304,129.58,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25
415,1638820409.1655326,129.4,24.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5
416,1638820409.3105311,130.16,24.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75
417,1638820409.4515307,129.94,24.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25
418,1638820409.605558,129.66,24.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5
419,1638820409.7315395,129.52,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75
420,1638820409.87653,128.85,24.59,0.0,0.0,0.0,0.0,0.0,0.0,0.1953125,33.0
421,1638820410.0005298,129.69,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25
422,1638820410.1445312,129.29,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5
423,1638820410.2885313,128.92,24.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
424,1638820410.4205315,129.66,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25
425,1638820410.5605302,128.9,24.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5
426,1638820410.7025485,129.01,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.75
427,1638820410.8345366,128.62,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.25
428,1638820410.980532,128.44,24.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5
429,1638820411.1105425,128.21,24.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.75
430,1638820411.25253,128.19,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,36.0
431,1638820411.3945312,128.7,24.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5
432,1638820411.5185308,127.99,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75
433,1638820411.6745312,128.81,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
434,1638820411.8025305,128.81,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25
435,1638820411.946531,128.0,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5
436,1638820412.0885305,127.69,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.75
437,1638820412.2185318,128.45,24.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25
438,1638820412.3715308,128.24,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5
439,1638820412.4985304,127.81,24.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75
440,1638820412.6425295,128.22,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
441,1638820412.7705312,128.04,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,39.25
442,1638820412.9145322,127.48,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5
443,1638820413.0705304,127.94,24.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
444,1638820413.1955323,127.77,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25
445,1638820413.334531,126.63,24.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5
446,1638820413.47553,127.84,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75
447,1638820413.60053,127.14,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
448,1638820413.7565317,126.74,24.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.25
449,1638820413.8845325,127.18,24.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5
450,1638820414.0255306,127.18,24.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.75
451,1638820414.1645312,127.4,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
452,1638820414.2975316,126.24,24.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5
453,1638820414.4485304,127.13,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.75
454,1638820414.573531,126.34,24.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
455,1638820414.7165298,126.48,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.25
456,1638820414.8635304,126.13,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5
457,1638820414.9845307,126.49,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75
458,1638820415.141542,126.55,24.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
459,1638820415.2705302,126.62,24.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.25
460,1638820415.3995333,125.95,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,44.75
461,1638820415.5405316,125.68,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
462,1638820415.6825302,126.05,24.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.25
463,1638820415.8515334,125.74,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5
464,1638820415.961539,126.29,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.75
465,1638820416.0925345,125.68,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,46.0
466,1638820416.2325358,126.02,24.64,0.0,0.0,0.0,0.0,0.0,0.0,0.1953125,46.5
467,1638820416.3745313,125.6,24.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75
468,1638820416.53153,126.35,24.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
469,1638820416.656531,125.73,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.25
470,1638820416.8025303,125.12,24.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5
471,1638820416.9285295,124.92,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.75
472,1638820417.0705304,125.57,24.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.25
473,1638820417.2295308,125.19,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5
