,Time,Elapsed Time,Mass Flow,Target Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve PositionHeater Power,Heater Current
37,1644266002.2496855,6.274982213973999,16.35,0.0,25.53,100.5,63.5,24.25,281.25,-0.6835937,0.1953125,0.1953125,0.0,0.0,400.0
38,1644266002.433295,6.493054628372192,16.31,0.0,25.52,100.5,63.25,24.0,281.5,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
39,1644266002.5733883,6.601244926452637,16.33,0.0,25.47,100.25,63.0,24.25,281.5,-0.6835937,0.0976563,0.0,0.0,0.0,400.0
40,1644266002.7434897,6.818849563598633,16.37,0.0,25.53,100.25,63.0,24.0,281.5,-0.6835937,0.2929687,0.0,0.0,0.0,400.0
41,1644266002.918691,6.928308010101318,16.32,0.0,25.53,100.25,63.25,24.0,281.5,-0.9277344,0.2929687,0.0976563,0.0,0.0,400.0
42,1644266003.0918012,7.14709210395813,16.39,0.0,25.5,99.25,63.5,24.25,281.25,-0.6835937,0.0976563,0.0,0.0,0.0,400.0
43,1644266003.2586672,7.2568089962005615,16.36,0.0,25.48,100.25,63.25,24.25,281.5,-0.6835937,0.1953125,0.0976563,0.0,0.0,400.0
44,1644266003.4323428,7.4736998081207275,16.37,0.0,25.51,100.25,63.5,24.0,281.75,-0.6835937,0.2929687,0.0,0.0,0.0,400.0
45,1644266003.5934336,7.583197832107544,16.32,0.0,25.45,100.25,63.0,24.0,281.25,-0.9277344,0.1953125,0.1953125,0.0,0.0,400.0
46,1644266003.7569463,7.80025315284729,16.35,0.0,25.5,100.75,63.0,23.75,281.75,-0.9277344,0.2929687,0.0,0.0,0.0,400.0
47,1644266003.929348,7.9100565910339355,16.32,0.0,25.43,100.0,63.0,24.0,281.25,-0.6835937,0.2929687,0.0,0.0,0.0,400.0
48,1644266004.1086645,8.129220485687256,16.35,0.0,25.48,100.25,63.25,24.0,281.5,-0.6835937,0.0976563,0.0976563,0.0,0.0,400.0
49,1644266004.2565277,8.238475322723389,16.34,0.0,25.53,100.25,63.0,24.25,281.75,-0.9277344,0.2929687,0.0,0.0,0.0,400.0
50,1644266004.4287024,8.456218719482422,16.37,0.0,25.47,100.25,63.0,24.0,281.5,-0.6835937,0.2929687,0.0976563,0.0,0.0,400.0
51,1644266004.6244564,8.676816940307617,16.34,0.0,25.45,100.5,63.25,24.0,281.0,-0.9277344,0.0976563,0.0,0.0,0.0,400.0
52,1644266004.7774317,8.78485918045044,16.3,0.0,25.52,100.5,62.75,23.75,281.5,-0.6835937,0.0976563,0.0,0.0,0.0,400.0
53,1644266004.9454005,9.005701780319214,16.39,0.0,25.44,100.25,63.0,24.25,281.25,-0.9277344,0.2929687,0.0,0.0,0.0,400.0
54,1644266005.1155446,9.113279581069946,16.35,0.0,25.47,100.25,63.25,24.0,281.0,-0.6835937,0.1953125,0.0976563,0.0,0.0,400.0
55,1644266005.2807286,9.331575632095337,16.34,0.0,25.51,100.25,63.0,24.25,281.0,-0.6835937,0.0976563,0.0,0.0,0.0,400.0
56,1644266005.442295,9.440281629562378,16.34,0.0,25.46,100.5,63.0,24.25,281.0,-0.9277344,0.2929687,0.0,0.0,0.0,400.0
57,1644266005.6148555,9.65920114517212,16.32,0.0,25.55,100.5,63.25,24.25,281.0,-0.6835937,0.0976563,0.0,0.0,0.0,400.0
58,1644266005.7912896,9.768205165863037,16.35,0.0,25.51,100.25,62.75,24.25,281.75,-0.6835937,0.2929687,0.0976563,0.0,0.0,400.0
59,1644266005.9452393,9.98960256576538,16.34,0.0,25.56,100.25,63.25,24.0,281.25,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
60,1644266006.1172585,10.09860897064209,16.34,0.0,25.48,100.25,62.75,24.25,281.0,-0.9277344,0.1953125,0.0,0.0,0.0,400.0
61,1644266006.295751,10.318108320236206,16.36,0.0,25.5,100.25,63.25,24.25,281.5,-0.9277344,0.0976563,0.0,0.0,0.0,400.0
62,1644266006.46325,10.538609743118286,16.32,0.0,25.47,100.5,63.25,23.75,281.5,-0.9277344,0.2929687,0.1953125,0.0,0.0,400.0
63,1644266006.62157,10.648375272750854,16.34,0.0,25.51,100.5,63.25,24.25,281.25,-0.6835937,0.390625,0.0,0.0,0.0,400.0
64,1644266006.796593,10.867964267730713,16.34,0.0,25.44,100.5,63.0,24.0,281.75,-0.6835937,0.1953125,0.0976563,0.0,0.0,400.0
65,1644266006.9641526,10.97760009765625,16.31,0.0,25.49,100.25,63.25,24.0,281.25,-0.6835937,0.2929687,0.0976563,0.0,0.0,400.0
66,1644266007.1360984,11.194445848464966,16.33,0.0,25.56,100.25,63.25,24.0,281.5,-0.6835937,0.1953125,0.0976563,0.0,0.0,400.0
67,1644266007.3100817,11.303439855575562,16.38,0.0,25.57,101.0,63.25,24.0,281.25,-0.9277344,0.2929687,0.0,0.0,0.0,400.0
68,1644266007.4631202,11.522774457931519,16.35,0.0,25.52,100.5,63.0,23.75,281.25,-0.6835937,0.2929687,0.0976563,0.0,0.0,400.0
69,1644266007.6350594,11.631258487701416,16.33,0.0,25.47,100.75,62.75,24.0,281.5,-0.9277344,0.2929687,0.1953125,0.0,0.0,400.0
70,1644266007.8047245,11.848082304000854,16.36,0.0,25.47,100.0,62.75,24.0,281.0,-0.9277344,0.2929687,0.0976563,0.0,0.0,400.0
71,1644266007.982885,11.96019458770752,16.33,0.0,25.44,101.0,63.75,24.0,281.25,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
72,1644266008.1487172,12.177962303161621,16.3,0.0,25.42,100.75,62.75,24.0,280.75,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
73,1644266008.3043504,12.286632299423218,16.36,0.0,25.52,100.25,63.5,24.25,281.25,-0.9277344,0.0,0.0,0.0,0.0,400.0
74,1644266008.4778376,12.50419545173645,16.36,0.0,25.5,100.0,63.0,23.5,281.0,-0.9277344,0.390625,0.0976563,0.0,0.0,400.0
75,1644266008.6605008,12.725910186767578,16.36,0.0,25.52,100.75,63.25,23.5,281.0,-0.6835937,0.2929687,0.1953125,0.0,0.0,400.0
76,1644266008.8211026,12.850801229476929,16.38,0.0,25.54,100.5,63.5,23.5,281.0,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
77,1644266008.9934342,13.068794012069702,16.38,0.0,25.57,100.5,63.5,23.75,281.25,-0.6835937,0.390625,0.0976563,0.0,0.0,400.0
78,1644266009.1634383,13.17882251739502,16.34,0.0,25.48,100.25,63.25,23.75,281.0,-0.6835937,0.0976563,0.0,0.0,0.0,400.0
79,1644266009.3254852,13.400845050811768,16.31,0.0,25.47,100.75,63.0,24.0,281.25,-0.6835937,0.0976563,0.0,0.0,0.0,400.0
80,1644266009.4842868,13.509571552276611,16.32,0.0,25.56,100.5,63.0,24.25,281.0,-0.9277344,0.2929687,0.0,0.0,0.0,400.0
81,1644266009.6739979,13.72940969467163,16.36,0.0,25.51,100.75,63.0,24.5,280.5,-0.9277344,0.2929687,0.0,0.0,0.0,400.0
82,1644266009.82726,13.839625358581543,16.38,0.0,25.5,100.75,63.0,24.0,281.0,-0.6835937,0.2929687,0.0976563,0.0,0.0,400.0
83,1644266010.0013719,14.059739112854004,16.34,0.0,25.48,100.25,63.25,24.25,281.25,-0.9277344,0.2929687,0.0,0.0,0.0,400.0
84,1644266010.191898,14.168715238571167,16.35,0.0,25.52,100.75,63.0,23.75,281.25,-0.6835937,0.2929687,0.0,0.0,0.0,400.0
85,1644266010.330911,14.389275789260864,16.4,0.0,25.47,101.0,63.0,24.25,281.25,-0.9277344,0.1953125,0.0,0.0,0.0,400.0
86,1644266010.5006123,14.49843716621399,16.35,0.0,25.53,100.25,63.0,24.0,280.5,-0.6835937,0.390625,0.0,0.0,0.0,400.0
87,1644266010.6688235,14.71353816986084,16.31,0.0,25.44,100.5,63.0,24.25,280.75,-0.9277344,0.0976563,0.0,0.0,0.0,400.0
88,1644266010.8457963,14.823512315750122,16.31,0.0,25.48,100.5,63.25,24.25,280.5,-0.6835937,0.2929687,0.0,0.0,0.0,400.0
89,1644266011.016367,15.042893409729004,16.35,0.0,25.46,101.0,63.0,24.0,281.0,-0.6835937,0.390625,0.0,0.0,0.0,400.0
90,1644266011.1715417,15.152705669403076,16.29,0.0,25.51,100.75,63.25,24.5,281.0,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
91,1644266011.3545575,15.372552633285522,16.31,0.0,25.47,100.5,63.5,23.75,280.0,-0.9277344,0.4882812,0.0976563,0.0,0.0,400.0
92,1644266011.5149632,15.58985161781311,16.32,0.0,25.54,100.75,63.0,23.75,281.25,-0.9277344,0.2929687,0.0976563,0.0,0.0,400.0
93,1644266011.6854978,15.698511362075806,16.33,0.0,25.43,100.5,62.75,23.75,281.0,-0.9277344,0.0976563,0.0,0.0,0.0,400.0
94,1644266011.8624384,15.916847229003906,16.34,0.0,25.44,100.5,63.0,24.25,280.75,-0.9277344,0.0976563,0.1953125,0.0,0.0,400.0
95,1644266012.0280945,16.025747537612915,16.35,0.0,25.48,100.25,63.25,23.75,281.0,-0.6835937,0.0976563,0.0,0.0,0.0,400.0
96,1644266012.1843917,16.2442729473114,16.33,0.0,25.48,100.5,63.0,24.0,280.75,-0.9277344,0.4882812,0.0,0.0,0.0,400.0
97,1644266012.3562,16.353783130645752,16.39,0.0,25.52,101.25,63.25,24.25,281.0,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
98,1644266012.5322235,16.56919550895691,16.36,0.0,25.51,100.5,63.5,23.75,281.0,-0.6835937,0.2929687,0.0,0.0,0.0,400.0
99,1644266012.6961427,16.677422761917114,16.35,0.0,25.48,101.0,63.25,24.0,280.75,-0.6835937,0.0976563,0.0,0.0,0.0,400.0
100,1644266012.8675516,16.896435499191284,16.34,0.0,25.43,101.0,63.25,23.5,280.75,-0.6835937,0.4882812,0.0976563,0.0,0.0,400.0
101,1644266013.0349343,17.004817008972168,16.35,0.0,25.53,101.0,63.25,23.75,281.0,-0.6835937,0.1953125,0.0976563,0.0,0.0,400.0
102,1644266013.19849,17.224774837493896,16.32,0.0,25.49,101.0,63.25,23.75,280.75,-0.9277344,0.4882812,0.0976563,0.0,0.0,400.0
103,1644266013.3709943,17.446354150772095,16.37,0.0,25.5,101.0,63.0,24.0,281.25,-0.6835937,0.390625,0.0976563,0.0,0.0,400.0
104,1644266013.5644412,17.555458068847656,16.36,0.0,25.49,101.0,62.75,23.5,281.25,-0.6835937,0.2929687,0.0,0.0,0.0,400.0
105,1644266013.6992626,17.66510820388794,16.36,0.0,25.44,101.0,63.25,24.5,281.0,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
106,1644266013.868463,17.881585121154785,16.3,0.0,25.52,100.5,63.75,24.0,281.25,-0.6835937,0.0976563,0.0976563,0.0,0.0,400.0
107,1644266014.0374587,18.096766710281372,16.34,0.0,25.43,100.75,63.25,23.5,280.75,-0.6835937,0.1953125,0.0976563,0.0,0.0,400.0
108,1644266014.2177246,18.205507516860962,16.37,0.0,25.5,101.5,63.0,24.5,280.75,-0.6835937,0.2929687,0.0,0.0,0.0,400.0
109,1644266014.377742,18.422383546829224,16.35,0.0,25.46,101.25,63.0,24.0,281.0,-0.9277344,0.4882812,0.0,0.0,0.0,400.0
110,1644266014.5483658,18.53066349029541,16.36,0.0,25.54,101.25,63.25,24.25,281.25,-0.6835937,0.2929687,0.2929687,0.0,0.0,400.0
111,1644266014.7246475,18.748804569244385,16.32,0.0,25.52,101.5,63.0,23.75,281.0,-0.6835937,0.390625,0.0976563,0.0,0.0,400.0
112,1644266014.8742225,18.85739278793335,16.36,0.0,25.51,100.75,63.25,24.25,281.0,-0.6835937,0.390625,0.0,0.0,0.0,400.0
113,1644266015.0461555,19.073580503463745,16.36,0.0,25.54,100.75,63.0,24.0,281.0,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
114,1644266015.2179117,19.29327154159546,16.34,0.0,25.5,100.75,63.25,24.25,280.75,-0.6835937,0.2929687,0.0,0.0,0.0,400.0
115,1644266015.4051616,19.40312910079956,16.34,0.0,25.49,101.0,63.25,23.75,281.0,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
116,1644266015.5612965,19.622013568878174,16.36,0.0,25.46,101.25,63.0,24.25,281.25,-0.6835937,0.2929687,0.0,0.0,0.0,400.0
117,1644266015.7332735,19.730803728103638,16.34,0.0,25.48,100.75,63.25,24.0,281.25,-0.9277344,0.1953125,0.0,0.0,0.0,400.0
118,1644266015.9243844,19.947811365127563,16.35,0.0,25.5,101.0,63.5,24.25,281.0,-0.6835937,0.2929687,0.0976563,0.0,0.0,400.0
119,1644266016.0617278,20.05875587463379,16.38,0.0,25.52,101.0,63.0,24.25,281.0,-0.6835937,0.0976563,0.0,0.0,0.0,400.0
120,1644266016.2319744,20.276368856430054,16.3,0.0,25.5,100.75,63.25,24.0,279.75,-0.9277344,0.390625,0.0,0.0,0.0,400.0
121,1644266016.4043171,20.384936571121216,16.34,0.0,25.52,101.5,63.25,24.0,280.5,-0.6835937,0.1953125,0.0976563,0.0,0.0,400.0
122,1644266016.5665178,20.60421848297119,16.35,0.0,25.5,101.0,63.25,24.25,280.0,-0.6835937,0.2929687,0.0976563,0.0,0.0,400.0
123,1644266016.7324457,20.71366286277771,16.35,0.0,25.56,101.0,63.25,23.75,281.0,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
124,1644266016.9045463,20.93266224861145,16.33,0.0,25.5,101.0,63.25,24.25,281.25,-0.6835937,0.0976563,0.1953125,0.0,0.0,400.0
125,1644266017.0855565,21.150967597961426,16.36,0.0,25.5,101.0,63.25,23.75,281.25,-0.9277344,0.0976563,0.0,0.0,0.0,400.0
126,1644266017.2481158,21.261704921722412,16.36,0.0,25.48,101.0,63.25,24.0,280.25,-0.6835937,0.0,0.0,0.0,0.0,400.0
127,1644266017.4043214,21.479681253433228,16.33,0.0,25.5,101.0,63.0,24.25,280.0,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
128,1644266017.5846112,21.58930468559265,16.34,0.0,25.54,100.5,63.25,24.0,280.5,-0.9277344,0.1953125,0.0976563,0.0,0.0,400.0
129,1644266017.7471867,21.806435346603394,16.38,0.0,25.53,101.25,62.75,24.0,279.75,-0.6835937,0.2929687,0.2929687,0.0,0.0,400.0
130,1644266017.9171782,21.915706634521484,16.35,0.0,25.5,101.0,63.0,24.25,279.75,-0.9277344,0.1953125,0.0,0.0,0.0,400.0
131,1644266018.1137018,22.133031129837036,16.36,0.0,25.49,101.5,62.75,23.75,279.75,-0.9277344,0.390625,0.0,0.0,0.0,400.0
132,1644266018.260258,22.242537021636963,16.4,0.0,25.52,100.75,63.0,24.0,280.25,-0.6835937,0.2929687,0.0976563,0.0,0.0,400.0
133,1644266018.4166477,22.46070146560669,16.39,0.0,25.5,101.0,63.25,24.0,279.75,-0.6835937,0.390625,0.0,0.0,0.0,400.0
134,1644266018.5906503,22.570757627487183,16.31,0.0,25.5,100.75,63.25,23.5,279.75,-0.9277344,0.2929687,0.0,0.0,0.0,400.0
135,1644266018.7688375,22.792681217193604,16.26,0.0,25.45,101.0,63.75,23.75,279.25,-0.9277344,0.390625,0.0976563,0.0,0.0,400.0
136,1644266018.9339857,23.009345531463623,16.35,0.0,25.5,101.5,62.75,24.0,280.5,-0.6835937,0.0976563,0.0,0.0,0.0,400.0
137,1644266019.0914354,23.11873507499695,16.3,0.0,25.53,101.0,63.25,24.0,280.75,-0.6835937,0.390625,0.0,0.0,0.0,400.0
138,1644266019.27633,23.34072756767273,16.37,0.0,25.5,101.25,63.0,24.5,279.75,-0.9277344,0.0976563,0.0976563,0.0,0.0,400.0
139,1644266019.4371586,23.465189218521118,16.33,0.0,25.5,101.5,63.25,23.75,280.75,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
140,1644266019.6058342,23.681194067001343,16.37,0.0,25.48,101.0,63.0,23.75,280.5,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
141,1644266019.7799118,23.790157794952393,16.32,0.0,25.48,101.5,63.0,23.75,280.0,-0.9277344,0.2929687,0.0976563,0.0,0.0,400.0
142,1644266019.950869,24.009363651275635,16.36,0.0,25.54,101.25,63.75,24.25,281.0,-0.6835937,0.2929687,0.0,0.0,0.0,400.0
143,1644266020.1061456,24.118349075317383,16.36,0.0,25.52,101.25,63.0,24.0,280.75,-0.9277344,0.2929687,0.0,0.0,0.0,400.0
144,1644266020.2823389,24.337618827819824,16.38,0.0,25.47,101.5,63.5,24.25,279.5,-0.6835937,0.390625,0.0976563,0.0,0.0,400.0
145,1644266020.4580612,24.44810199737549,16.32,0.0,25.56,101.0,63.5,24.25,280.75,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
146,1644266020.6072621,24.666674613952637,16.36,0.0,25.49,101.5,63.75,24.0,281.0,-0.6835937,0.0976563,0.0976563,0.0,0.0,400.0
147,1644266020.7837322,24.776049852371216,16.38,0.0,25.51,101.25,62.75,24.25,280.25,-0.6835937,0.2929687,0.0,0.0,0.0,400.0
148,1644266020.950731,24.994619131088257,16.35,0.0,25.43,100.75,63.0,23.75,280.75,-0.9277344,0.1953125,0.0,0.0,0.0,400.0
149,1644266021.122232,25.104453802108765,16.34,0.0,25.5,100.75,63.25,23.75,281.25,-0.6835937,0.0976563,0.0,0.0,0.0,400.0
150,1644266021.3012903,25.32366442680359,16.36,0.0,25.55,101.5,63.25,24.0,281.25,-0.9277344,0.390625,0.0,0.0,0.0,400.0
151,1644266021.4520342,25.433958292007446,16.39,0.0,25.51,101.0,63.0,23.75,280.5,-0.9277344,0.390625,0.2929687,0.0,0.0,400.0
152,1644266021.6239214,25.652059316635132,16.35,0.0,25.5,101.5,63.25,24.0,281.25,-0.6835937,0.2929687,0.2929687,0.0,0.0,400.0
153,1644266021.8028362,25.872242212295532,16.34,0.0,25.46,101.0,63.0,24.25,280.25,-0.6835937,0.0976563,0.1953125,0.0,0.0,400.0
154,1644266021.9705257,25.981529474258423,16.33,0.0,25.54,101.75,63.0,24.0,281.5,-0.6835937,0.1953125,0.0976563,0.0,0.0,400.0
155,1644266022.1464384,26.20182466506958,16.31,0.0,25.47,101.25,63.0,24.25,281.0,-0.6835937,0.0976563,0.0976563,0.0,0.0,400.0
156,1644266022.3033662,26.31169891357422,16.35,0.0,25.47,101.25,62.75,24.0,280.5,-0.6835937,0.5859375,0.0,0.0,0.0,400.0
157,1644266022.4691732,26.5305278301239,16.36,0.0,25.5,101.25,63.25,24.25,280.75,-0.6835937,0.390625,0.0,0.0,0.0,400.0
158,1644266022.6451266,26.639458417892456,16.35,0.0,25.48,100.5,62.5,24.25,280.5,-0.6835937,0.2929687,0.0,0.0,0.0,400.0
159,1644266022.8137038,26.855543851852417,16.33,0.0,25.48,101.25,63.5,24.0,281.0,-0.6835937,0.2929687,0.0976563,0.0,0.0,400.0
160,1644266022.9838746,26.964457988739014,16.33,0.0,25.56,101.25,63.0,24.5,280.0,-0.9277344,0.1953125,0.0,0.0,0.0,400.0
161,1644266023.1397922,27.183064222335815,16.34,0.0,25.46,101.25,63.0,24.0,281.25,-0.6835937,0.2929687,0.0976563,0.0,0.0,400.0
162,1644266023.3170874,27.293416023254395,16.36,0.0,25.42,101.25,63.0,24.0,281.25,-0.6835937,0.390625,0.0,0.0,0.0,400.0
163,1644266023.4857535,27.513015747070312,16.32,0.0,25.5,101.25,63.0,24.25,281.25,-0.9277344,0.2929687,0.0976563,0.0,0.0,400.0
164,1644266023.6555808,27.730940580368042,16.36,0.0,25.47,101.25,63.0,24.0,280.5,-0.6835937,0.2929687,0.0,0.0,0.0,400.0
165,1644266023.8100734,27.839842557907104,16.31,0.0,25.52,101.25,63.0,23.75,281.0,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
166,1644266023.9893444,28.05967926979065,16.35,0.0,25.52,101.5,63.0,23.75,279.25,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
167,1644266024.1567519,28.184814929962158,16.37,0.0,25.54,101.75,63.75,23.75,279.75,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
168,1644266024.328165,28.40352487564087,16.39,0.0,25.56,101.75,63.5,24.25,280.0,-0.9277344,0.1953125,0.0976563,0.0,0.0,400.0
169,1644266024.5074048,28.511852979660034,16.33,0.0,25.51,101.25,63.25,23.75,279.75,-0.9277344,0.0976563,0.0,0.0,0.0,400.0
170,1644266024.6560805,28.73144030570984,16.34,0.0,25.55,101.5,63.0,23.75,279.75,-0.9277344,0.2929687,0.0976563,0.0,0.0,400.0
171,1644266024.8283422,28.84173274040222,16.32,0.0,25.52,101.25,63.25,23.75,280.5,-0.9277344,0.0976563,0.1953125,0.0,0.0,400.0
172,1644266025.006976,29.059998035430908,16.35,0.0,25.5,101.0,63.5,24.0,279.5,-0.6835937,0.2929687,0.0976563,0.0,0.0,400.0
173,1644266025.169975,29.167609214782715,16.39,0.0,25.47,101.5,63.0,24.0,279.5,-0.9277344,0.2929687,0.0,0.0,0.0,400.0
174,1644266025.3571594,29.386305570602417,16.38,0.0,25.42,101.75,63.25,24.25,279.5,-0.6835937,0.2929687,0.0,0.0,0.0,400.0
175,1644266025.499675,29.494677782058716,16.37,0.0,25.49,101.75,63.5,23.75,279.75,-0.9277344,0.2929687,0.0,0.0,0.0,400.0
176,1644266025.6745553,29.7133309841156,16.36,0.0,25.48,101.75,63.25,24.25,279.5,-0.9277344,0.2929687,0.0,0.0,0.0,400.0
177,1644266025.839783,29.82290291786194,16.32,0.0,25.52,101.0,63.25,23.5,280.25,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
178,1644266026.0154204,30.039013147354126,16.34,0.0,25.45,101.25,63.25,23.5,279.75,-0.6835937,0.1953125,0.0,0.0,0.0,400.0
