,Time,Elapsed Time,Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve Position,Heater Power,Heater Current,Desired T_exit
330,1644862526.6269836,55.014376640319824,-0.04,24.47,23.75,22.25,22.75,25.5,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.03,[50.0]
331,1644862526.7923055,55.24835252761841,-0.02,24.48,23.75,22.25,22.75,25.25,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,-0.08,[50.0]
332,1644862526.9585447,55.36420702934265,-0.03,24.42,23.5,22.5,22.25,25.5,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.05,[50.0]
333,1644862527.127341,55.59600329399109,-0.04,24.39,23.0,22.5,23.0,27.5,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.13,[50.0]
334,1644862527.2920554,55.71449112892151,-0.07,24.41,23.75,22.5,23.25,26.5,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,-0.03,[50.0]
335,1644862527.455498,55.94279336929321,-0.05,24.47,23.75,23.75,22.25,28.0,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.03,[50.0]
336,1644862527.627743,56.06516170501709,0.0,24.36,23.5,22.75,22.5,27.75,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.03,[50.0]
337,1644862527.7968743,56.28416967391968,0.02,24.42,23.75,22.25,23.25,27.0,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.08,[50.0]
338,1644862527.959153,56.3970582485199,0.03,24.45,23.0,22.75,22.25,28.25,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.05,[50.0]
339,1644862528.1280727,56.515416622161865,0.05,24.43,23.25,22.5,23.0,28.0,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.13,[50.0]
340,1644862528.2970874,56.75313401222229,0.04,24.46,23.0,22.25,23.0,28.25,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.08,[50.0]
341,1644862528.4561217,56.86579656600952,0.02,24.42,23.0,22.75,22.25,28.0,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.0,[50.0]
342,1644862528.6281567,57.09369397163391,0.03,24.47,23.75,22.5,23.0,27.5,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,-0.08,[50.0]
343,1644862528.7939095,57.21569228172302,0.01,24.41,23.5,22.5,22.75,27.5,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.03,[50.0]
344,1644862528.9601462,57.44744157791138,-0.01,24.43,23.5,23.5,23.0,26.75,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.03,[50.0]
345,1644862529.129335,57.566752672195435,0.03,24.45,23.0,22.75,22.75,26.5,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.11,[50.0]
346,1644862529.2972162,57.78451156616211,0.01,24.45,23.75,22.75,22.5,26.25,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.05,[50.0]
347,1644862529.4572544,57.90030479431152,0.0,24.41,23.5,23.0,22.5,26.25,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,-0.11,[50.0]
348,1644862529.6300783,58.01706886291504,-0.01,24.45,23.0,22.75,23.25,26.25,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.08,[50.0]
349,1644862529.7964737,58.25251626968384,-0.02,24.4,23.25,22.5,22.25,27.5,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,-1.68,[50.0]
350,1644862529.9654055,58.36843132972717,-0.01,24.39,23.0,23.0,22.5,27.5,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,-4.36,[50.0]
351,1644862530.1304204,58.599578619003296,-0.02,24.38,23.0,23.0,22.75,27.5,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,-5.29,[50.0]
352,1644862530.2995327,58.71797561645508,0.0,24.37,23.25,22.5,22.75,27.25,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,-4.81,[50.0]
353,1644862530.4729517,58.94461941719055,0.02,24.45,23.25,22.25,23.0,28.25,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,-4.31,[50.0]
354,1644862530.6351864,59.04988217353821,0.01,24.5,23.25,22.75,22.5,27.75,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,-3.38,[50.0]
355,1644862530.8034437,59.259491205215454,0.04,24.43,23.0,22.5,23.0,28.0,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,-2.37,[50.0]
356,1644862530.9658663,59.36939454078674,0.08,24.42,23.25,22.5,22.5,28.5,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,-1.49,[50.0]
357,1644862531.131232,59.59989523887634,0.06,24.45,23.0,22.5,22.75,28.25,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,-0.53,[50.0]
358,1644862531.3010828,59.71879601478577,0.02,24.46,23.25,23.0,23.25,28.75,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.11,[50.0]
359,1644862531.4735396,59.960834980010986,-0.02,24.46,23.0,22.75,22.75,28.75,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,-0.61,[50.0]
360,1644862531.6322403,60.069645166397095,-0.05,24.45,23.25,23.0,22.75,28.5,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,2.39,[50.0]
361,1644862531.8134954,60.185110569000244,-0.02,24.47,23.25,22.75,22.5,27.75,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,3.3,[50.0]
362,1644862531.9635382,60.41958451271057,0.01,24.43,23.5,22.0,22.5,27.0,-44.140625,6.25,5.7617187,5.7617187,78.70528125,200.0,4.1,[50.0]
363,1644862532.1324084,60.53510785102844,0.01,24.4,23.5,22.25,23.25,27.25,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,3.4,[50.0]
364,1644862532.2982748,60.769946575164795,0.02,24.42,23.5,23.0,22.75,26.0,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,2.07,[50.0]
365,1644862532.473902,60.88233828544617,0.03,24.43,23.5,23.0,23.0,26.5,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,1.04,[50.0]
366,1644862532.63298,61.1016411781311,0.02,24.39,23.75,22.5,22.5,26.75,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,-0.05,[50.0]
367,1644862532.8054686,61.22054433822632,0.02,24.37,23.5,23.5,22.75,26.25,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,1.04,[50.0]
368,1644862532.964577,61.4518723487854,0.02,24.43,23.5,23.0,23.0,26.5,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,-0.03,[50.0]
369,1644862533.133827,61.57074165344238,0.01,24.44,23.25,22.5,22.25,26.75,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.0,[50.0]
370,1644862533.298923,61.68362069129944,-0.01,24.49,23.5,22.75,22.75,26.0,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.05,[50.0]
371,1644862533.4709728,61.92140817642212,-0.02,24.46,23.0,23.25,22.25,26.5,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.05,[50.0]
372,1644862533.6342487,62.037346601486206,0.01,24.39,23.75,22.5,22.5,26.75,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.0,[50.0]
373,1644862533.8006976,62.272369384765625,0.03,24.5,23.5,22.5,23.25,26.5,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.0,[50.0]
374,1644862533.9843013,62.38425612449646,0.05,24.4,23.0,23.0,22.25,27.0,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.05,[50.0]
375,1644862534.1344512,62.59960746765137,0.04,24.43,23.5,22.5,23.25,26.5,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.03,[50.0]
376,1644862534.3003514,62.70295596122742,0.04,24.48,23.5,23.25,23.25,27.75,-44.140625,6.3476562,5.6640625,5.859375,78.70528125,200.0,-0.03,[50.0]
377,1644862534.4898496,62.937763690948486,0.01,24.46,23.25,22.5,23.0,27.25,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,-0.19,[50.0]
378,1644862534.635372,63.05365824699402,0.01,24.46,23.5,23.0,22.75,27.75,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.0,[50.0]
379,1644862534.8014667,63.28876209259033,-0.02,24.42,23.75,22.5,22.75,28.0,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.0,[50.0]
380,1644862534.9666796,63.42272710800171,-0.02,24.41,23.25,22.5,23.0,28.25,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.03,[50.0]
381,1644862535.1355717,63.538636922836304,-0.06,24.42,23.25,22.5,23.0,28.5,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.0,[50.0]
382,1644862535.3007758,63.772446632385254,-0.09,24.39,23.25,22.75,22.75,28.25,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.0,[50.0]
383,1644862535.4705427,63.88583278656006,-0.08,24.47,23.25,23.25,23.0,28.5,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.03,[50.0]
384,1644862535.639363,64.1059308052063,-0.05,24.44,23.25,23.0,22.25,28.5,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,-0.08,[50.0]
385,1644862535.8012521,64.20768857002258,-0.06,24.42,23.5,23.0,22.75,28.25,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.0,[50.0]
386,1644862535.9671507,64.43882727622986,-0.04,24.39,23.5,22.75,23.5,28.75,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,5.35,[50.0]
387,1644862536.1366627,64.55849814414978,0.01,24.41,23.25,23.25,23.0,28.25,-44.140625,6.3476562,5.7617187,5.7617187,78.70528125,200.0,5.29,[50.0]
388,1644862536.3020551,64.78935050964355,0.0,24.49,23.5,23.75,23.0,28.0,-44.140625,6.3476562,5.7617187,5.7617187,78.70528125,200.0,5.32,[50.0]
389,1644862536.4675698,64.92361187934875,0.01,24.47,23.5,23.25,23.25,28.0,-44.140625,6.3476562,5.6640625,5.7617187,78.70528125,200.0,4.95,[50.0]
390,1644862536.6365921,65.03933548927307,0.04,24.43,23.75,22.75,23.25,28.0,-44.140625,6.3476562,5.7617187,5.7617187,78.70528125,200.0,4.6,[50.0]
391,1644862536.8021507,65.25820088386536,0.08,24.42,23.75,23.25,22.75,28.0,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,3.96,[50.0]
392,1644862536.968368,65.3734827041626,0.11,24.47,23.0,23.5,22.75,28.25,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,3.11,[50.0]
393,1644862537.1371942,65.5897057056427,0.1,24.39,23.25,23.25,22.25,27.75,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,2.15,[50.0]
394,1644862537.3039508,65.70261812210083,0.04,24.4,23.5,23.0,22.75,27.25,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,1.04,[50.0]
395,1644862537.4688277,65.92487335205078,-0.01,24.43,23.25,23.25,22.75,27.75,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,-0.05,[50.0]
396,1644862537.6372666,66.04237198829651,-0.02,24.48,23.5,23.0,23.0,28.0,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,3.09,[50.0]
397,1644862537.8036237,66.2752935886383,0.01,24.42,23.0,22.75,22.75,28.0,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,3.96,[50.0]
398,1644862537.9711556,66.38718008995056,0.03,24.45,24.0,22.75,22.5,27.75,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,3.19,[50.0]
399,1644862538.137695,66.60635423660278,0.02,24.51,23.25,22.75,22.75,27.25,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,1.94,[50.0]
400,1644862538.30384,66.725257396698,0.02,24.51,23.75,23.25,22.5,28.0,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.82,[50.0]
401,1644862538.4720705,66.95936584472656,-0.02,24.44,23.5,22.5,23.0,27.25,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,-0.21,[50.0]
402,1644862538.6459532,67.08423924446106,-0.03,24.37,23.5,22.75,22.25,27.75,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,3.01,[50.0]
403,1644862538.811188,67.19375705718994,-0.04,24.44,23.5,23.25,22.75,28.5,-44.140625,6.3476562,5.7617187,5.7617187,78.70528125,200.0,3.88,[50.0]
404,1644862538.9609008,67.44819617271423,-0.03,24.43,23.75,23.25,22.75,29.0,-44.3847656,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.05,[50.0]
405,1644862539.1390016,67.55756855010986,-0.05,24.42,23.5,22.25,23.5,28.5,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.03,[50.0]
406,1644862539.3038027,67.77547430992126,-0.06,24.42,23.75,23.25,22.75,29.25,-44.140625,6.3476562,5.7617187,5.859375,78.70528125,200.0,0.03,[50.0]
407,1644862539.4704087,67.88885068893433,-0.06,24.43,23.5,22.25,23.0,29.0,-44.140625,6.4453125,5.7617187,5.859375,78.70528125,200.0,0.0,[50.0]
