,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Tank Pressure,Inlet Pressure,Valve Position,Heater Current
19,1643231069.7021067,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.5585937,54.7851562,90.0,586.0
20,1643231069.8749325,0.26,0.0,28.75,0.0,28.75,0.0,28.0,0.0,72.5585937,54.8828125,90.0,583.0
21,1643231070.033045,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.8027343,55.1757812,90.0,581.0
22,1643231070.2099743,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.8027343,54.9804687,90.0,583.0
23,1643231070.377229,0.26,0.0,28.5,0.0,28.5,0.0,28.0,0.0,72.8027343,54.9804687,90.0,580.0
24,1643231070.5481658,0.26,0.0,28.75,0.0,28.75,0.0,28.0,0.0,72.5585937,54.7851562,90.0,582.0
25,1643231070.710039,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.5585937,54.9804687,90.0,587.0
26,1643231070.8803592,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.8027343,55.078125,90.0,586.0
27,1643231071.0374243,0.26,0.0,28.5,0.0,28.5,0.0,28.25,0.0,72.5585937,54.9804687,90.0,583.0
28,1643231071.2128816,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.5585937,54.8828125,90.0,588.0
29,1643231071.3834236,0.26,0.0,28.5,0.0,28.5,0.0,28.0,0.0,72.5585937,54.7851562,90.0,582.0
30,1643231071.541977,0.27,0.0,28.75,0.0,28.75,0.0,28.0,0.0,72.5585937,54.9804687,90.0,583.0
31,1643231071.7184908,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.5585937,54.9804687,90.0,584.0
32,1643231071.8713295,0.26,0.0,28.75,0.0,28.75,0.0,28.0,0.0,72.5585937,54.9804687,90.0,586.0
33,1643231072.0438242,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.5585937,55.078125,90.0,585.0
34,1643231072.2165637,0.26,0.0,28.75,0.0,28.75,0.0,28.0,0.0,72.8027343,55.078125,90.0,588.0
35,1643231072.3849149,0.26,0.0,28.75,0.0,28.75,0.0,28.0,0.0,72.8027343,55.078125,90.0,584.0
36,1643231072.5462902,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,73.046875,55.1757812,90.0,585.0
37,1643231072.7133284,0.25,0.0,28.75,0.0,28.75,0.0,28.0,0.0,72.8027343,54.8828125,90.0,580.0
38,1643231072.8879364,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.8027343,55.078125,90.0,585.0
39,1643231073.0555282,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.5585937,54.8828125,90.0,585.0
40,1643231073.21441,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.5585937,54.8828125,90.0,587.0
41,1643231073.390201,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.5585937,54.9804687,90.0,583.0
42,1643231073.5441751,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.5585937,54.8828125,90.0,585.0
43,1643231073.715199,0.26,0.0,29.0,0.0,28.5,0.0,28.0,0.0,72.5585937,54.8828125,90.0,584.0
44,1643231073.8857255,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.5585937,54.7851562,90.0,581.0
45,1643231074.052536,0.26,0.0,28.75,0.0,28.75,0.0,28.0,0.0,72.3144531,54.6875,90.0,582.0
46,1643231074.2208314,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.3144531,54.8828125,90.0,588.0
47,1643231074.3920102,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.3144531,54.8828125,90.0,587.0
48,1643231074.5471807,0.26,0.0,28.75,0.0,28.75,0.0,28.0,0.0,72.3144531,54.9804687,90.0,586.0
49,1643231074.7213304,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.5585937,54.9804687,90.0,586.0
50,1643231074.8903637,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.5585937,54.9804687,90.0,584.0
51,1643231075.0633645,0.25,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.5585937,54.7851562,90.0,580.0
52,1643231075.2228944,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.5585937,54.9804687,90.0,584.0
53,1643231075.3891041,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.8027343,55.078125,90.0,590.0
54,1643231075.5603032,0.28,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.8027343,54.9804687,90.0,585.0
55,1643231075.738977,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.8027343,54.8828125,90.0,582.0
56,1643231075.8874512,0.26,0.0,28.5,0.0,28.5,0.0,27.75,0.0,72.5585937,55.078125,90.0,583.0
57,1643231076.0573397,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,72.8027343,54.9804687,90.0,584.0
58,1643231076.2307336,0.27,0.0,28.75,0.0,28.75,0.0,28.0,0.0,72.8027343,55.2734375,90.0,583.0
59,1643231076.3881574,0.26,0.0,28.75,0.0,28.75,0.0,28.0,0.0,73.046875,55.078125,90.0,585.0
