,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Tank Pressure,Inlet Pressure,Valve Position,Heater Current
0,1643230968.3809536,0.26,0.0,29.0,0.0,28.5,0.0,28.0,0.0,65.9667968,51.6601562,90.0,548.0
1,1643230968.5546918,0.26,0.0,29.0,0.0,28.5,0.0,28.0,0.0,65.9667968,51.4648437,90.0,549.0
2,1643230968.7276711,0.26,0.0,29.0,0.0,28.5,0.0,28.0,0.0,65.7226562,51.4648437,90.0,547.0
3,1643230968.8959992,0.27,0.0,29.0,0.0,28.5,0.0,28.0,0.0,65.7226562,51.4648437,90.0,549.0
4,1643230969.0523176,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,65.9667968,51.8554687,90.0,548.0
5,1643230969.223224,0.26,0.0,29.0,0.0,28.5,0.0,28.0,0.0,65.9667968,51.7578125,90.0,547.0
6,1643230969.3971484,0.26,0.0,29.0,0.0,28.5,0.0,28.25,0.0,65.9667968,51.5625,90.0,548.0
7,1643230969.548768,0.26,0.0,29.0,0.0,28.5,0.0,28.0,0.0,65.9667968,51.5625,90.0,552.0
8,1643230969.7198417,0.25,0.0,28.75,0.0,28.5,0.0,28.0,0.0,66.2109375,51.8554687,90.0,547.0
9,1643230969.8921633,0.27,0.0,28.75,0.0,28.5,0.0,27.75,0.0,66.2109375,51.7578125,90.0,546.0
10,1643230970.068162,0.26,0.0,29.0,0.0,28.5,0.0,28.0,0.0,66.2109375,51.6601562,90.0,546.0
11,1643230970.221775,0.27,0.0,29.0,0.0,28.5,0.0,28.0,0.0,66.4550781,51.8554687,90.0,550.0
12,1643230970.3943052,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,66.4550781,51.8554687,90.0,548.0
13,1643230970.568099,0.26,0.0,29.0,0.0,28.5,0.0,28.0,0.0,66.4550781,51.953125,90.0,546.0
14,1643230970.733512,0.26,0.0,29.0,0.0,28.5,0.0,28.0,0.0,66.6992187,52.0507812,90.0,547.0
15,1643230970.9024444,0.26,0.0,29.0,0.0,28.5,0.0,28.0,0.0,66.4550781,51.953125,90.0,549.0
16,1643230971.060502,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,66.4550781,51.8554687,90.0,547.0
17,1643230971.2365322,0.25,0.0,29.0,0.0,28.5,0.0,28.0,0.0,66.4550781,51.8554687,90.0,547.0
18,1643230971.387703,0.27,0.0,29.0,0.0,28.5,0.0,28.0,0.0,66.4550781,51.7578125,90.0,546.0
19,1643230971.5598264,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,66.2109375,51.6601562,90.0,550.0
20,1643230971.7296672,0.26,0.0,29.0,0.0,28.5,0.0,28.0,0.0,65.9667968,51.5625,90.0,546.0
21,1643230971.9037738,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,65.9667968,51.7578125,90.0,549.0
22,1643230972.0554976,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,65.9667968,51.6601562,90.0,552.0
23,1643230972.2304626,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,65.9667968,51.6601562,90.0,547.0
24,1643230972.3994682,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,66.2109375,51.7578125,90.0,547.0
25,1643230972.572873,0.26,0.0,29.0,0.0,28.5,0.0,28.0,0.0,66.2109375,51.6601562,90.0,548.0
26,1643230972.7404795,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,65.9667968,51.6601562,90.0,548.0
27,1643230972.8972173,0.26,0.0,29.0,0.0,28.5,0.0,28.0,0.0,66.2109375,51.8554687,90.0,548.0
28,1643230973.0690238,0.25,0.0,28.75,0.0,28.5,0.0,28.0,0.0,66.4550781,51.8554687,90.0,548.0
29,1643230973.245713,0.26,0.0,28.75,0.0,28.5,0.0,27.75,0.0,66.4550781,51.953125,90.0,545.0
30,1643230973.3978972,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,66.6992187,51.953125,90.0,546.0
31,1643230973.5677025,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,66.4550781,51.7578125,90.0,546.0
32,1643230973.7374814,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,65.9667968,51.5625,90.0,547.0
33,1643230973.9147713,0.26,0.0,29.0,0.0,28.5,0.0,28.0,0.0,65.9667968,51.7578125,90.0,548.0
34,1643230974.0645204,0.26,0.0,29.0,0.0,28.5,0.0,28.0,0.0,65.9667968,51.953125,90.0,548.0
35,1643230974.2355623,0.27,0.0,29.0,0.0,28.5,0.0,28.0,0.0,65.9667968,51.6601562,90.0,548.0
36,1643230974.41578,0.27,0.0,29.0,0.0,28.5,0.0,28.0,0.0,65.9667968,51.6601562,90.0,549.0
37,1643230974.5805774,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,66.2109375,51.7578125,90.0,547.0
38,1643230974.7364063,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,65.9667968,51.5625,90.0,544.0
39,1643230974.909131,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,65.9667968,51.6601562,90.0,545.0
40,1643230975.0843463,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,65.9667968,51.4648437,90.0,545.0
41,1643230975.2355657,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,65.7226562,51.3671875,90.0,546.0
42,1643230975.4068482,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,65.7226562,51.4648437,90.0,549.0
43,1643230975.5779712,0.26,0.0,28.75,0.0,28.25,0.0,28.0,0.0,65.7226562,51.5625,90.0,549.0
44,1643230975.7396462,0.26,0.0,29.0,0.0,28.5,0.0,28.0,0.0,65.9667968,51.6601562,90.0,546.0
45,1643230975.9075322,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,65.9667968,51.6601562,90.0,551.0
46,1643230976.0774198,0.27,0.0,28.75,0.0,28.25,0.0,28.0,0.0,66.2109375,51.7578125,90.0,543.0
47,1643230976.2524464,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,66.2109375,52.0507812,90.0,545.0
48,1643230976.405173,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,66.4550781,51.7578125,90.0,550.0
49,1643230976.576166,0.26,0.0,28.75,0.0,28.25,0.0,28.0,0.0,66.2109375,51.7578125,90.0,548.0
50,1643230976.7462666,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,66.2109375,51.7578125,90.0,547.0
51,1643230976.9235172,0.26,0.0,28.75,0.0,28.25,0.0,28.0,0.0,66.2109375,51.6601562,90.0,547.0
52,1643230977.0748506,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,66.2109375,51.6601562,90.0,547.0
53,1643230977.245576,0.26,0.0,28.75,0.0,28.25,0.0,28.0,0.0,66.2109375,51.6601562,90.0,543.0
54,1643230977.416668,0.26,0.0,28.75,0.0,28.25,0.0,28.0,0.0,65.9667968,51.6601562,90.0,547.0
55,1643230977.5761147,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,65.9667968,51.6601562,90.0,545.0
56,1643230977.7423885,0.26,0.0,28.75,0.0,28.5,0.0,27.75,0.0,65.9667968,51.4648437,90.0,546.0
57,1643230977.9133923,0.26,0.0,28.75,0.0,28.25,0.0,28.0,0.0,65.7226562,51.5625,90.0,546.0
58,1643230978.0901914,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,65.7226562,51.5625,90.0,550.0
59,1643230978.257019,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,65.9667968,51.5625,90.0,549.0
60,1643230978.4119892,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,65.9667968,51.6601562,90.0,548.0
