,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Pressure,Valve Position
0,1638819441.6173122,0.33,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1638819441.7563484,0.32,25.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2,1638819441.8843174,288.16,25.13,0.0,0.0,0.0,0.0,0.0,0.0,2.5390625,3.0
3,1638819442.0253184,201.02,25.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,5.0
4,1638819442.167312,48.67,25.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
5,1638819442.3043141,41.16,25.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
6,1638819442.4473133,39.71,25.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
7,1638819442.5853221,39.21,25.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
8,1638819442.7243123,39.49,25.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
9,1638819442.849312,39.36,25.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
10,1638819442.9913137,39.4,25.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
11,1638819443.1333132,39.34,25.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
12,1638819443.2593238,39.28,25.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
13,1638819443.4013171,39.42,25.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
14,1638819443.542313,39.24,25.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
15,1638819443.683314,39.39,25.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
16,1638819443.808313,39.16,25.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
17,1638819443.9503155,39.54,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
18,1638819444.090315,39.49,25.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
19,1638819444.230313,39.14,25.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
20,1638819444.3693142,39.58,25.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
21,1638819444.511313,39.59,25.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
22,1638819444.6493247,39.58,25.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
23,1638819444.7723167,39.26,25.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
24,1638819444.912314,39.07,25.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
25,1638819445.054313,39.1,25.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
26,1638819445.1993275,39.39,25.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
27,1638819445.3273134,39.16,25.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
28,1638819445.4653149,38.94,25.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
29,1638819445.604313,39.14,25.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
30,1638819445.7453136,39.02,25.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
31,1638819445.8883135,38.96,25.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
32,1638819446.0113127,39.21,25.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
33,1638819446.1543121,38.99,25.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
34,1638819446.294312,38.92,25.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
35,1638819446.4203317,39.02,25.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
36,1638819446.5623126,39.11,25.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
37,1638819446.7043123,38.91,25.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
38,1638819446.8473194,38.79,25.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
39,1638819446.9723148,39.05,25.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
40,1638819447.1133132,39.11,25.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
41,1638819447.252312,39.25,25.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
42,1638819447.3933125,39.01,25.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
43,1638819447.5343175,39.34,25.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
44,1638819447.6593153,39.02,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0
45,1638819447.8023143,38.67,25.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
46,1638819447.9443126,39.15,25.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
47,1638819448.0853136,38.78,25.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
48,1638819448.2103128,38.83,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
