,Time,Elapsed Time,Mass Flow,Target Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve Position,Heater Power,Heater Current
17,1644532662.719808,2.8803226947784424,49.79,0.0,24.47,25.5,43.75,86.0,213.25,3.2226562,3.0273437,1.953125,0.0,0.0,300.0,0.16
18,1644532662.870119,3.098353624343872,49.79,0.0,24.46,24.75,43.5,86.75,213.5,3.2226562,3.3203125,1.8554687,0.0,0.0,300.0,-0.48
19,1644532663.047739,3.2076575756073,49.56,0.0,24.45,24.5,43.75,86.0,213.5,2.9785156,3.2226562,1.7578125,0.0,0.0,300.0,0.0
20,1644532663.2111518,3.4240036010742188,49.86,0.0,24.5,24.25,44.0,86.25,212.75,3.2226562,3.0273437,1.953125,0.0,0.0,300.0,0.11
21,1644532663.3790662,3.5304877758026123,49.75,0.0,24.52,25.0,43.75,86.75,212.5,3.4667968,2.8320312,1.953125,0.0,0.0,300.0,0.03
22,1644532663.5549972,3.7454721927642822,49.72,0.0,24.44,24.75,43.75,86.0,213.25,3.2226562,3.125,1.8554687,0.0,0.0,300.0,0.13
23,1644532663.7034502,3.855051279067993,50.01,0.0,24.56,24.75,43.5,87.0,213.5,3.2226562,3.6132812,1.953125,0.0,0.0,300.0,0.03
24,1644532663.8731122,4.070753574371338,49.83,0.0,24.48,24.5,43.75,86.5,213.0,3.2226562,3.2226562,1.953125,0.0,0.0,300.0,0.11
25,1644532664.0401692,4.176663875579834,49.95,0.0,24.48,24.5,43.75,86.5,213.5,3.2226562,3.125,2.1484375,0.0,0.0,300.0,0.0
26,1644532664.2156837,4.391603231430054,49.76,0.0,24.51,24.5,43.75,85.75,213.0,3.2226562,3.2226562,1.8554687,0.0,0.0,300.0,0.03
27,1644532664.3671231,4.501678943634033,49.75,0.0,24.44,25.0,43.75,86.75,213.0,3.2226562,3.2226562,2.0507812,0.0,0.0,300.0,0.0
28,1644532664.5374563,4.719006299972534,49.68,0.0,24.43,24.25,43.75,86.25,213.75,3.2226562,3.4179687,1.953125,0.0,0.0,300.0,0.05
29,1644532664.7078376,4.936072111129761,49.69,0.0,24.46,25.0,43.75,86.25,213.25,3.2226562,3.3203125,2.2460937,0.0,0.0,300.0,0.0
30,1644532664.870728,5.044916152954102,49.89,0.0,24.45,24.25,43.75,86.25,213.5,3.2226562,3.2226562,2.0507812,0.0,0.0,300.0,-0.03
31,1644532665.033741,5.261975526809692,49.86,0.0,24.42,24.75,43.75,86.0,213.5,3.2226562,3.2226562,1.8554687,0.0,0.0,300.0,0.05
32,1644532665.203355,5.369112014770508,49.69,0.0,24.49,24.25,43.5,86.0,214.0,3.2226562,3.2226562,1.8554687,0.0,0.0,300.0,0.0
33,1644532665.385101,5.585500717163086,49.77,0.0,24.43,24.25,44.25,85.5,213.25,3.2226562,3.125,1.8554687,0.0,0.0,300.0,-0.03
34,1644532665.542641,5.695127248764038,49.82,0.0,24.51,24.0,44.25,86.75,213.5,3.2226562,3.4179687,2.1484375,0.0,0.0,300.0,-0.08
35,1644532665.709712,5.907112121582031,49.69,0.0,24.44,24.0,44.0,85.75,213.75,3.2226562,3.3203125,2.0507812,0.0,0.0,300.0,0.05
36,1644532665.8641875,6.0159924030303955,49.49,0.0,24.48,24.5,43.75,85.75,212.75,3.2226562,3.2226562,2.2460937,0.0,0.0,300.0,0.03
37,1644532666.043206,6.23399543762207,49.83,0.0,24.43,24.5,43.75,86.25,213.25,3.2226562,3.2226562,2.0507812,0.0,0.0,300.0,-4.39
38,1644532666.2060566,6.341242551803589,49.9,0.0,24.41,24.25,44.0,86.25,212.75,3.2226562,3.125,1.953125,0.0,0.0,300.0,-4.73
39,1644532666.3768864,6.5575926303863525,49.87,0.0,24.45,24.5,44.0,86.0,212.75,3.2226562,3.2226562,2.34375,0.0,0.0,300.0,-5.03
40,1644532666.5327978,6.668326377868652,49.54,0.0,24.44,24.5,43.75,86.5,213.25,3.2226562,3.3203125,1.6601562,0.0,0.0,300.0,-5.0
41,1644532666.7078016,6.882431507110596,49.75,0.0,24.5,24.5,43.5,86.25,212.75,3.2226562,3.125,2.0507812,0.0,0.0,300.0,-5.0
42,1644532666.8717632,7.0999977588653564,49.79,0.0,24.52,24.25,44.0,86.75,212.75,3.4667968,3.0273437,2.1484375,0.0,0.0,300.0,-4.87
43,1644532667.0467553,7.208390235900879,49.63,0.0,24.5,24.5,43.75,85.75,213.0,3.2226562,3.0273437,2.0507812,0.0,0.0,300.0,-4.58
44,1644532667.2201707,7.424590110778809,49.79,0.0,24.44,24.0,43.25,86.0,213.0,3.2226562,3.0273437,1.8554687,0.0,0.0,300.0,-3.7
45,1644532667.3697624,7.534328937530518,49.56,0.0,24.49,24.25,44.0,86.5,213.25,3.2226562,3.125,1.8554687,0.0,0.0,300.0,-2.63
46,1644532667.5467443,7.753134250640869,50.16,0.0,24.54,24.5,43.5,86.75,213.0,3.4667968,3.125,1.8554687,0.0,0.0,300.0,-1.7
47,1644532667.7183905,7.863811016082764,49.89,0.0,24.48,23.5,43.75,86.75,213.25,3.2226562,3.125,2.0507812,0.0,0.0,300.0,-0.77
48,1644532667.8696313,8.080862760543823,49.95,0.0,24.47,24.75,43.75,87.0,212.75,3.2226562,3.2226562,1.953125,0.0,0.0,300.0,0.08
49,1644532668.0406437,8.189476728439331,49.96,0.0,24.46,24.75,43.5,86.75,212.5,3.2226562,3.125,2.0507812,0.0,0.0,300.0,-0.8
50,1644532668.210088,8.407064437866211,49.63,0.0,24.41,24.75,44.0,85.75,212.5,3.2226562,3.4179687,2.2460937,0.0,0.0,300.0,0.16
51,1644532668.386067,8.517321348190308,49.69,0.0,24.5,23.5,43.5,86.25,212.75,3.2226562,3.2226562,1.953125,0.0,0.0,300.0,-0.74
52,1644532668.5421026,8.735448360443115,49.62,0.0,24.47,24.75,43.75,86.75,213.0,3.2226562,2.8320312,1.6601562,0.0,0.0,300.0,-0.08
53,1644532668.7097461,8.84440565109253,49.88,0.0,24.53,24.5,43.75,86.25,213.25,2.9785156,3.2226562,2.0507812,0.0,0.0,300.0,1.22
54,1644532668.8788538,9.060771465301514,49.78,0.0,24.42,24.25,43.5,86.5,213.25,3.2226562,3.125,2.1484375,0.0,0.0,300.0,0.08
55,1644532669.0483558,9.169596433639526,49.74,0.0,24.5,24.0,43.5,86.25,212.5,2.9785156,3.125,1.7578125,0.0,0.0,300.0,-0.53
56,1644532669.2053967,9.386852741241455,50.0,0.0,24.5,24.75,44.25,85.75,213.0,3.2226562,3.2226562,2.0507812,0.0,0.0,300.0,-0.03
57,1644532669.3762655,9.60450005531311,49.84,0.0,24.5,24.5,44.0,86.75,212.75,3.2226562,3.2226562,1.953125,0.0,0.0,300.0,0.08
58,1644532669.5518837,9.713642597198486,49.77,0.0,24.53,24.75,44.0,86.25,212.5,3.2226562,2.9296875,1.8554687,0.0,0.0,300.0,0.03
59,1644532669.7172277,9.930132627487183,49.59,0.0,24.46,24.25,44.25,86.25,213.0,3.2226562,3.3203125,2.34375,0.0,0.0,300.0,-0.05
60,1644532669.8737023,10.039673328399658,49.87,0.0,24.48,24.5,44.0,85.75,212.75,3.2226562,3.3203125,1.7578125,0.0,0.0,300.0,0.16
61,1644532670.0434942,10.255730152130127,49.74,0.0,24.45,24.5,44.0,85.75,213.75,3.2226562,3.3203125,2.0507812,0.0,0.0,300.0,0.05
62,1644532670.2105951,10.366297960281372,49.94,0.0,24.42,25.0,43.25,86.25,213.0,3.2226562,3.125,1.953125,0.0,0.0,300.0,0.05
63,1644532670.3722837,10.584510087966919,49.88,0.0,24.52,24.25,43.75,86.75,213.0,3.2226562,2.9296875,2.0507812,0.0,0.0,300.0,0.13
64,1644532670.5452414,10.694904565811157,49.42,0.0,24.48,24.75,43.75,86.5,214.25,3.2226562,3.2226562,1.8554687,0.0,0.0,300.0,0.05
65,1644532670.7053523,10.91431736946106,49.74,0.0,24.54,24.75,44.0,86.5,213.0,3.2226562,3.125,2.1484375,0.0,0.0,300.0,0.16
66,1644532670.8720665,11.021253824234009,49.64,0.0,24.39,24.25,44.25,85.75,213.0,3.2226562,3.3203125,1.953125,0.0,0.0,300.0,-0.03
67,1644532671.0413888,11.238627433776855,49.93,0.0,24.48,24.5,44.25,86.5,213.5,3.2226562,3.0273437,1.8554687,0.0,0.0,300.0,0.0
68,1644532671.2251449,11.348628520965576,49.84,0.0,24.47,24.25,44.0,86.0,212.75,3.2226562,3.2226562,1.953125,0.0,0.0,300.0,0.11
69,1644532671.3707225,11.56694483757019,49.84,0.0,24.47,24.75,44.25,86.0,214.0,3.2226562,3.125,1.8554687,0.0,0.0,300.0,0.13
70,1644532671.5401964,11.675779581069946,49.72,0.0,24.46,24.0,44.0,86.0,213.5,3.2226562,3.2226562,1.6601562,0.0,0.0,300.0,0.11
71,1644532671.7263894,11.89371943473816,49.93,0.0,24.56,24.0,44.0,86.5,213.25,3.2226562,3.0273437,2.1484375,0.0,0.0,300.0,-0.05
72,1644532671.8704102,12.003623008728027,49.76,0.0,24.48,25.25,44.25,86.0,212.75,3.2226562,3.2226562,2.2460937,0.0,0.0,300.0,0.11
73,1644532672.0405312,12.221692562103271,49.75,0.0,24.52,24.0,44.0,86.75,212.5,3.2226562,3.4179687,1.7578125,0.0,0.0,300.0,0.08
74,1644532672.2261395,12.44037413597107,49.64,0.0,24.51,23.75,44.25,86.0,214.0,3.2226562,3.2226562,2.2460937,0.0,0.0,300.0,-5.0
75,1644532672.367252,12.550268173217773,49.84,0.0,24.45,23.25,44.0,86.25,213.25,3.4667968,3.2226562,1.953125,0.0,0.0,300.0,-5.03
76,1644532672.542376,12.768609523773193,49.84,0.0,24.45,23.0,43.75,86.0,213.0,3.4667968,3.3203125,1.8554687,0.0,0.0,300.0,-4.97
77,1644532672.7150636,12.876020193099976,49.77,0.0,24.5,24.25,44.25,86.25,213.0,3.2226562,3.2226562,1.953125,0.0,0.0,300.0,-4.89
78,1644532672.8870637,13.091086387634277,49.77,0.0,24.47,23.5,44.25,86.0,213.25,3.2226562,3.2226562,2.0507812,0.0,0.0,300.0,-4.68
79,1644532673.0493712,13.200325012207031,49.81,0.0,24.47,24.0,44.0,86.25,213.0,3.2226562,3.125,1.8554687,0.0,0.0,300.0,-3.83
80,1644532673.2114437,13.418670415878296,49.89,0.0,24.47,23.5,44.0,86.25,212.75,3.2226562,3.2226562,1.6601562,0.0,0.0,300.0,-2.79
81,1644532673.3767726,13.528220176696777,49.78,0.0,24.44,24.75,44.25,86.0,213.0,3.2226562,3.4179687,2.0507812,0.0,0.0,300.0,-1.78
82,1644532673.5547652,13.743314743041992,49.52,0.0,24.53,23.5,44.0,86.5,213.0,3.2226562,3.2226562,1.953125,0.0,0.0,300.0,-0.93
83,1644532673.7083888,13.852611064910889,49.87,0.0,24.45,23.75,44.0,86.5,213.5,3.2226562,3.3203125,1.8554687,0.0,0.0,300.0,-0.08
84,1644532673.8724623,14.06968092918396,49.99,0.0,24.43,23.75,44.25,86.75,214.0,3.2226562,3.515625,1.953125,0.0,0.0,300.0,0.96
85,1644532674.0424304,14.178458213806152,49.84,0.0,24.39,23.5,44.0,86.5,214.0,3.2226562,3.2226562,1.8554687,0.0,0.0,300.0,0.03
86,1644532674.2316604,14.392450332641602,49.82,0.0,24.5,23.0,44.25,85.75,213.25,3.2226562,3.125,1.953125,0.0,0.0,300.0,-0.82
87,1644532674.3787282,14.60696268081665,49.57,0.0,24.47,24.25,44.25,86.5,213.25,3.2226562,3.3203125,2.0507812,0.0,0.0,300.0,0.0
88,1644532674.5472026,14.713935136795044,49.82,0.0,24.47,23.75,44.0,85.25,214.5,3.4667968,3.3203125,1.7578125,0.0,0.0,300.0,-0.93
89,1644532674.7036414,14.931875944137573,49.79,0.0,24.44,24.0,43.75,86.25,213.25,3.2226562,3.4179687,2.0507812,0.0,0.0,300.0,0.08
90,1644532674.886355,15.039585590362549,49.75,0.0,24.39,23.25,44.25,87.0,213.0,3.2226562,3.3203125,1.8554687,0.0,0.0,300.0,-0.74
91,1644532675.0448031,15.257728576660156,49.73,0.0,24.5,24.0,44.25,86.0,212.75,3.2226562,3.3203125,1.953125,0.0,0.0,300.0,0.03
92,1644532675.2160347,15.367066621780396,49.84,0.0,24.47,23.5,44.25,86.5,212.75,3.2226562,3.2226562,1.7578125,0.0,0.0,300.0,0.05
93,1644532675.3713992,15.583622217178345,49.95,0.0,24.42,23.75,44.0,86.0,213.0,2.9785156,3.3203125,2.2460937,0.0,0.0,300.0,0.05
94,1644532675.5493982,15.692873477935791,49.88,0.0,24.47,24.0,44.0,86.0,213.0,3.4667968,3.4179687,1.953125,0.0,0.0,300.0,0.03
95,1644532675.7117212,15.909947395324707,49.96,0.0,24.5,23.5,44.0,86.5,213.75,3.2226562,3.2226562,2.1484375,0.0,0.0,300.0,-0.13
96,1644532675.893724,16.1219584941864,49.59,0.0,24.49,23.5,44.0,86.25,213.5,3.2226562,3.2226562,1.953125,0.0,0.0,300.0,0.0
97,1644532676.0349565,16.23224663734436,49.64,0.0,24.51,24.25,43.5,85.75,213.25,3.2226562,3.4179687,2.1484375,0.0,0.0,300.0,-0.03
98,1644532676.209333,16.34003496170044,50.14,0.0,24.45,23.75,44.25,86.25,213.5,3.2226562,3.125,1.6601562,0.0,0.0,300.0,0.08
99,1644532676.3766365,16.559022665023804,50.09,0.0,24.47,24.0,44.0,86.25,214.25,3.2226562,3.3203125,2.0507812,0.0,0.0,300.0,0.11
100,1644532676.544927,16.7731614112854,49.99,0.0,24.49,24.25,44.0,86.25,214.0,3.2226562,3.2226562,1.8554687,0.0,0.0,300.0,-0.03
101,1644532676.701611,16.883187294006348,49.79,0.0,24.44,23.5,44.25,85.75,213.0,3.2226562,3.0273437,2.1484375,0.0,0.0,300.0,0.0
102,1644532676.8815799,17.099812030792236,49.59,0.0,24.5,23.75,44.0,86.25,214.0,3.2226562,3.0273437,2.1484375,0.0,0.0,300.0,0.05
103,1644532677.0474682,17.209324836730957,49.49,0.0,24.5,24.25,44.0,86.5,214.25,3.2226562,3.125,1.953125,0.0,0.0,300.0,0.0
104,1644532677.2126596,17.42531967163086,49.79,0.0,24.44,23.0,44.25,86.5,213.0,3.2226562,3.2226562,2.0507812,0.0,0.0,300.0,0.0
105,1644532677.3654497,17.53211808204651,49.94,0.0,24.53,24.0,44.25,85.75,213.5,3.2226562,3.2226562,1.8554687,0.0,0.0,300.0,0.0
106,1644532677.5490355,17.750253677368164,49.78,0.0,24.48,24.25,44.0,86.0,213.0,3.2226562,3.125,2.1484375,0.0,0.0,300.0,0.19
107,1644532677.6938086,17.859578609466553,49.89,0.0,24.47,24.25,44.25,85.5,214.0,3.2226562,3.2226562,1.8554687,0.0,0.0,300.0,0.03
108,1644532677.8760889,18.074575662612915,49.82,0.0,24.47,24.25,44.5,85.5,214.5,3.2226562,3.125,1.8554687,0.0,0.0,300.0,0.03
109,1644532678.035621,18.182613134384155,49.63,0.0,24.41,23.5,44.25,86.0,213.25,3.2226562,3.0273437,1.7578125,0.0,0.0,300.0,-0.05
110,1644532678.206613,18.400423288345337,49.62,0.0,24.46,23.75,44.0,85.5,213.5,3.2226562,3.2226562,1.7578125,0.0,0.0,300.0,-4.65
111,1644532678.3714952,18.506678581237793,50.04,0.0,24.47,24.25,44.25,85.75,214.0,3.2226562,2.9296875,1.6601562,0.0,0.0,300.0,-4.92
112,1644532678.5408776,18.72376322746277,49.82,0.0,24.44,24.25,44.25,85.75,212.75,3.4667968,3.125,1.953125,0.0,0.0,300.0,-4.92
113,1644532678.7255213,18.93875551223755,49.69,0.0,24.43,23.75,44.25,86.5,213.25,3.2226562,3.125,2.0507812,0.0,0.0,300.0,-5.08
114,1644532678.8651254,19.047242641448975,49.72,0.0,24.42,23.75,44.0,86.75,213.0,3.2226562,3.3203125,2.1484375,0.0,0.0,300.0,-4.79
115,1644532679.049453,19.261918783187866,49.94,0.0,24.46,24.0,44.25,85.75,214.25,3.2226562,3.2226562,1.8554687,0.0,0.0,300.0,-4.76
116,1644532679.208259,19.369461059570312,49.74,0.0,24.44,24.0,44.5,86.0,213.25,3.4667968,3.4179687,1.953125,0.0,0.0,300.0,-4.34
117,1644532679.3842049,19.588366985321045,49.75,0.0,24.44,23.25,44.0,86.0,213.5,3.2226562,3.125,1.8554687,0.0,0.0,300.0,-3.38
118,1644532679.546058,19.697087287902832,49.88,0.0,24.47,23.25,44.5,86.75,213.0,3.2226562,3.0273437,1.953125,0.0,0.0,300.0,-2.29
119,1644532679.7006755,19.913567066192627,49.8,0.0,24.44,24.0,44.0,86.5,213.25,3.2226562,3.4179687,2.34375,0.0,0.0,300.0,-1.36
120,1644532679.8696253,20.02214479446411,49.84,0.0,24.46,24.0,44.0,86.25,213.0,3.2226562,3.3203125,1.8554687,0.0,0.0,300.0,-0.45
121,1644532680.043327,20.236560583114624,49.81,0.0,24.47,23.75,44.25,86.25,213.25,3.2226562,3.0273437,1.953125,0.0,0.0,300.0,0.21
122,1644532680.2226791,20.450913667678833,49.92,0.0,24.5,24.25,44.25,86.25,214.0,3.4667968,3.125,1.8554687,0.0,0.0,300.0,-0.48
123,1644532680.3845801,20.56109619140625,49.7,0.0,24.47,24.5,44.0,86.25,213.75,3.2226562,3.3203125,1.7578125,0.0,0.0,300.0,0.11
124,1644532680.557973,20.777207136154175,49.76,0.0,24.36,23.75,44.0,86.0,212.75,3.2226562,3.2226562,2.0507812,0.0,0.0,300.0,-0.48
125,1644532680.7041078,20.88445520401001,49.62,0.0,24.44,24.25,44.25,86.75,213.0,3.2226562,3.4179687,1.953125,0.0,0.0,300.0,0.16
126,1644532680.878084,21.101318836212158,50.17,0.0,24.48,23.5,44.0,86.0,213.0,3.2226562,3.3203125,2.0507812,0.0,0.0,300.0,-0.64
127,1644532681.0408845,21.207802772521973,49.72,0.0,24.53,24.0,44.25,86.5,212.75,3.2226562,3.4179687,2.0507812,0.0,0.0,300.0,0.19
128,1644532681.2161713,21.426400661468506,49.76,0.0,24.49,24.25,44.0,86.25,212.5,3.4667968,3.2226562,1.953125,0.0,0.0,300.0,-0.61
129,1644532681.3726406,21.533050060272217,49.74,0.0,24.5,23.75,44.25,86.75,212.5,3.2226562,3.2226562,1.953125,0.0,0.0,300.0,0.21
130,1644532681.5395908,21.751858472824097,50.09,0.0,24.48,24.75,44.0,85.75,212.75,3.2226562,3.2226562,2.0507812,0.0,0.0,300.0,-0.69
131,1644532681.7096899,21.860726356506348,49.68,0.0,24.42,24.0,44.25,85.75,213.0,3.2226562,3.0273437,1.953125,0.0,0.0,300.0,0.16
132,1644532681.8923957,22.079108953475952,49.68,0.0,24.47,23.75,44.25,86.25,212.75,3.2226562,3.4179687,1.7578125,0.0,0.0,300.0,-0.66
133,1644532682.0496361,22.186693906784058,49.71,0.0,24.48,24.75,44.5,86.5,213.25,3.2226562,3.0273437,2.1484375,0.0,0.0,300.0,0.16
134,1644532682.2040405,22.402247428894043,49.74,0.0,24.45,24.25,44.0,86.25,213.0,3.2226562,3.0273437,1.8554687,0.0,0.0,300.0,-0.69
135,1644532682.373351,22.509165048599243,49.81,0.0,24.46,23.75,44.25,86.5,212.5,3.2226562,3.3203125,1.8554687,0.0,0.0,300.0,0.19
136,1644532682.5562494,22.72285771369934,49.87,0.0,24.47,24.25,44.25,85.5,213.5,3.2226562,3.125,1.8554687,0.0,0.0,300.0,-0.53
137,1644532682.712039,22.94027352333069,49.84,0.0,24.53,24.0,44.25,86.5,212.5,3.2226562,3.4179687,1.8554687,0.0,0.0,300.0,0.08
138,1644532682.8695326,23.04974389076233,49.7,0.0,24.52,24.0,44.0,86.5,212.5,3.2226562,3.125,2.1484375,0.0,0.0,300.0,-0.59
139,1644532683.0445805,23.26781725883484,49.61,0.0,24.48,24.5,44.0,86.5,212.5,3.4667968,3.3203125,1.953125,0.0,0.0,300.0,0.03
140,1644532683.2207355,23.37757444381714,49.73,0.0,24.51,24.25,44.0,85.5,212.5,3.2226562,3.4179687,2.34375,0.0,0.0,300.0,-0.66
141,1644532683.3837473,23.597023487091064,49.69,0.0,24.51,24.75,43.75,86.75,212.5,3.2226562,3.3203125,2.1484375,0.0,0.0,300.0,0.05
142,1644532683.5380135,23.704235076904297,49.91,0.0,24.52,24.25,44.25,86.25,212.5,3.2226562,3.3203125,2.2460937,0.0,0.0,300.0,-0.69
143,1644532683.7062495,23.91894793510437,49.81,0.0,24.47,24.0,44.0,86.25,212.75,3.2226562,3.4179687,2.0507812,0.0,0.0,300.0,0.0
144,1644532683.8874164,24.029489040374756,49.89,0.0,24.52,24.25,44.25,86.0,213.0,3.2226562,3.125,1.8554687,0.0,0.0,300.0,-0.66
145,1644532684.0399904,24.246768951416016,49.83,0.0,24.49,24.25,44.5,85.75,213.0,3.2226562,3.125,2.0507812,0.0,0.0,300.0,-0.03
146,1644532684.204261,24.35457468032837,49.52,0.0,24.39,24.5,44.0,86.5,212.75,3.2226562,3.4179687,1.953125,0.0,0.0,300.0,1.06
147,1644532684.373201,24.570430040359497,49.66,0.0,24.46,23.75,44.0,86.25,213.25,3.2226562,3.125,1.953125,0.0,0.0,300.0,0.05
148,1644532684.5505092,24.678922176361084,49.85,0.0,24.46,23.5,44.25,86.5,214.0,3.2226562,3.125,1.953125,0.0,0.0,300.0,0.03
149,1644532684.719469,24.896671772003174,49.73,0.0,24.45,23.75,44.25,86.5,213.0,3.2226562,3.125,2.0507812,0.0,0.0,300.0,0.0
150,1644532684.8693979,25.001583099365234,49.91,0.0,24.5,24.0,43.75,86.0,213.25,3.2226562,3.125,2.0507812,0.0,0.0,300.0,0.03
151,1644532685.0376687,25.21787977218628,49.67,0.0,24.48,24.0,44.25,86.25,212.75,3.2226562,3.3203125,1.8554687,0.0,0.0,300.0,-0.05
152,1644532685.219514,25.435745239257812,49.74,0.0,24.54,24.0,44.25,86.5,212.75,3.2226562,3.4179687,2.0507812,0.0,0.0,300.0,-0.08
153,1644532685.3763947,25.5441837310791,49.88,0.0,24.49,24.0,44.25,86.5,213.0,3.4667968,3.125,1.953125,0.0,0.0,300.0,-0.03
154,1644532685.5454044,25.757883071899414,49.83,0.0,24.43,24.0,44.0,86.25,213.25,3.2226562,3.2226562,1.8554687,0.0,0.0,300.0,0.08
155,1644532685.7366111,25.86730146408081,49.6,0.0,24.46,24.0,43.75,86.5,213.5,3.2226562,3.3203125,1.8554687,0.0,0.0,300.0,-0.08
156,1644532685.8843367,26.081706523895264,49.95,0.0,24.45,24.0,44.25,86.75,213.5,3.2226562,3.0273437,2.0507812,0.0,0.0,300.0,-0.03
157,1644532686.0396817,26.18887758255005,49.66,0.0,24.47,23.75,44.0,86.25,213.5,3.4667968,3.0273437,1.8554687,0.0,0.0,300.0,-0.03
158,1644532686.224405,26.407334327697754,49.75,0.0,24.48,24.0,44.0,86.5,212.75,3.2226562,3.125,1.8554687,0.0,0.0,300.0,-0.08
159,1644532686.389852,26.514848470687866,49.88,0.0,24.46,23.75,44.25,86.5,214.0,3.4667968,3.4179687,2.0507812,0.0,0.0,300.0,-0.11
160,1644532686.5508788,26.735143184661865,49.84,0.0,24.48,24.75,44.0,86.5,213.75,3.2226562,3.0273437,1.953125,0.0,0.0,300.0,0.0
161,1644532686.7046711,26.841641426086426,49.81,0.0,24.52,24.25,44.0,86.25,214.0,3.2226562,3.2226562,1.953125,0.0,0.0,300.0,0.05
162,1644532686.874026,27.05724287033081,49.92,0.0,24.51,23.75,44.0,86.25,213.5,3.2226562,3.125,2.0507812,0.0,0.0,300.0,0.0
163,1644532687.0534751,27.274704694747925,49.54,0.0,24.47,23.75,44.0,86.25,214.0,3.2226562,3.0273437,2.0507812,0.0,0.0,300.0,0.03
164,1644532687.2035522,27.382770776748657,49.61,0.0,24.47,24.0,44.25,86.0,212.75,3.2226562,3.3203125,1.7578125,0.0,0.0,300.0,0.05
165,1644532687.3779056,27.600138425827026,49.84,0.0,24.47,24.5,44.0,86.75,213.25,3.2226562,3.0273437,1.953125,0.0,0.0,300.0,-1.97
166,1644532687.5430636,27.71085262298584,49.94,0.0,24.51,24.5,44.0,86.5,213.75,3.2226562,3.125,2.0507812,0.0,0.0,300.0,-1.01
167,1644532687.7232528,27.927475929260254,49.46,0.0,24.51,24.25,44.0,86.25,214.5,3.2226562,3.2226562,1.953125,0.0,0.0,300.0,-0.35
168,1644532687.8769124,28.03512144088745,49.72,0.0,24.45,24.25,44.0,86.5,212.75,3.2226562,3.125,1.8554687,0.0,0.0,300.0,0.29
169,1644532688.0427997,28.255642414093018,49.91,0.0,24.45,24.5,44.25,86.25,214.0,3.2226562,3.4179687,2.1484375,0.0,0.0,300.0,-0.35
