,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Tank Pressure,Inlet Pressure,Valve Position,Heater Current
0,1643230876.857357,0.29,0.0,28.0,0.0,27.75,0.0,27.5,0.0,63.28125,50.1953125,90.0,528.0
1,1643230877.027582,0.29,0.0,28.25,0.0,28.0,0.0,27.5,0.0,63.28125,50.0976562,90.0,528.0
2,1643230877.1983976,0.29,0.0,28.5,0.0,28.0,0.0,27.5,0.0,63.0371093,50.0,90.0,528.0
3,1643230877.3745308,0.29,0.0,28.75,0.0,28.0,0.0,27.5,0.0,63.0371093,50.0976562,90.0,524.0
4,1643230877.5399938,0.29,0.0,28.75,0.0,28.0,0.0,27.75,0.0,63.28125,50.2929687,90.0,529.0
5,1643230877.69702,0.29,0.0,28.75,0.0,28.0,0.0,27.5,0.0,63.28125,50.0976562,90.0,529.0
6,1643230877.8760896,0.28,0.0,28.75,0.0,28.0,0.0,27.75,0.0,63.0371093,50.0,90.0,524.0
7,1643230878.0430818,0.29,0.0,28.75,0.0,27.5,0.0,27.75,0.0,63.0371093,49.9023437,90.0,532.0
8,1643230878.1981082,0.29,0.0,28.75,0.0,27.5,0.0,27.5,0.0,62.7929687,49.9023437,90.0,528.0
9,1643230878.3767338,0.29,0.0,28.5,0.0,28.0,0.0,27.75,0.0,62.7929687,49.9023437,90.0,523.0
10,1643230878.5427601,0.29,0.0,28.75,0.0,28.0,0.0,27.75,0.0,62.7929687,50.0,90.0,531.0
11,1643230878.6987672,0.28,0.0,28.75,0.0,28.0,0.0,27.75,0.0,62.7929687,50.0,90.0,529.0
12,1643230878.8796628,0.29,0.0,28.75,0.0,28.0,0.0,27.5,0.0,62.7929687,50.0,90.0,532.0
13,1643230879.0437388,0.29,0.0,28.75,0.0,28.0,0.0,27.5,0.0,63.0371093,50.0976562,90.0,533.0
14,1643230879.2145138,0.29,0.0,28.75,0.0,27.75,0.0,27.5,0.0,62.7929687,49.9023437,90.0,528.0
15,1643230879.37088,0.28,0.0,28.75,0.0,27.75,0.0,27.5,0.0,62.7929687,50.0,90.0,527.0
16,1643230879.5478818,0.28,0.0,28.75,0.0,27.75,0.0,27.75,0.0,62.7929687,50.0,90.0,530.0
17,1643230879.7023787,0.29,0.0,28.75,0.0,27.75,0.0,27.75,0.0,62.7929687,50.0,90.0,529.0
18,1643230879.8750665,0.28,0.0,28.75,0.0,27.75,0.0,27.75,0.0,62.7929687,50.0,90.0,527.0
19,1643230880.0446668,0.28,0.0,28.75,0.0,27.75,0.0,27.75,0.0,63.0371093,50.2929687,90.0,530.0
20,1643230880.2204492,0.29,0.0,29.0,0.0,27.75,0.0,27.75,0.0,63.0371093,50.0976562,90.0,531.0
21,1643230880.375888,0.29,0.0,28.75,0.0,27.75,0.0,27.5,0.0,63.28125,50.2929687,90.0,532.0
22,1643230880.5441864,0.28,0.0,28.75,0.0,28.0,0.0,27.5,0.0,63.28125,50.2929687,90.0,527.0
23,1643230880.7167954,0.29,0.0,28.25,0.0,28.0,0.0,27.5,0.0,63.28125,50.0976562,90.0,530.0
24,1643230880.8753593,0.29,0.0,28.5,0.0,27.75,0.0,27.75,0.0,63.28125,50.1953125,90.0,528.0
25,1643230881.04246,0.28,0.0,28.25,0.0,27.75,0.0,27.5,0.0,63.0371093,50.0,90.0,526.0
26,1643230881.2125394,0.28,0.0,28.5,0.0,28.0,0.0,27.25,0.0,63.0371093,50.0976562,90.0,533.0
27,1643230881.3874145,0.28,0.0,28.5,0.0,27.75,0.0,27.5,0.0,63.0371093,50.1953125,90.0,526.0
28,1643230881.5397868,0.29,0.0,28.0,0.0,27.75,0.0,27.0,0.0,63.0371093,50.0,90.0,527.0
29,1643230881.7113256,0.29,0.0,27.75,0.0,27.75,0.0,27.0,0.0,63.0371093,50.0,90.0,527.0
30,1643230881.8819852,0.28,0.0,28.25,0.0,27.75,0.0,27.25,0.0,63.0371093,50.1953125,90.0,529.0
31,1643230882.058671,0.29,0.0,28.5,0.0,27.75,0.0,27.5,0.0,63.0371093,50.0,90.0,530.0
32,1643230882.2229445,0.28,0.0,28.25,0.0,28.0,0.0,27.5,0.0,63.0371093,50.1953125,90.0,526.0
