,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Tank Pressure,Inlet Pressure,Valve Position,Heater Current
0,1643231343.7357793,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.4042968,63.0859375,90.0,682.0
1,1643231343.910722,0.26,0.0,28.25,0.0,28.5,0.0,28.0,0.0,89.4042968,62.7929687,90.0,674.0
2,1643231344.0631087,0.26,0.0,28.25,0.0,28.5,0.0,28.0,0.0,89.1601562,63.0859375,90.0,677.0
3,1643231344.2332416,0.26,0.0,28.5,0.0,28.5,0.0,28.0,0.0,89.4042968,62.9882812,90.0,679.0
4,1643231344.405536,0.26,0.0,28.75,0.0,28.75,0.0,28.0,0.0,89.1601562,63.0859375,90.0,677.0
5,1643231344.5649633,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.1601562,62.9882812,90.0,677.0
6,1643231344.7320461,0.26,0.0,28.5,0.0,28.5,0.0,28.0,0.0,89.1601562,63.0859375,90.0,676.0
7,1643231344.9033618,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.1601562,62.7929687,90.0,677.0
8,1643231345.0825942,0.26,0.0,28.5,0.0,28.5,0.0,28.0,0.0,89.6484375,63.1835937,90.0,678.0
9,1643231345.2339346,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.4042968,62.9882812,90.0,678.0
10,1643231345.4086292,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.6484375,63.0859375,90.0,676.0
11,1643231345.5859218,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,90.1367187,63.0859375,90.0,680.0
12,1643231345.7354162,0.26,0.0,28.75,0.0,28.5,0.0,27.75,0.0,90.1367187,62.9882812,90.0,676.0
13,1643231345.905423,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.6484375,62.7929687,90.0,677.0
14,1643231346.076221,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.1601562,62.6953125,90.0,678.0
15,1643231346.250837,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.1601562,62.9882812,90.0,676.0
16,1643231346.4052033,0.25,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.1601562,62.890625,90.0,678.0
17,1643231346.575017,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,88.9160156,62.890625,90.0,678.0
18,1643231346.7461777,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.4042968,63.1835937,90.0,677.0
19,1643231346.9213727,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.1601562,62.9882812,90.0,676.0
20,1643231347.074803,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.1601562,63.0859375,90.0,676.0
21,1643231347.2448406,0.25,0.0,28.75,0.0,28.5,0.0,28.0,0.0,88.9160156,62.7929687,90.0,681.0
22,1643231347.416321,0.26,0.0,28.75,0.0,28.75,0.0,28.0,0.0,89.1601562,62.890625,90.0,680.0
23,1643231347.5893497,0.26,0.0,28.5,0.0,28.5,0.0,28.0,0.0,89.1601562,62.9882812,90.0,679.0
24,1643231347.7415733,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.4042968,63.0859375,90.0,679.0
25,1643231347.912796,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.1601562,62.890625,90.0,671.0
26,1643231348.083923,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.4042968,63.0859375,90.0,677.0
27,1643231348.2623534,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.4042968,62.9882812,90.0,682.0
28,1643231348.4112,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.1601562,62.9882812,90.0,680.0
29,1643231348.583586,0.26,0.0,29.0,0.0,28.75,0.0,28.0,0.0,88.9160156,62.7929687,90.0,682.0
30,1643231348.7572439,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.1601562,62.890625,90.0,676.0
31,1643231348.9167225,0.27,0.0,28.5,0.0,28.5,0.0,28.0,0.0,89.1601562,62.9882812,90.0,681.0
32,1643231349.0814104,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.1601562,63.0859375,90.0,676.0
33,1643231349.250933,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.1601562,62.7929687,90.0,680.0
34,1643231349.4251425,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.1601562,62.7929687,90.0,678.0
